,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
z_player[311],-0.590795,0.0116999,0.557438,0.538778,-1.49761,-0.575713,0.314457,2479.56,1049.14,1.0052
z_player[312],0.291641,0.0169814,0.839871,0.821042,-1.03083,0.28617,1.64797,2510.76,1100.95,1.00691
z_player[313],0.869206,0.00901783,0.481451,0.48844,0.0730752,0.87198,1.66275,2968.82,1166.57,1.00445
z_player[314],0.488413,0.0116909,0.599378,0.614779,-0.452653,0.478225,1.47485,2711.98,893.636,1.00642
z_player[315],-0.0280695,0.0111838,0.514144,0.513311,-0.883114,-0.0370072,0.864445,2149.39,960.706,0.999201
z_player[316],-0.19195,0.0125918,0.583524,0.547359,-1.14137,-0.217977,0.766996,2223.81,996.631,1.00246
z_player[317],-0.234295,0.00960385,0.538089,0.550084,-1.11185,-0.24946,0.648369,3150.08,1204.13,1.00025
z_player[318],0.0381114,0.0114862,0.545671,0.539706,-0.845772,0.0346156,0.961949,2386.1,968.693,1.00026
z_player[319],-0.290694,0.0113758,0.548118,0.534011,-1.1821,-0.291248,0.601478,2349.94,1215.96,1.00219
z_player[320],-0.350595,0.0120901,0.667731,0.65058,-1.47202,-0.327198,0.759851,3184.74,866.644,1.00796
z_player[321],1.73431,0.0116595,0.50359,0.501452,0.88261,1.74839,2.52603,1912.21,1250.07,1.00503
z_player[322],0.34428,0.0107526,0.557818,0.55361,-0.606394,0.352839,1.25238,2763.69,925.37,1.00913
z_player[323],0.110557,0.0192553,0.898881,0.926291,-1.33037,0.118833,1.56022,2302.25,1015.73,1.0013
z_player[324],0.0317006,0.010713,0.505719,0.493787,-0.817444,0.0220532,0.880847,2339.35,1044.61,1.00408
z_player[325],0.581138,0.0113678,0.552856,0.542107,-0.294623,0.572497,1.51333,2475.02,1264.15,1.00167
z_player[326],0.660151,0.0101629,0.529943,0.498985,-0.212255,0.662648,1.54075,2780.13,1201.06,1.00388
z_player[327],0.339558,0.0104312,0.534071,0.517017,-0.499798,0.318783,1.23978,2755.19,1120.33,0.999925
z_player[328],0.121654,0.017063,0.815594,0.795508,-1.21485,0.106126,1.4676,2431.74,1101.4,1.00411
z_player[329],1.39611,0.0103666,0.514031,0.504588,0.535333,1.40715,2.2469,2532.25,1096.66,1.00174
z_player[330],-0.161517,0.0125053,0.538337,0.538568,-1.03504,-0.177008,0.746717,1908.01,998.28,1.00228
z_player[331],1.61649,0.00902858,0.448498,0.437182,0.855879,1.61552,2.35848,2738.61,1227.73,1.00266
z_player[332],0.569975,0.0102323,0.495642,0.484413,-0.237206,0.561214,1.39589,2396.33,879.144,1.00553
z_player[333],-0.558477,0.0109516,0.499074,0.523017,-1.34573,-0.559974,0.216046,2153.67,1048.01,1.00841
z_player[334],-1.35044,0.0109271,0.579624,0.576709,-2.29048,-1.34699,-0.439402,2614.13,1116.1,1.00156
z_player[335],0.975623,0.0108883,0.508146,0.512998,0.175683,0.966943,1.86442,2257.45,1265.35,1.00015
z_player[336],-1.39792,0.0132184,0.543396,0.526175,-2.26368,-1.40463,-0.516515,1785.81,985.259,1.0132
z_player[337],-0.377281,0.0126532,0.493941,0.482552,-1.21486,-0.360663,0.429528,1568.63,1022.61,1.00304
z_player[338],0.604982,0.0136799,0.662152,0.643967,-0.47944,0.600086,1.71491,2432.06,1054.17,1.00185
z_player[339],1.53632,0.0104909,0.503133,0.493024,0.714007,1.53187,2.36945,2230.65,972.373,1.00377
z_player[340],-0.00136461,0.0117393,0.560161,0.570972,-0.879824,-0.00134935,0.938601,2318.62,940.999,1.00337
z_player[341],-1.19258,0.0121881,0.606553,0.591904,-2.21008,-1.19578,-0.171272,2670.52,773.132,1.00107
z_player[342],0.0910379,0.0187325,0.885851,0.8533,-1.36937,0.0900466,1.59437,2329.33,1116.92,1.00312
z_player[343],0.0867913,0.0101301,0.478377,0.489231,-0.668328,0.0927834,0.857232,2320.66,1143.31,1.00238
z_player[344],-0.289033,0.016019,0.937478,0.895165,-1.83913,-0.301542,1.28049,3498.45,1261.04,1.00413
z_player[345],-0.125068,0.0161206,0.865553,0.867952,-1.54671,-0.130595,1.29622,2887.18,1143.75,1.00384
z_player[346],0.141158,0.014663,0.89542,0.867736,-1.31634,0.146616,1.62314,3915.84,933.809,1.00498
z_player[347],-1.01123,0.0180395,0.850211,0.84843,-2.45187,-0.986547,0.343435,2307.79,1165.83,1.00278
z_player[348],-0.397782,0.0114489,0.591849,0.60286,-1.33503,-0.3935,0.574113,2729.9,1025.83,1.00498
z_player[349],-0.0704518,0.0129234,0.639792,0.626672,-1.13361,-0.0823328,1.01348,2584.31,1204.5,1.00081
z_player[350],-0.627569,0.0116579,0.517579,0.542818,-1.46219,-0.63192,0.219947,2076.85,1085.94,1.00108
z_player[351],-1.01832,0.0123725,0.640062,0.609214,-2.06093,-1.02588,0.0153657,2762.73,1154.85,1.0037
z_player[352],0.141376,0.0120797,0.636865,0.627848,-0.890492,0.143221,1.18799,2842.13,1160.33,1.00426
z_player[353],-1.37977,0.0120518,0.597593,0.579763,-2.38573,-1.35778,-0.40526,2519.72,1184.69,1.001
z_player[354],-0.356204,0.0143907,0.716011,0.728423,-1.49209,-0.394996,0.836415,2690.09,1094.12,1.00515
z_player[355],-0.934936,0.0097873,0.579323,0.596262,-1.8701,-0.941847,0.0130896,3553.84,1209.28,1.0023
z_player[356],0.311999,0.0120049,0.498996,0.503745,-0.496711,0.3133,1.12496,1769.58,1037.8,1.00324
z_player[357],-1.07558,0.0114664,0.571059,0.595271,-2.03719,-1.07538,-0.160147,2525.99,883.237,1.00516
z_player[358],-1.20037,0.0130678,0.705873,0.692691,-2.34782,-1.20147,-0.079204,3158.56,1130.12,1.00151
z_player[359],1.29393,0.0117507,0.555194,0.567372,0.404953,1.2826,2.21232,2275.83,1054.94,1.00043
z_player[360],0.114868,0.0146713,0.675528,0.675811,-0.997482,0.129311,1.18753,2169.1,1184.58,1.00639
z_player[361],0.0845009,0.0106075,0.513951,0.510172,-0.743136,0.0724385,0.929784,2356.9,1242.37,1.0045
z_player[362],-1.6152,0.0152821,0.719093,0.704895,-2.77255,-1.64682,-0.410889,2269.06,1150.65,1.00118
z_player[363],-0.272818,0.0126577,0.568588,0.580505,-1.18945,-0.271941,0.690221,2070.72,1172.81,1.00299
z_player[364],0.147958,0.0156952,0.650745,0.656523,-0.876044,0.14839,1.2049,1817.53,1187.74,1.00559
z_player[365],-0.530388,0.0121815,0.541852,0.50716,-1.39151,-0.541911,0.34889,2037.73,1100.01,0.999682
z_player[366],0.474267,0.0119053,0.463813,0.480296,-0.279395,0.466104,1.25142,1580.32,837.78,1.00137
z_player[367],0.793145,0.0102094,0.471277,0.471471,0.00687579,0.787071,1.55855,2178.73,1218.66,0.99945
z_player[368],-0.243814,0.0116877,0.533494,0.545856,-1.12865,-0.252714,0.643301,2172.54,1185.53,1.0004
