cohort,stat,config,cluster
vet_Guard,AST,mid_mid_fast_home_starter_early,2
vet_Guard,AST,mid_mid_medium_away_sixth_early,2
vet_Guard,AST,mid_mid_medium_away_starter_early,2
vet_Guard,AST,mid_mid_medium_home_starter_early,2
vet_Guard,AST,mid_top_fast_away_sixth_last20,2
vet_Guard,AST,mid_top_fast_home_sixth_last20,2
vet_Guard,AST,mid_top_medium_away_sixth_early,2
vet_Guard,AST,mid_top_medium_away_starter_early,2
vet_Guard,AST,mid_top_slow_away_sixth_early,2
vet_Guard,AST,mid_top_slow_away_sixth_last20,2
vet_Guard,AST,mid_top_slow_away_spot_early,2
vet_Guard,AST,mid_top_slow_away_starter_early,2
vet_Guard,AST,mid_top_slow_away_starter_last20,2
vet_Guard,AST,mid_top_slow_home_sixth_early,2
vet_Guard,AST,mid_top_slow_home_spot_early,2
vet_Guard,AST,mid_top_slow_home_starter_early,2
vet_Guard,AST,top_mid_medium_away_sixth_early,1
vet_Guard,AST,top_mid_medium_away_sixth_last20,2
vet_Guard,AST,top_mid_medium_away_starter_early,2
vet_Guard,AST,top_mid_medium_away_starter_last20,2
vet_Guard,AST,top_mid_medium_home_sixth_early,2
vet_Guard,AST,top_mid_slow_away_sixth_early,2
vet_Guard,AST,top_mid_slow_away_spot_early,2
vet_Guard,AST,top_mid_slow_away_starter_early,2
vet_Guard,AST,top_mid_slow_home_sixth_last20,2
vet_Guard,AST,top_mid_slow_home_starter_early,2
vet_Guard,AST,top_mid_slow_home_starter_last20,2
vet_Guard,AST,top_top_fast_away_sixth_early,2
vet_Guard,AST,top_top_fast_away_sixth_last20,2
vet_Guard,AST,top_top_fast_away_starter_early,2
vet_Guard,AST,top_top_fast_home_sixth_last20,2
vet_Guard,AST,top_top_fast_home_starter_early,2
vet_Guard,AST,top_top_fast_home_starter_last20,2
vet_Guard,AST,top_top_medium_away_sixth_early,2
vet_Guard,AST,top_top_medium_away_sixth_last20,2
vet_Guard,AST,top_top_medium_away_sixth_post_AS,2
vet_Guard,AST,top_top_medium_away_spot_early,1
vet_Guard,AST,top_top_medium_away_starter_early,2
vet_Guard,AST,top_top_medium_away_starter_last20,2
vet_Guard,AST,top_top_medium_home_sixth_early,2
vet_Guard,AST,top_top_medium_home_sixth_last20,2
vet_Guard,AST,top_top_medium_home_sixth_post_AS,2
vet_Guard,AST,top_top_medium_home_spot_early,2
vet_Guard,AST,top_top_medium_home_spot_last20,2
vet_Guard,AST,top_top_medium_home_starter_early,2
vet_Guard,AST,top_top_medium_home_starter_last20,2
vet_Guard,AST,top_top_slow_away_sixth_early,2
vet_Guard,AST,top_top_slow_away_sixth_last20,2
vet_Guard,AST,top_top_slow_away_spot_early,1
vet_Guard,AST,top_top_slow_away_spot_last20,2
vet_Guard,AST,top_top_slow_away_starter_early,2
vet_Guard,AST,top_top_slow_away_starter_last20,2
vet_Guard,AST,top_top_slow_home_sixth_early,2
vet_Guard,AST,top_top_slow_home_sixth_last20,2
vet_Guard,AST,top_top_slow_home_sixth_post_AS,2
vet_Guard,AST,top_top_slow_home_spot_early,2
vet_Guard,AST,top_top_slow_home_spot_post_AS,2
vet_Guard,AST,top_top_slow_home_starter_early,2
vet_Guard,AST,top_top_slow_home_starter_last20,2
vet_Guard,AST,top_top_slow_home_starter_post_AS,2
