,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
drives_per_36[180],10.3182,0.0443326,2.36303,2.14443,7.03879,9.97419,14.5207,4192.87,1075.57,1.00489
drives_per_36[181],8.18948,0.0350667,1.86661,1.69682,5.61741,7.92158,11.5498,3800.14,1059.85,1.00242
drives_per_36[182],6.28218,0.0295411,1.29453,1.15223,4.51543,6.11472,8.64421,2536.06,943.895,1.00214
drives_per_36[183],1.42819,0.0108802,0.495342,0.416959,0.814577,1.35201,2.35729,3401.91,981.21,1.0007
drives_per_36[184],5.69517,0.0274544,1.39714,1.29334,3.80864,5.47738,8.18441,3087.64,1237.66,1.00159
drives_per_36[185],1.0273,0.00930257,0.457737,0.367132,0.492017,0.935283,1.84291,3342.46,1145.71,1.00585
drives_per_36[186],6.3715,0.0225231,1.37036,1.35137,4.43072,6.24099,8.76268,4527.33,1449.64,1.0088
drives_per_36[187],4.78013,0.0470541,1.99772,1.60956,2.49245,4.34489,8.21833,2858.19,1164.22,1.00101
drives_per_36[188],12.0568,0.0516285,2.60604,2.45415,8.5089,11.712,16.8036,3446.83,990.692,1.00493
drives_per_36[189],14.0607,0.073747,3.50347,3.42985,9.36172,13.5473,20.7287,3053.02,1085.9,1.00682
drives_per_36[190],2.10243,0.00916143,0.473936,0.435944,1.44324,2.03978,3.00579,3305.2,857.703,1.00258
drives_per_36[191],5.42336,0.0267206,1.32545,1.26171,3.63147,5.2227,7.86992,3079.85,1179.82,1.0018
drives_per_36[192],4.31675,0.0305702,1.40242,1.2881,2.51321,4.07446,6.92011,2666.71,1237.97,1.00276
drives_per_36[193],2.55414,0.0113315,0.59355,0.552269,1.74462,2.46039,3.65517,3326.77,1246.27,1.00128
drives_per_36[194],1.10333,0.00619216,0.30448,0.262457,0.7037,1.05807,1.66657,3316.43,1108.21,1.01142
drives_per_36[195],4.99891,0.0190505,1.07475,1.02524,3.54047,4.84032,6.94377,4072.13,1373.27,1.00582
drives_per_36[196],4.70184,0.0666194,2.73012,1.88441,1.91131,3.96197,9.70008,2903.99,1346.79,1.00052
drives_per_36[197],11.9411,0.0502868,2.59857,2.22205,8.56322,11.5842,16.484,4010.93,1005.16,1.00183
drives_per_36[198],10.4302,0.0451657,2.31293,2.17371,7.32176,10.1495,14.5979,2983.05,1237.09,1.00095
drives_per_36[199],8.65857,0.0802677,3.91942,3.0766,4.24464,7.67061,16.2934,3467.88,1315.78,1.0012
drives_per_36[200],8.92466,0.134876,5.05894,3.70096,3.53869,7.7356,18.1577,2831.51,1041.61,1.00429
drives_per_36[201],3.45061,0.0195263,0.855284,0.776756,2.3021,3.33503,5.09981,2448.39,817.698,0.999463
drives_per_36[202],0.635906,0.00540583,0.258243,0.222553,0.318415,0.584977,1.12796,3279.58,1204.38,1.00325
drives_per_36[203],8.03428,0.038151,1.85708,1.6288,5.51393,7.7502,11.5623,3258.58,1074.79,1.01178
drives_per_36[204],6.94232,0.110237,4.34425,3.12044,2.49765,5.86303,14.6518,3044.01,1234.7,1.00804
drives_per_36[205],1.20596,0.00683237,0.328198,0.31376,0.771657,1.1564,1.81507,3069.31,949.501,1.0108
drives_per_36[206],8.14916,0.0807567,3.63793,2.73526,4.04519,7.3146,14.8195,4065.15,1190.81,0.999071
drives_per_36[207],4.23871,0.0794646,2.78479,1.76678,1.6322,3.59901,8.80188,2902.28,1056.88,1.00751
drives_per_36[208],3.65786,0.0146267,0.806629,0.754955,2.53595,3.55845,5.12905,3587.93,1239.94,1.00222
drives_per_36[209],5.56267,0.0260845,1.22958,1.15372,3.86353,5.39033,7.76718,3045.49,954.874,1.0019
drives_per_36[210],7.54863,0.0370467,1.95885,1.77048,4.90733,7.30459,11.031,3248.35,1191.26,1.00415
drives_per_36[211],4.05067,0.0183709,0.947243,0.893511,2.74703,3.9442,5.78662,3567.8,1311.91,1.00753
drives_per_36[212],4.52109,0.0212553,1.07769,0.994246,3.06779,4.35143,6.52636,3524.96,922.844,1.00245
drives_per_36[213],2.95813,0.0378257,1.67229,1.32103,1.09483,2.55483,6.10862,2958.62,1260.39,1.00327
