,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
post_touches_per_36[35],2.8958,0.0729921,2.34366,1.23501,0.940733,2.28876,6.60212,1523.81,1215.45,1.0009
post_touches_per_36[36],6.50812,0.123532,4.80609,3.00333,2.12613,5.25533,15.5648,2347.18,1175.94,0.999965
post_touches_per_36[37],3.64537,0.0793255,2.92502,1.74462,1.04421,2.83221,9.21448,2083.38,929.657,0.999738
post_touches_per_36[38],2.11134,0.0430088,1.54142,0.91509,0.71853,1.66697,4.85313,2052.74,1239.17,1.00303
post_touches_per_36[39],0.161839,0.00348284,0.113288,0.0658032,0.0592569,0.132839,0.349498,1901.72,997.982,1.00025
post_touches_per_36[40],0.0473403,0.000891071,0.0348545,0.0246347,0.0127992,0.0384429,0.113191,1918.37,1293.22,1.00339
post_touches_per_36[41],0.680344,0.0180117,0.515857,0.306,0.213209,0.535073,1.62392,1251.0,903.976,1.00197
post_touches_per_36[42],0.265567,0.00537342,0.185761,0.115131,0.0934051,0.216572,0.580873,1738.73,1231.48,1.00028
post_touches_per_36[43],2.09833,0.027201,1.11572,0.793384,0.940375,1.84632,4.00045,2326.46,1304.41,1.00122
post_touches_per_36[44],0.373222,0.00539632,0.192334,0.144402,0.160594,0.324979,0.739106,1676.35,1081.46,1.00394
post_touches_per_36[45],0.0479549,0.000966098,0.0365524,0.0236076,0.0120219,0.0375602,0.116517,1753.21,1029.17,1.00108
post_touches_per_36[46],0.0556575,0.000974862,0.0393985,0.027735,0.0160703,0.0454722,0.127507,2122.86,1151.64,0.99977
post_touches_per_36[47],1.48544,0.0235102,0.781886,0.571823,0.669548,1.2923,2.89155,1765.88,1098.4,1.00584
post_touches_per_36[48],0.463514,0.0149128,0.491365,0.218435,0.0973976,0.318832,1.28119,2123.44,1079.2,1.00148
post_touches_per_36[49],0.904226,0.012456,0.445943,0.346752,0.412847,0.799028,1.72541,1779.15,1186.13,0.999899
post_touches_per_36[50],0.17281,0.0125617,0.340093,0.0809809,0.0340491,0.111203,0.449202,2120.4,1252.63,0.99957
post_touches_per_36[51],1.21627,0.0336965,1.12786,0.530971,0.368944,0.939057,2.79725,1674.21,1023.48,1.00133
post_touches_per_36[52],0.0295722,0.00114625,0.0389026,0.0167868,0.00263144,0.0175947,0.0949469,2090.11,1050.85,1.00429
post_touches_per_36[53],0.023183,0.000530693,0.0204516,0.0127739,0.0043062,0.0171399,0.0629817,2118.63,1048.32,0.998503
post_touches_per_36[54],0.0513494,0.00252013,0.0726171,0.026451,0.00760377,0.0336832,0.140492,2038.32,1139.95,0.99971
post_touches_per_36[55],0.0184228,0.000492072,0.0204692,0.0107362,0.00247823,0.0125761,0.0492088,2126.63,1211.72,1.00358
post_touches_per_36[56],0.0631887,0.00174159,0.0623897,0.0335026,0.0132829,0.0455481,0.16426,1808.43,898.148,0.999949
post_touches_per_36[57],0.135243,0.0021947,0.0852864,0.059062,0.0466565,0.114122,0.29897,1866.15,1303.0,1.00252
post_touches_per_36[58],0.340778,0.00606957,0.225533,0.146843,0.115879,0.278882,0.772633,1742.43,1175.23,1.00286
post_touches_per_36[59],0.808463,0.020463,0.741111,0.38536,0.215462,0.618796,1.92534,1943.52,1109.35,0.99976
post_touches_per_36[60],6.13494,0.149128,5.61556,2.82102,1.74377,4.61646,15.9029,2067.97,1150.24,1.00318
post_touches_per_36[61],0.819661,0.0127899,0.468667,0.326156,0.343756,0.697945,1.7087,2153.37,1240.26,1.00656
post_touches_per_36[62],1.56334,0.0211781,0.8442,0.596814,0.677783,1.34488,3.13685,2018.78,1021.89,0.998512
post_touches_per_36[63],1.19861,0.0726094,1.9663,0.57714,0.228237,0.765169,3.34678,2659.15,1183.79,1.00058
post_touches_per_36[64],0.0817831,0.00210449,0.0767892,0.0405728,0.0189412,0.0602956,0.213714,2051.64,1117.79,1.0021
post_touches_per_36[65],0.0344592,0.00104026,0.0409721,0.0194673,0.00435216,0.0216293,0.102407,2054.3,1202.84,1.0046
post_touches_per_36[66],3.62286,0.0762221,2.61607,1.57434,1.25401,2.92144,8.49198,1925.03,1017.65,1.00708
post_touches_per_36[67],2.2849,0.0513701,1.69702,0.97899,0.762102,1.86642,5.09917,1444.78,1121.16,1.0018
