nba_api_id,name,proj_mean,proj_sd,actual,actual_minutes,actual_games,proj_q05,proj_q25,proj_q75,proj_q95,error,abs_error,z_error,stat,test_season
203109,,1.8955223880597014,1.256912141745372,1.3333333333333333,341.0,18.0,-0.17197239389726082,1.047735148452448,2.743309627666955,3.9630171700166636,-0.5621890547263682,0.5621890547263682,-0.44727792504709346,FG3M,2022-23
203110,,0.35555555555555557,0.5703091488416833,0.547945205479452,2299.0,73.0,-0.5825459633741292,-0.0291179653381598,0.7402290764492709,1.2936570744852405,0.19238964992389646,0.19238964992389646,0.33734273825809424,FG3M,2022-23
203114,,2.4545454545454546,1.4695035078013796,1.5454545454545454,801.0,33.0,0.037359134562965135,1.463365338533424,3.445725570557485,4.8717317745279445,-0.9090909090909092,0.9090909090909092,-0.6186381347609435,FG3M,2022-23
203115,,2.211267605633803,1.472757306723359,1.1785714285714286,990.0,56.0,-0.21127088819545037,1.2178928022488973,3.2046424090187084,4.633806099463056,-1.0326961770623744,1.0326961770623744,-0.7011991536880929,FG3M,2022-23
203200,,2.391891891891892,1.6946132832989824,1.0,705.0,46.0,-0.39557749780660423,1.2488752323067285,3.5349085514770557,5.179361281590388,-1.391891891891892,1.391891891891892,-0.8213625525124124,FG3M,2022-23
203210,,0.4925373134328358,0.7043831242355431,0.7368421052631579,797.0,57.0,-0.6661024876222089,0.017430896135961993,0.9676437307297097,1.6511771144878806,0.24430479183032205,0.24430479183032205,0.3468351007066823,FG3M,2022-23
203457,,0.0,0.0,0.058823529411764705,195.0,17.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,,FG3M,2022-23
203458,,0.15384615384615385,0.4315493225736372,0.0,160.0,24.0,-0.556009326855222,-0.1372338642297644,0.4449261719220721,0.8637016345475297,-0.15384615384615385,0.15384615384615385,-0.35649726647387425,FG3M,2022-23
203468,,2.935483870967742,1.6582725333362902,2.8133333333333335,2652.0,75.0,0.20779138088287796,1.8169790472324143,4.05398869470307,5.6631763610526065,-0.12215053763440853,0.12215053763440853,-0.07366131632696889,FG3M,2022-23
203469,,0.0,0.0,0.0,218.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,FG3M,2022-23
203471,,1.34375,1.3711164492705634,1.121212121212121,1986.0,66.0,-0.9115994474051496,0.41893195496700497,2.2685680450329953,3.5990994474051496,-0.2225378787878789,0.2225378787878789,-0.1623041419321236,FG3M,2022-23
203473,,0.2835820895522388,0.5451152268864322,0.3157894736842105,427.0,38.0,-0.6130779471532535,-0.08409813098265972,0.6512623100871373,1.1802421262577312,0.03220738413197172,0.03220738413197172,0.05908362588939698,FG3M,2022-23
203476,,0.6590909090909091,0.8336856196874053,0.6774193548387096,359.0,31.0,-0.712238566732904,0.09676995861175419,1.2214118595700638,2.030420384914722,0.01832844574780057,0.01832844574780057,0.02198484094600662,FG3M,2022-23
203482,,1.0,1.0621700090875887,1.3676470588235294,1937.0,68.0,-0.7471634479481748,0.28356632887042144,1.7164336711295785,2.747163447948175,0.36764705882352944,0.36764705882352944,0.34612826165120286,FG3M,2022-23
203484,,2.064935064935065,1.6649455683979453,1.7763157894736843,2384.0,76.0,-0.673733900522715,0.941929279050651,3.187940850819479,4.803604030392846,-0.2886192754613808,0.2886192754613808,-0.17335057730391623,FG3M,2022-23
203486,,0.0,0.0,0.0,2046.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,,FG3M,2022-23
203488,,1.627906976744186,1.1756103949287162,1.2857142857142858,947.0,63.0,-0.30585456187405935,0.834957765364767,2.4208561881236053,3.5616685153624315,-0.34219269102990024,0.34219269102990024,-0.29107661220590797,FG3M,2022-23
203490,,1.2698412698412698,1.2977194538304397,0.75,147.0,8.0,-0.8647774597644204,0.39452949823263816,2.1451530414499014,3.40445999944696,-0.5198412698412698,0.5198412698412698,-0.40058062496240604,FG3M,2022-23
203493,,2.073529411764706,1.8310438786902954,1.935897435897436,2368.0,78.0,-0.938354664292961,0.8384903155881018,3.3085685079413105,5.085413487822374,-0.13763197586727016,0.13763197586727016,-0.07516585346153214,FG3M,2022-23
203496,,1.8028169014084507,1.6786024655720446,1.125,777.0,48.0,-0.9583162942110055,0.6705995383801067,2.935034264436795,4.563950097027907,-0.6778169014084507,0.6778169014084507,-0.40379834732189557,FG3M,2022-23
203497,,0.0,0.0,0.0,2146.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,FG3M,2022-23
203500,,0.0,0.0,0.0,1132.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,FG3M,2022-23
203501,,2.4285714285714284,1.6251507568771573,2.9859154929577465,2150.0,71.0,-0.24463905141580744,1.3324072430577858,3.524735614085071,5.101781908558664,0.5573440643863181,0.5573440643863181,0.34294914611940025,FG3M,2022-23
203506,,1.875,2.356601669474803,1.6666666666666667,1107.0,42.0,-2.0013740861191036,0.2854721739392454,3.4645278260607544,5.751374086119103,-0.20833333333333326,0.20833333333333326,-0.08840413551084467,FG3M,2022-23
203507,,1.0597014925373134,1.0713994956318407,0.746031746031746,2026.0,63.0,-0.7026435378275013,0.3370425327336368,1.78236045234099,2.822046522902128,-0.31366974650556734,0.31366974650556734,-0.2927663749930978,FG3M,2022-23
203526,,0.5,0.7372097807744856,0.25,504.0,48.0,-0.7126363683959513,0.00275200286760946,0.9972479971323905,1.7126363683959513,-0.25,0.25,-0.3391164991562634,FG3M,2022-23
203552,,2.46875,1.54271200081555,1.540983606557377,1210.0,61.0,-0.06885697014149805,1.4281907554499116,3.5093092445500886,5.006356970141498,-0.927766393442623,0.927766393442623,-0.6013866443977632,FG3M,2022-23
203585,,1.1372549019607843,1.3859236319961825,1.28125,523.0,32.0,-1.1424508803097364,0.2024494121793592,2.0720603917422094,3.416960684231305,0.14399509803921573,0.14399509803921573,0.10389829187905236,FG3M,2022-23
203648,,0.044444444444444446,0.20840907713999274,0.0,209.0,37.0,-0.2983676465431296,-0.09612747808648064,0.18501636697536955,0.3872565354320185,-0.044444444444444446,0.044444444444444446,-0.21325579986417859,FG3M,2022-23
203897,,2.7611940298507465,1.792996072591196,2.6493506493506493,2767.0,77.0,-0.18810520995451174,1.5518181788879848,3.970569880813508,5.710493269656005,-0.11184338050009712,0.11184338050009712,-0.06237792832332515,FG3M,2022-23
203903,,2.4050632911392404,1.4894413626813083,2.540983606557377,1989.0,61.0,-0.04491880633524348,1.400435092010698,3.409691490267783,4.855045388613725,0.13592031541813654,0.13592031541813654,0.09125590226220878,FG3M,2022-23
