nba_api_id,name,position,games_in_2526_playoffs,actual_2526_po_mpg,rs_2425_mpg,projected_po_mpg,projected_PTS_per_game,actual_2526_po_PTS_per_game,projected_REB_per_game,actual_2526_po_REB_per_game,projected_AST_per_game,actual_2526_po_AST_per_game,projected_STL_per_game,actual_2526_po_STL_per_game,projected_BLK_per_game,actual_2526_po_BLK_per_game,projected_TOV_per_game,actual_2526_po_TOV_per_game,projected_FGA_per_game,actual_2526_po_FGA_per_game,projected_FG3A_per_game,actual_2526_po_FG3A_per_game,projected_FTA_per_game,actual_2526_po_FTA_per_game,projected_fantasy_points_simple
1628960,Grayson Allen,Guard,26,18.462179487179487,24.125,22.063346401015433,8.966555289718757,7.307692307692308,2.7079103978197305,2.115384615384615,1.4882214372426132,0.6923076923076923,0.6510847301424635,0.38461538461538464,0.2741160377075962,0.19230769230769232,1.0149273888476507,0.42307692307692313,6.542399788181941,5.346153846153847,4.4353784962517455,3.576923076923077,1.6000285599924742,1.0384615384615385,16.209054837668887
1642348,Justin Edwards,Forward,7,10.626190476190477,26.136363636363637,23.902824645471263,8.535009847967586,2.0,3.0048415286022125,2.7142857142857135,1.0902431763210652,0.4285714285714286,0.7891936122938951,0.0,0.3357593571920795,0.14285714285714288,0.9644885731594643,0.5714285714285715,7.356094798089678,2.7142857142857135,3.5022209424948834,1.142857142857143,0.9390917226112125,0.14285714285714288,16.186554782070296
1628989,Kevin Huerter,Guard,22,22.542424242424243,24.333333333333332,22.253876162682232,8.329035501856403,7.40909090909091,2.65410013591774,3.1363636363636367,1.5718187696424681,1.8181818181818181,0.7381057166188313,0.5909090909090909,0.3077794107594062,0.8636363636363638,0.8409678537929904,1.0454545454545456,7.495421185263067,7.3181818181818175,4.595896956116093,4.40909090909091,0.6378959527251967,0.7727272727272727,16.168371347763117
1627739,Kris Dunn,Guard,12,13.009722222222223,24.12162162162162,22.060256729204617,5.405592632529972,3.6666666666666665,3.0300830754093164,2.0833333333333335,1.9729429982778381,0.75,1.3347562836153801,0.6666666666666666,0.33689367934475534,0.3333333333333333,0.8660713718166618,0.08333333333333333,5.0565919768936185,3.749999999999999,2.455041935222587,2.3333333333333335,0.26705076013150814,0.0,16.149985337501654
1629011,Mitchell Robinson,Center,34,18.595098039215685,17.058823529411764,15.601025190599147,4.318839087643083,4.823529411764706,5.307438693604225,6.382352941176469,0.5316445838496583,0.4411764705882352,0.7262644484377805,0.7647058823529411,0.9776522459416432,1.1176470588235292,0.5094537481274481,0.5,2.8206376567838416,3.0882352941176467,0.0,0.0,1.0039394886227289,2.1470588235294117,16.087528730753462
1630577,Julian Champagnie,Forward,5,28.50333333333333,23.573170731707318,21.5586748859663,8.387652867857433,10.2,3.464382223813626,5.0,0.9411006845443765,1.2000000000000002,0.5740367629801665,1.2000000000000002,0.3941077820699714,0.6000000000000001,0.7815766038345487,0.6000000000000001,6.944100328819978,5.800000000000001,4.7475549618415895,4.199999999999999,1.0297145717709375,1.2000000000000002,16.07941959456621
1631170,Jaime Jaquez Jr.,Guard,9,15.766666666666667,20.803030303030305,19.025262746801186,7.288323016241985,6.111111111111111,3.9252434382641517,1.8888888888888888,1.7486025823120463,1.4444444444444444,0.7131971903692977,0.3333333333333333,0.195859625028713,0.2222222222222222,1.2859847642126192,0.8888888888888888,5.993855020665664,6.444444444444445,1.4623308496733025,1.6666666666666665,1.9326235450839446,1.0,16.06270469760845
1628449,Chris Boucher,Forward,12,12.35138888888889,17.28,15.803300551691054,8.472867304355418,5.833333333333333,4.002124068365324,3.333333333333334,0.45885017159947444,0.16666666666666666,0.37039486870326804,0.08333333333333333,0.46166911613910927,0.5833333333333335,0.5023213956536641,0.25000000000000006,6.336361021846559,3.8333333333333335,3.130616867754374,1.5,1.5629752670242272,0.8333333333333335,15.957562002666487
1628436,Luke Kornet,Center,61,7.355191256830602,18.684931506849313,17.088170624450306,5.098147794057659,2.459016393442623,4.7481168619304865,2.163934426229508,1.1142687853287359,0.3278688524590164,0.3805426733252754,0.18032786885245902,0.8980412944075825,0.3442622950819672,0.3677837332372126,0.22950819672131148,3.284304120912692,1.4426229508196722,0.033330437232107046,0.03278688524590164,1.1935805455940012,0.5081967213114754,15.935259376328707
1627884,Derrick Jones Jr.,Forward,39,19.804273504273503,24.337662337662337,22.25783522266492,8.559669587496225,6.410256410256411,3.051248347576764,2.2564102564102564,0.5417357397868647,0.8717948717948717,0.7916989888408598,0.43589743589743585,0.3957163852620937,0.6923076923076922,0.7423468901285672,0.6153846153846153,6.5498712563489345,5.282051282051281,2.306725974154525,2.2820512820512824,1.376556810784138,1.0512820512820513,15.853670446448929
