,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_mpg_at_27[621],2.83968,0.0274451,0.0648562,0.069319,2.73229,2.84247,2.9394,9.17833,800.0,1.3502
log_mpg_at_27[622],2.87262,0.0284738,0.0677419,0.0695784,2.75854,2.87488,2.97818,9.01416,800.0,1.36451
log_mpg_at_27[623],2.88216,0.0256813,0.0635461,0.0687778,2.78301,2.88207,2.98358,10.3598,800.0,1.29384
log_mpg_at_27[624],2.80599,0.0240585,0.0708646,0.0736333,2.68569,2.80682,2.92215,14.5695,129.336,1.20641
log_mpg_at_27[625],2.83527,0.0273235,0.0632465,0.0629586,2.72797,2.83872,2.93235,9.29648,800.0,1.35141
log_mpg_at_27[626],2.80593,0.0223595,0.0690447,0.0723509,2.69009,2.80781,2.91389,15.1108,103.314,1.1961
log_mpg_at_27[627],2.83991,0.0258249,0.0624215,0.067273,2.73386,2.84532,2.93543,9.68099,800.0,1.31923
log_mpg_at_27[628],2.87673,0.0270988,0.0685777,0.066287,2.75707,2.87829,2.98497,10.2132,800.0,1.30375
log_mpg_at_27[629],2.8764,0.0265574,0.0664188,0.0673026,2.76233,2.87713,2.98797,10.3519,800.0,1.29302
log_mpg_at_27[630],2.80547,0.0233056,0.0692232,0.0720544,2.69069,2.81191,2.91421,14.3021,800.0,1.20986
log_mpg_at_27[631],2.8379,0.0272603,0.0628011,0.0693634,2.73104,2.84411,2.93165,9.07517,800.0,1.35354
log_mpg_at_27[632],2.84019,0.027104,0.0640881,0.0622321,2.72362,2.847,2.93717,9.81809,800.0,1.32198
log_mpg_at_27[633],2.8334,0.0272575,0.0637783,0.068333,2.72512,2.83725,2.93203,9.39431,800.0,1.33922
log_mpg_at_27[634],2.87964,0.0263721,0.0635777,0.0665317,2.77817,2.87788,2.9839,10.2599,800.0,1.29674
log_mpg_at_27[635],2.83549,0.0275914,0.0650765,0.0708386,2.72902,2.84007,2.93381,9.11858,75.4862,1.35433
log_mpg_at_27[636],2.83717,0.0273823,0.0632139,0.0657162,2.72637,2.84264,2.93446,9.43435,800.0,1.33807
log_mpg_at_27[637],2.83763,0.0269277,0.062508,0.0643671,2.73203,2.84362,2.93636,8.83683,800.0,1.37463
log_mpg_at_27[638],2.83902,0.0271773,0.0616686,0.0621432,2.72986,2.8464,2.92908,9.38235,800.0,1.35071
log_mpg_at_27[639],2.87917,0.0253496,0.0624299,0.0645598,2.77762,2.8795,2.97889,10.7059,800.0,1.28015
log_mpg_at_27[640],2.84021,0.0282513,0.0625447,0.0647081,2.73134,2.84437,2.93415,9.57326,800.0,1.34355
log_mpg_at_27[641],2.83965,0.0273018,0.0626771,0.063737,2.73402,2.84498,2.93537,10.0128,800.0,1.32443
mpg_at_27[1],17.8276,0.477752,1.16926,1.13871,15.8095,17.8233,19.8269,10.1602,800.0,1.30564
mpg_at_27[2],16.5601,0.392086,1.15953,1.21595,14.6989,16.5399,18.4922,14.5033,164.032,1.20992
mpg_at_27[3],17.2239,0.466022,1.02774,1.03952,15.4267,17.305,18.8602,8.79053,800.0,1.38132
mpg_at_27[4],17.121,0.463271,1.12753,1.13723,15.1306,17.1979,18.8645,9.70573,800.0,1.32798
mpg_at_27[5],17.7998,0.494359,1.18624,1.25176,15.8028,17.7695,19.7421,9.96223,800.0,1.31321
mpg_at_27[6],16.5991,0.412573,1.1499,1.21759,14.7795,16.6297,18.5626,13.893,800.0,1.2219
mpg_at_27[7],17.8081,0.497589,1.19649,1.24479,15.856,17.7679,19.8037,9.87406,800.0,1.3197
mpg_at_27[8],17.1732,0.445426,1.05096,1.09572,15.4403,17.2013,18.9059,9.43381,800.0,1.34455
mpg_at_27[9],17.1176,0.458834,1.0638,1.13767,15.3974,17.1824,18.7624,9.03335,800.0,1.3588
mpg_at_27[10],17.8951,0.467474,1.15731,1.17437,16.1485,17.7802,19.9541,10.3842,800.0,1.29161
mpg_at_27[11],16.6172,0.394643,1.13537,1.19794,14.805,16.6353,18.4621,14.0598,140.021,1.21329
mpg_at_27[12],17.112,0.453547,1.05155,1.0797,15.3589,17.1454,18.8272,9.18209,800.0,1.3541
mpg_at_27[13],17.8486,0.451207,1.1197,1.14056,16.1213,17.7989,19.8484,10.8047,800.0,1.27703
mpg_at_27[14],16.5841,0.375039,1.1918,1.24057,14.7366,16.5891,18.7105,14.5858,800.0,1.20792
mpg_at_27[15],17.1171,0.470068,1.06692,1.082,15.2892,17.2208,18.8099,9.22642,90.5085,1.35493
mpg_at_27[16],17.8138,0.497165,1.19289,1.22389,15.8221,17.7858,19.8306,10.1073,800.0,1.30876
mpg_at_27[17],17.1141,0.458369,1.04019,1.10936,15.3809,17.1538,18.7757,8.72026,800.0,1.37815
mpg_at_27[18],17.8627,0.44927,1.15444,1.1416,16.1248,17.7637,19.9264,11.1733,800.0,1.26813
mpg_at_27[19],17.9069,0.493706,1.17114,1.24034,16.066,17.8859,19.8857,9.81151,800.0,1.32125
mpg_at_27[20],17.1892,0.46313,1.04607,1.07481,15.4196,17.2563,18.8492,8.72322,800.0,1.38078
mpg_at_27[21],17.1133,0.480019,1.06366,1.10209,15.2988,17.1399,18.7723,8.76483,800.0,1.38134
mpg_at_27[22],17.7872,0.494019,1.23341,1.20913,15.663,17.7388,19.8324,10.2217,800.0,1.30261
mpg_at_27[23],17.1762,0.447198,1.06116,1.17133,15.4505,17.2159,18.8436,9.32835,800.0,1.33923
mpg_at_27[24],16.6684,0.398183,1.13815,1.19742,14.788,16.6262,18.5547,13.3492,800.0,1.2283
mpg_at_27[25],17.8655,0.483005,1.16118,1.20965,16.0631,17.7896,19.8144,10.4722,800.0,1.29089
mpg_at_27[26],17.112,0.462779,1.09105,1.16392,15.3219,17.1664,18.8187,9.29566,800.0,1.34443
mpg_at_27[27],17.0917,0.456638,1.04895,1.08615,15.3348,17.1186,18.7804,8.78299,800.0,1.37419
mpg_at_27[28],17.8189,0.463086,1.16411,1.22307,16.0869,17.7196,19.9207,10.425,800.0,1.2877
mpg_at_27[29],17.138,0.455254,1.06856,1.09179,15.3593,17.1907,18.82,9.36214,800.0,1.33774
mpg_at_27[30],17.1521,0.467901,1.06756,1.10194,15.38,17.2058,18.786,9.22353,800.0,1.34854
mpg_at_27[31],16.6271,0.417555,1.17505,1.24561,14.7434,16.6473,18.5022,14.2517,800.0,1.20942
mpg_at_27[32],17.1345,0.455054,1.06729,1.11277,15.3916,17.1824,18.8728,8.92092,800.0,1.36516
mpg_at_27[33],17.7979,0.464991,1.13882,1.16977,16.0636,17.7341,19.7713,10.4714,800.0,1.2897
mpg_at_27[34],17.8401,0.480115,1.16952,1.2273,15.9268,17.7733,19.8287,10.1091,800.0,1.30561
mpg_at_27[35],17.0938,0.454256,1.0643,1.17022,15.3774,17.1491,18.7747,9.04485,800.0,1.3606
mpg_at_27[36],17.1389,0.451272,1.02885,1.01699,15.3983,17.1844,18.7639,9.03493,800.0,1.36207
mpg_at_27[37],17.8459,0.48433,1.18266,1.22233,15.9761,17.7683,19.8502,10.0176,800.0,1.31022
mpg_at_27[38],17.8163,0.486711,1.17305,1.25784,16.0597,17.7447,19.8312,10.3824,800.0,1.29452
mpg_at_27[39],16.6162,0.382352,1.16837,1.23619,14.7721,16.6024,18.5064,15.0876,800.0,1.19647
mpg_at_27[40],16.5553,0.407569,1.1706,1.26325,14.7627,16.5228,18.4525,14.455,800.0,1.20758
mpg_at_27[41],16.5179,0.361348,1.12328,1.21077,14.7643,16.4825,18.3642,15.1254,161.591,1.19941
mpg_at_27[42],17.872,0.471247,1.16398,1.26881,16.1416,17.8087,19.843,10.5892,800.0,1.28879
