coc_number,year,rent_coc,income_coc,homeless_per_10k,unsheltered_per_10k,total_population
MD-601,2018,1746.0,108188.0,8.184175117964166,1.295827727010993,1026371.0
MD-601,2019,1788.0,110389.0,6.3037634539557335,0.7307299212468007,1026371.0
MD-601,2021,1821.0,112854.0,5.621748860792053,0.6625284619304325,1026371.0
MD-601,2022,1852.0,118323.0,5.66072112325855,0.6722715275470565,1026371.0
MD-601,2023,1984.0,125371.0,8.710300661261863,1.208140136461377,1026371.0
MD-601,2024,2097.0,140837.0,11.146067065417867,1.4906890393434733,1026371.0
ME-500,2012,790.7549322199952,48762.639204612155,17.993522933282602,0.24813466644309481,1329923.0
ME-500,2013,802.067697961954,49205.40429144337,22.678004666435577,0.46619240362035996,1329923.0
ME-500,2014,805.6277332113372,51586.766332241044,20.497427294662923,0.69928860543054,1329923.0
ME-500,2015,835.7888044747195,55156.00615742184,17.835619054636997,0.4436347066709877,1329923.0
ME-500,2016,836.5685031479655,56171.45211493816,16.850599621181075,0.9023078779748902,1329923.0
ME-500,2017,878.6169873743488,60092.169144181535,17.143849681522916,1.3534618169623356,1329923.0
ME-500,2018,900.1187975795432,59471.02524070039,18.918388508206867,0.736884767012827,1329923.0
ME-500,2019,954.5812136585939,63244.240409228645,15.835503258459324,0.7143270700634547,1329923.0
ME-500,2021,1042.8405246952202,68949.02662041548,15.512176268851654,0.0,1329923.0
ME-500,2022,1122.1653076887887,74362.29077416501,33.16733374789368,1.233154099899017,1329923.0
ME-500,2023,1308.1002949109475,79517.17610223849,32.01689120347569,2.2482504626207684,1329923.0
ME-500,2024,1334.7951285377724,81644.59674263783,20.316965719067944,2.0527504223928754,1329923.0
MI-500,2012,685.2687455621965,46322.82424275204,9.879152787549982,1.7896709332478127,2363563.0
MI-500,2013,699.1748755893973,48082.714989360524,7.954093036656945,2.2085300878377265,2363563.0
MI-500,2014,722.8682036762133,48967.34886369815,9.870690986447157,2.2085300878377265,2363563.0
MI-500,2015,713.7034171118245,51715.41676906144,7.717162605777802,0.9477217235165721,2363563.0
MI-500,2016,728.3706015957878,51839.06355299006,6.49866324697078,0.9477217235165721,2363563.0
MI-500,2017,723.8177919149974,54318.28853695988,6.553664954139153,1.023877933442011,2363563.0
MI-500,2018,750.5604292166257,56724.64355338228,5.97826247914695,0.8461801102826537,2363563.0
MI-500,2019,786.0329963836572,58879.28437273853,5.491708915734423,0.5669406738893781,2363563.0
MI-500,2021,838.692799976921,63336.01543508262,4.290133159133054,0.0,2363563.0
MI-500,2022,930.7320592366553,67010.76328905387,6.705977373990031,1.336964574246593,2363563.0
MI-500,2023,926.7162400917455,69253.75111936967,7.184069136299731,1.9842923586128232,2363563.0
MI-500,2024,992.9790917956609,72433.62680450104,8.195254368087502,2.762778060072865,2363563.0
MI-501,2012,772.0,39486.0,45.5780511322817,5.165024735054716,683443.0
MI-501,2013,783.0,40487.0,40.808084946367146,4.126167068797251,683443.0
MI-501,2014,788.0,41435.0,40.310603810412864,4.126167068797251,683443.0
MI-501,2015,809.0,41557.0,37.9987797080371,2.209401515561649,683443.0
MI-501,2016,822.9999999999999,43464.0,34.16524860156589,2.8239370364463463,683443.0
MI-501,2017,831.0000000000001,45135.0,30.404876485676205,3.2189955855865082,683443.0
MI-501,2018,872.9999999999999,46390.0,25.88365086773879,2.3118241023757653,683443.0
MI-501,2019,900.9999999999999,50753.0,28.751483298534037,1.2583346380019989,683443.0
MI-501,2021,975.0,52605.0,18.91891496437889,0.0,683443.0
MI-501,2022,1048.0,55867.0,24.74237061466721,2.9556232194930665,683443.0
MI-501,2023,1095.0,57281.0,21.684324808360024,2.9556232194930665,683443.0
MI-501,2024,1171.0,59294.0,25.239851750621487,4.462698425472205,683443.0
MI-502,2012,772.0,39486.0,4.390536364894157,0.17525250196006087,1084150.0
MI-502,2013,783.0,40487.0,3.5050500392012176,0.20292394963796523,1084150.0
MI-502,2014,788.0,41435.0,4.206060047041461,0.20292394963796523,1084150.0
MI-502,2015,809.0,41557.0,3.0715306922473826,0.10146197481898261,1084150.0
MI-502,2016,823.0,43464.0,2.5549970022598347,0.10146197481898261,1084150.0
MI-502,2017,831.0,45135.0,2.0845823917354607,0.12913342249688697,1084150.0
MI-502,2018,873.0,46390.0,1.9462251533459394,0.11990960660425218,1084150.0
MI-502,2019,901.0,50753.0,2.047687128164922,0.15680487017479133,1084150.0
MI-502,2021,975.0,52605.0,1.5588248858552785,0.20292394963796523,1084150.0
MI-502,2022,1048.0,55867.0,1.5311534381773741,0.0,1084150.0
MI-502,2023,1095.0,57281.0,1.835539362634322,0.21214776553060002,1084150.0
MI-502,2024,1171.0,59294.0,2.0661347599501916,0.3966240833832957,1084150.0
MI-503,2012,807.0,52185.0,7.060577897250562,3.559368758745753,859703.0
MI-503,2013,859.0,52851.0,5.8624897202871225,2.314752885589558,859703.0
MI-503,2014,873.0,54792.0,3.989749948528736,0.48854081002392685,859703.0
MI-503,2015,893.0,54640.0,5.23436582168493,0.8026027593250228,859703.0
MI-503,2016,925.0,60143.0,4.68766539142006,0.569964278361248,859703.0
MI-503,2017,919.0,60380.0,4.117701113058812,0.744443139084079,859703.0
MI-503,2018,933.0,62107.0,3.1406194930109583,0.3256938733492846,859703.0
MI-503,2019,972.0,64947.0,3.082459872770015,0.23263848096377468,859703.0
MI-503,2021,1069.0,67527.0,3.8385349359022825,0.0,859703.0
MI-503,2022,1117.0,73830.0,3.1638833411073355,0.3722215695420395,859703.0
MI-503,2023,1229.0,73807.0,3.7105837713722067,0.38385349359022825,859703.0
MI-503,2024,1246.0,77702.0,5.071518885010289,0.22100655691558596,859703.0
MI-504,2012,892.0,63345.0,6.015147160615763,1.9186943163740724,1235215.0
MI-504,2013,914.0,67202.0,5.6508381132029655,0.7124265816072505,1235215.0
MI-504,2014,951.0,69293.0,3.699760770392199,0.6071817456879977,1235215.0
MI-504,2015,985.0,69998.0,3.9264419554490515,0.777192634480637,1235215.0
MI-504,2016,1008.0,71920.0,3.545941394817906,0.6152775022971709,1235215.0
MI-504,2017,1045.0,77475.0,3.3354517229794007,0.3805005606311451,1235215.0
MI-504,2018,1033.0,80193.0,3.4568880721169997,0.5747987192513044,1235215.0
MI-504,2019,1104.0,81190.0,3.440696558898653,0.34811753419445196,1235215.0
MI-504,2021,1203.0,86523.0,2.69588695085471,0.0,1235215.0
MI-504,2022,1251.0,90594.0,2.5906421149354566,0.25906421149354564,1235215.0
MI-504,2023,1349.0,92015.0,3.1249620511408946,0.35621329080362524,1235215.0
MI-504,2024,1417.0,98709.0,2.890185109474869,0.24287269827519906,1235215.0
MI-505,2012,680.0,40323.0,10.530392892589994,3.5343387639497443,413090.0
MI-505,2013,705.0,41249.0,9.36841850444213,2.832312571110412,413090.0
MI-505,2014,721.0,41682.0,15.371952843206081,8.400106514318914,413090.0
MI-505,2015,727.0,44025.0,11.813406279503255,4.35740395555448,413090.0
MI-505,2016,713.0,43955.0,9.126340506911326,2.1060785785179985,413090.0
MI-505,2017,730.0,46298.0,10.167275896293786,3.025974969135055,413090.0
MI-505,2018,747.0,48127.0,10.603016291849233,2.420779975308044,413090.0
MI-505,2019,769.0,50389.0,10.893509888886198,1.1619743881478612,413090.0
MI-505,2021,870.0,52025.0,8.133820717035029,1.1377665883947807,413090.0
MI-505,2022,870.0,57003.0,8.71480791110896,0.3389091965431262,413090.0
MI-505,2023,928.0,60027.0,9.586288702219855,0.3147013967900458,413090.0
MI-505,2024,1058.0,63594.0,10.239899295553027,0.605194993827011,413090.0
MI-506,2012,736.0,50653.0,11.313223760312193,0.4766807764176486,629352.0
MI-506,2013,754.0,51992.0,11.631010944590626,0.6991318054125513,629352.0
MI-506,2014,788.0,53304.0,12.600261856639847,0.5243488540594134,629352.0
MI-506,2015,794.0,54340.0,14.491095603096518,0.4131233395619621,629352.0
MI-506,2016,817.0,59668.0,12.711487371137295,0.6514637277707864,629352.0
MI-506,2017,881.0,61125.0,14.491095603096518,0.9692509120492188,629352.0
MI-506,2018,893.0,61537.0,11.488006711665331,0.7626892422682379,629352.0
MI-506,2019,958.0,66532.0,12.06002364336651,0.25422974742274596,629352.0
MI-506,2021,1059.0,72021.0,14.205087137245929,1.0963657857605917,629352.0
MI-506,2022,1196.0,77028.0,16.58849101933417,0.8103573199100027,629352.0
MI-506,2023,1270.0,79756.0,19.68691606604889,1.7954975911731432,629352.0
MI-506,2024,1318.0,80685.0,17.303512183960645,1.7478295135313782,629352.0
MI-507,2012,671.0,44306.0,28.189710175750665,0.8120492643220355,258605.0
MI-507,2013,702.0,45854.0,24.82550608070223,1.1987393901896715,258605.0
MI-507,2014,720.0,45148.0,26.33359757158601,0.386690125867636,258605.0
MI-507,2015,739.0,52164.0,21.963999149281722,0.30935210069410873,258605.0
MI-507,2016,761.0,53138.0,14.462210707449584,0.30935210069410873,258605.0
MI-507,2017,780.0,56025.0,18.522457029059762,1.0827323524293806,258605.0
MI-507,2018,818.0,55416.0,21.92533013669496,2.0494576670984705,258605.0
MI-507,2019,824.0,56441.0,27.145646835908046,6.689739177510102,258605.0
MI-507,2021,898.0,62128.0,13.22480230467315,0.0,258605.0
MI-507,2022,1085.0,69584.0,18.870478142340637,4.794957560758686,258605.0
MI-507,2023,1058.0,67191.0,24.554822992594886,6.303049051642467,258605.0
MI-507,2024,1080.0,71069.0,25.67622435761103,4.717619535585159,258605.0
MI-508,2012,741.7559600926442,43424.56026727256,16.412792200082414,2.4444584127782316,286362.0
MI-508,2013,796.0567580068666,44663.596678111135,14.771512980074172,2.30477507490519,286362.0
MI-508,2014,789.6157041317887,45696.87223049556,14.981037986883734,0.5238125170239067,286362.0
MI-508,2015,790.1631379030206,47186.67178839191,14.59690880773287,1.850804226817804,286362.0
MI-508,2016,833.422991854807,49243.05589279234,16.447713034550674,4.050816798318213,286362.0
MI-508,2017,853.6112564883055,50966.71996884519,15.190562993693296,1.5714375510717205,286362.0
MI-508,2018,867.8114259831877,52796.79630923219,14.63182964220113,1.3619125442621578,286362.0
MI-508,2019,872.0694491453452,54491.31965103484,16.622317206891978,0.34920834468260453,286362.0
MI-508,2021,928.350175707418,57351.20726960792,12.99055042219289,0.48889168255564636,286362.0
MI-508,2022,960.4035684802186,59945.886602226514,17.984229751154135,0.9777833651112927,286362.0
MI-508,2023,1054.9025767411667,63189.63155012549,23.920771610758408,2.165091737032148,286362.0
MI-508,2024,1101.5881016861188,65368.59496889344,22.628700735432776,3.142875102143441,286362.0
MI-509,2012,921.0,56330.0,10.64002100077636,1.200842265179484,358082.0
MI-509,2013,930.0,59660.0,14.242547796314811,4.635809674878939,358082.0
MI-509,2014,981.0,62845.0,15.219977547042298,4.635809674878939,358082.0
MI-509,2015,978.0,61977.0,10.388681922017863,2.2341251445199704,358082.0
MI-509,2016,997.0,65601.0,9.550884992822873,1.1449891365664848,358082.0
MI-509,2017,1062.0,70286.0,8.433822420562889,1.1170625722599852,358082.0
MI-509,2018,1116.0,71860.0,7.875291134432895,0.75401723627549,358082.0
MI-509,2019,1139.0,76576.0,7.6239520556743985,0.33511877167799553,358082.0
MI-509,2021,1225.0,76918.0,7.5122457984484,0.5585312861299926,358082.0
MI-509,2022,1328.0,79665.0,5.892505068671421,0.16755938583899777,358082.0
MI-509,2023,1451.0,83754.0,7.428466105528901,0.44682502890399406,358082.0
MI-509,2024,1554.0,90523.0,9.215766221144877,0.3630453359844951,358082.0
MI-510,2012,669.0,40318.0,20.59415679222955,3.9446519228897396,195201.0
MI-510,2013,670.0,41548.0,17.93023601313518,0.35860472026270357,195201.0
MI-510,2014,700.0,44931.0,16.649504869339808,0.6147509490217775,195201.0
MI-510,2015,720.0,43383.0,15.778607691558959,0.9733556692844811,195201.0
MI-510,2016,751.0,45849.0,17.571631292872475,0.8708971777808515,195201.0
MI-510,2017,740.0,45331.0,19.87694735170414,0.768438686277222,195201.0
MI-510,2018,747.0,48990.0,18.288840733397883,0.6147509490217775,195201.0
MI-510,2019,761.0,48303.0,18.647445453660584,0.6147509490217775,195201.0
MI-510,2021,818.0,50606.0,16.9568803438507,0.0,195201.0
MI-510,2022,920.0,53646.0,16.034753920318032,0.25614622875907395,195201.0
MI-510,2023,917.0,59265.0,16.59827562358799,0.768438686277222,195201.0
MI-510,2024,972.0,61455.0,19.620801122945068,0.5635217032699628,195201.0
MI-511,2012,734.0,48224.0,11.958691840726441,2.2295866143727263,98673.0
MI-511,2013,752.0,45938.0,12.566760917373546,1.3174829994020654,98673.0
MI-511,2014,728.0,46739.0,13.985588762883465,2.0268969221570234,98673.0
MI-511,2015,742.0,48279.0,12.972140301804952,1.8242072299413212,98673.0
MI-511,2016,739.0,51918.0,13.884243916775613,1.8242072299413212,98673.0
MI-511,2017,721.0,56515.0,12.972140301804952,0.0,98673.0
MI-511,2018,783.0,55378.0,11.857346994618588,0.0,98673.0
MI-511,2019,760.0,53865.0,12.465416071265697,0.30403453832355354,98673.0
MI-511,2021,935.0,61257.0,9.830450072461565,0.0,98673.0
MI-511,2022,840.0,67267.0,16.012485685040488,0.0,98673.0
MI-511,2023,922.0,63952.0,15.100382070069827,0.0,98673.0
MI-511,2024,962.0,71632.0,20.471658913785937,0.8107587688628095,98673.0
MI-512,2012,772.0,51635.0,18.54296863539008,2.816653463603556,170415.0
MI-512,2013,840.0,50830.0,19.247132001290968,2.2885309391778894,170415.0
MI-512,2014,911.0,57312.0,23.237391074729338,3.227415427045741,170415.0
MI-512,2015,898.0,55013.0,17.721444708505707,2.171170378194408,170415.0
MI-512,2016,854.0,58532.0,14.259308159493003,0.5868028049174074,170415.0
MI-512,2017,956.0,60601.0,13.379103952116893,2.3472112196696298,170415.0
MI-512,2018,956.0,66163.0,13.789865915559076,1.3496464513100372,170415.0
MI-512,2019,1024.0,65266.0,9.858287122612445,0.23472112196696301,170415.0
MI-512,2021,1143.0,65651.0,11.853416659331632,0.0,170415.0
MI-512,2022,1241.0,74344.0,9.623566000645484,0.2934014024587037,170415.0
MI-512,2023,1357.0,83650.0,11.618695537364669,2.0538098172109263,170415.0
MI-512,2024,1439.0,82468.0,11.853416659331632,0.9975647683595928,170415.0
MI-513,2012,594.0,45149.0,,,76814.0
MI-513,2013,608.0,45011.0,,,76814.0
MI-513,2014,595.0,44267.0,,,76814.0
MI-513,2015,674.0,48259.0,,,76814.0
MI-513,2016,696.0,51275.0,,,76814.0
MI-513,2017,685.0,49008.0,,,76814.0
MI-513,2018,784.0,54779.0,,,76814.0
MI-513,2019,777.0,55148.0,,,76814.0
MI-513,2021,872.0,55301.0,,,76814.0
MI-513,2022,881.0,61474.0,,,76814.0
MI-513,2023,842.0,62115.0,,,76814.0
MI-513,2024,952.0,66847.0,,,76814.0
MI-514,2012,643.0,39190.0,16.036706238724193,4.157664580409976,134691.0
MI-514,2013,686.0,44520.0,17.52158644601347,4.751616663325686,134691.0
MI-514,2014,734.0,46088.0,21.08529894350773,4.009176559681048,134691.0
MI-514,2015,682.0,43084.0,21.159542953872197,4.380396611503367,134691.0
MI-514,2016,699.0,45902.0,18.26402654965811,2.7470283834851625,134691.0
MI-514,2017,694.0,45386.0,15.145778114350623,2.1530763005694515,134691.0
MI-514,2018,781.0,47204.0,17.52158644601347,3.0440044249430174,134691.0
MI-514,2019,785.0,49055.0,17.89280649783579,2.8212723938496262,134691.0
MI-514,2021,821.0,55192.0,11.062357544305112,0.4454640621867831,134691.0
MI-514,2022,853.0,59522.0,16.18519425945312,2.2273203109339152,134691.0
MI-514,2023,906.0,57514.0,17.89280649783579,2.8955164042140904,134691.0
MI-514,2024,991.0,65024.0,18.70949061184489,2.1530763005694515,134691.0
MI-515,2012,803.0,50675.0,7.536096568741872,0.2667644803094468,149945.0
MI-515,2013,754.0,53561.0,9.270065690753276,0.20007336023208508,149945.0
MI-515,2014,742.0,57275.0,12.337857214311915,0.20007336023208508,149945.0
MI-515,2015,731.0,54396.0,12.337857214311915,0.2667644803094468,149945.0
MI-515,2016,785.0,60799.0,11.73763713361566,0.20007336023208508,149945.0
MI-515,2017,781.0,59290.0,12.871386174930807,0.20007336023208508,149945.0
MI-515,2018,848.0,61916.0,13.938444096168595,0.666911200773617,149945.0
MI-515,2019,827.0,62839.0,11.137417052919405,0.0,149945.0
MI-515,2021,893.0,65512.0,6.869185367968256,0.0,149945.0
MI-515,2022,1060.0,69563.0,7.402714328587148,0.0666911200773617,149945.0
MI-515,2023,983.0,71506.0,8.469772249824937,0.0,149945.0
MI-515,2024,1002.0,75766.0,8.069625529360765,0.0,149945.0
MI-516,2012,622.0,40535.0,26.546924739177914,13.476775797569534,172148.0
MI-516,2013,657.0,41630.0,37.409670748425775,23.70053674744987,172148.0
MI-516,2014,659.0,42600.0,33.9242976973302,23.70053674744987,172148.0
MI-516,2015,714.0,47453.0,10.398029602435114,0.7551641610707066,172148.0
MI-516,2016,727.0,44264.0,11.095104212654228,0.4066268559611497,172148.0
MI-516,2017,697.0,49229.0,7.842089364965029,0.5808955085159281,172148.0
MI-516,2018,751.0,50080.0,9.236238585403258,1.9750447289541557,172148.0
MI-516,2019,727.0,50366.0,7.900178915816623,0.929432813625485,172148.0
MI-516,2021,869.0,55462.0,6.0994028394172455,1.6845969746961917,172148.0
MI-516,2022,993.0,58074.0,7.842089364965029,0.7551641610707066,172148.0
MI-516,2023,1003.0,61189.0,9.352417687106444,0.5808955085159281,172148.0
MI-516,2024,977.0,60829.0,11.79217882287334,1.9169551781025629,172148.0
MI-517,2012,692.0,42653.0,16.051867597173366,3.511346036881674,159483.0
MI-517,2013,705.0,43668.0,11.725387658872732,2.069186057448129,159483.0
MI-517,2014,703.0,45371.0,15.04862587235003,2.069186057448129,159483.0
MI-517,2015,696.0,50783.0,9.969714640431896,0.4389182546102092,159483.0
MI-517,2016,713.0,50009.0,10.596740718446481,0.4389182546102092,159483.0
MI-517,2017,731.0,50258.0,8.778365092204185,0.8778365092204184,159483.0
MI-517,2018,805.0,51031.0,5.078911231918135,0.5643234702131261,159483.0
MI-517,2019,779.0,55124.0,7.085394681564806,0.81513390141896,159483.0
MI-517,2021,865.0,58254.0,7.461610328373557,0.0,159483.0
MI-517,2022,881.0,59059.0,5.643234702131262,0.25081043120583385,159483.0
MI-517,2023,964.0,63338.0,8.590257268799808,2.3199964886539632,159483.0
MI-517,2024,965.0,66155.0,6.207558172344388,0.7524312936175015,159483.0
MI-518,2012,922.0,75719.0,8.071415887775034,3.8204701868801827,185841.0
MI-518,2013,852.0,70707.0,6.833798784982862,1.6142831775550068,185841.0
MI-518,2014,932.0,73819.0,7.26427429899753,1.6142831775550068,185841.0
MI-518,2015,910.0,76455.0,5.542372242938856,0.10761887850366712,185841.0
MI-518,2016,955.0,78038.0,4.143326822391184,0.10761887850366712,185841.0
MI-518,2017,1085.0,80733.0,5.542372242938856,0.6457132710220027,185841.0
MI-518,2018,1056.0,82884.0,4.84284953266502,0.6457132710220027,185841.0
MI-518,2019,1033.0,86512.0,4.7890400934131865,0.0,185841.0
MI-518,2021,1237.0,91344.0,4.143326822391184,0.21523775700733425,185841.0
MI-518,2022,1215.0,100139.0,5.219515607427855,0.05380943925183356,185841.0
MI-518,2023,1231.0,102508.0,4.735230654161353,0.0,185841.0
MI-518,2024,1442.0,99741.0,3.7128513083765156,0.16142831775550068,185841.0
MI-519,2012,709.8405054981791,54218.06041647735,11.357904501892396,0.10581898604247574,283503.0
MI-519,2013,800.676636946878,57481.71031858341,11.21681252050243,0.7407329022973302,283503.0
MI-519,2014,812.9966500883685,60182.78214947681,13.650649199479371,0.2821839627799353,283503.0
MI-519,2015,816.9084308044762,60871.864863899915,10.052803674035196,0.21163797208495147,283503.0
MI-519,2016,843.8357736642433,64350.87756201697,9.20625178569539,0.14109198138996765,283503.0
MI-519,2017,883.2124079502565,68405.54866536433,9.100432799652912,0.2821839627799353,283503.0
MI-519,2018,871.0239986458575,69745.635644271,7.971696948533173,0.5643679255598706,283503.0
MI-519,2019,950.9805348994337,68755.95926321027,7.93642395318568,0.5996409209073625,283503.0
MI-519,2021,1005.5826603192095,79002.01225787541,4.902946353301377,0.0,283503.0
MI-519,2022,1122.840039872159,85418.56991510167,7.054599069498383,1.269827832509709,283503.0
MI-519,2023,1147.7818146418651,81447.695710409,7.477875013668285,1.6931037766796118,283503.0
MI-519,2024,1341.8676651478586,89250.79452833282,11.28735851119741,3.350934558011732,283503.0
MI-523,2012,742.0,55199.0,22.018720518867923,9.67349646226415,108544.0
MI-523,2013,763.0,53328.0,11.884581367924529,3.040241745283019,108544.0
MI-523,2014,783.0,57087.0,11.60819575471698,1.3819280660377358,108544.0
MI-523,2015,779.0,56005.0,12.437352594339623,0.8291568396226414,108544.0
MI-523,2016,821.0,56211.0,11.055424528301886,0.8291568396226414,108544.0
MI-523,2017,830.0,64522.0,9.85775353773585,0.5527712264150944,108544.0
MI-523,2018,863.0,67195.0,11.239681603773585,0.4606426886792453,108544.0
MI-523,2019,853.0,65409.0,10.502653301886792,0.0,108544.0
MI-523,2021,959.0,70133.0,7.646668632075472,0.0,108544.0
MI-523,2022,1029.0,71013.0,6.2647405660377355,0.0,108544.0
MI-523,2023,997.0,71686.0,5.067069575471698,1.1976709905660377,108544.0
MI-523,2024,1102.0,79759.0,5.067069575471698,0.4606426886792453,108544.0
MN-500,2012,897.0,62541.0,27.165261543168786,1.190805985453974,1209265.0
MN-500,2013,930.0,64379.0,29.695724262258477,1.356195705655915,1209265.0
MN-500,2014,954.0,64433.0,30.853452303672064,1.736592062120379,1209265.0
MN-500,2015,1004.0,68935.0,26.586397522461994,1.0171467792419362,1209265.0
MN-500,2016,1031.0,71200.0,25.271549246856562,1.4058126217164972,1209265.0
MN-500,2017,1095.0,74592.0,25.27981873286666,2.4643068310089187,1209265.0
MN-500,2018,1139.0,76052.0,24.91596134842239,3.340872348079205,1209265.0
MN-500,2019,1173.0,82369.0,28.116252434329947,4.986500064088516,1209265.0
MN-500,2021,1318.0,84244.0,19.59041235791989,0.0,1209265.0
MN-500,2022,1375.0,89399.0,22.14568353503988,4.02723968691726,1209265.0
MN-500,2023,1445.0,93668.0,27.388537665441405,3.878388938735513,1209265.0
MN-500,2024,1512.0,95274.0,31.969832915035166,4.101665061008132,1209265.0
MN-501,2012,835.0,53925.0,22.915067503499344,2.088318959678512,531528.0
MN-501,2013,847.0,56734.0,26.65899068346352,1.3357715868213902,531528.0
MN-501,2014,867.0,55101.0,28.220526482142052,1.2793305338571064,531528.0
MN-501,2015,899.0,57384.0,26.301530681356393,1.5803494829999547,531528.0
MN-501,2016,940.0,60369.0,25.323219096642134,2.5586610677142128,531528.0
MN-501,2017,993.0,61962.0,27.054078054213512,3.1230715973570535,531528.0
MN-501,2018,981.0,62919.0,26.79068647371352,2.4269652774642165,531528.0
MN-501,2019,1055.0,68871.0,29.706807543534868,5.963937929892687,531528.0
MN-501,2021,1143.0,70518.0,35.21921704971328,5.907496876928403,531528.0
MN-501,2022,1242.0,75113.0,32.22784124260622,5.6441052964284095,531528.0
MN-501,2023,1367.0,77812.0,31.606989659999098,6.923435830285516,531528.0
MN-501,2024,1297.0,78319.0,30.854442287141975,7.713610571785494,531528.0
MN-502,2012,753.6147004341125,59342.96395593829,5.288170404663637,0.27905912425665624,716694.0
MN-502,2013,750.1962775370713,60910.22742142463,6.306736208200432,0.37672981774648595,716694.0
MN-502,2014,848.6693644828541,62858.85250032556,6.725324894585416,0.3348709491079875,716694.0
MN-502,2015,810.1361634928751,62277.34524210119,6.292783251987599,0.3069650366823219,716694.0
MN-502,2016,886.1634525960131,67245.68971946824,5.90210047802828,0.19534138697965936,716694.0
MN-502,2017,935.5334815617232,69754.29416043918,7.702031829483713,0.7953185041314703,716694.0
MN-502,2018,923.1016812819001,69461.69785901975,6.934619237777908,0.9208951100469657,716694.0
MN-502,2019,945.3507426381972,74056.28523182348,6.306736208200432,0.8092714603443031,716694.0
MN-502,2021,1078.4729409805675,76978.33111998733,5.846288653176949,0.0,716694.0
MN-502,2022,1102.337974664092,80434.92284512467,6.7671837632239145,1.2278601467292876,716694.0
MN-502,2023,1248.7163713027555,81421.1063740637,6.920666281565075,1.1441424094522907,716694.0
MN-502,2024,1296.7805436740591,85758.21531345352,8.483397377402351,1.6883077017527703,716694.0
MN-503,2012,967.1272511237606,74645.9888822009,6.807270452136828,1.4843520563862251,1253072.0
MN-503,2013,989.2912485147484,75759.87217954034,5.945388612944827,0.8778426139918536,1253072.0
MN-503,2014,1009.3878327210106,78378.14645590607,5.865584738945568,0.7820779651927423,1253072.0
MN-503,2015,1068.8381819787248,80987.01004126876,4.852075539154972,1.4364697319866695,1253072.0
MN-503,2016,1084.3189855287726,82493.87782416242,4.931879413154233,1.6519401917846699,1253072.0
MN-503,2017,1140.254726811619,85981.95544057467,4.341330745559712,0.8778426139918536,1253072.0
MN-503,2018,1166.9159842150057,89549.3304973242,4.987742124953713,1.6918421287842997,1253072.0
MN-503,2019,1218.8385937568116,92767.1470414243,5.474545756349197,1.8833714263825223,1253072.0
MN-503,2021,1324.4784523840096,96465.79109609911,4.868036313954825,0.0,1253072.0
MN-503,2022,1469.6369407015618,100913.94732061772,5.953369000344752,1.4364697319866695,1253072.0
MN-503,2023,1499.7797208700438,104116.48793374065,6.440172631740236,1.8195283271831146,1253072.0
MN-503,2024,1594.161310157879,108171.59243606149,6.049133649143863,1.931253750782078,1253072.0
MN-504,2012,,,14.191634908232743,7.81337202812814,125426.0
MN-504,2013,,,21.1279957903465,13.633536906223592,125426.0
MN-504,2014,,,15.94565720026151,10.68359032417521,125426.0
MN-504,2015,,,5.421523448088912,1.8337505780300736,125426.0
MN-504,2016,,,6.139078022100682,1.355380862022228,125426.0
MN-504,2017,,,7.893100314129447,3.2688597260536096,125426.0
MN-504,2018,,,7.17554574011768,3.4283162980562247,125426.0
MN-504,2019,,,7.17554574011768,2.2323920080366113,125426.0
MN-504,2021,,,5.820164878095452,0.0,125426.0
MN-504,2022,,,9.009296318147753,4.464784016073223,125426.0
MN-504,2023,,,6.936360882113757,1.9134788640313811,125426.0
MN-504,2024,,,9.009296318147753,4.066142586066685,125426.0
MN-505,2012,841.8680608148275,64424.45278870349,7.52777846587453,1.9266709053426583,726642.0
MN-505,2013,875.8165569702201,67111.89273306,9.041591320072332,2.7111012025178836,726642.0
MN-505,2014,849.7205607076769,68712.57385360844,8.35349456816424,1.4725270490833173,726642.0
MN-505,2015,825.4346056909278,68509.99260306467,9.578306786560645,2.8211966828231785,726642.0
MN-505,2016,850.1578812249496,69801.47894061248,9.206734540530276,2.298243151373028,726642.0
MN-505,2017,884.5575336584963,75045.0114772498,11.86278800289551,3.151483123739063,726642.0
MN-505,2018,914.9156702183888,75207.12770879453,8.03697006228652,1.4450031790069937,726642.0
MN-505,2019,994.7864795504012,79490.36099795342,9.344353890911894,2.931292163128473,726642.0
MN-505,2021,955.2580487348341,81271.40686099342,7.37639718045475,0.0,726642.0
MN-505,2022,1095.758300850832,83145.11757827234,12.605932494956251,5.036868223967236,726642.0
MN-505,2023,1155.257054473652,89769.0962918301,11.02330996556764,3.3028644091588433,726642.0
MN-505,2024,1152.2313320048706,90995.57682070445,12.124264768620588,4.665295977936866,726642.0
MN-506,2012,,,17.67822113633961,2.9953132157917612,170266.0
MN-506,2013,,,14.859102815594422,0.23492652672876557,170266.0
MN-506,2014,,,17.560757872975227,1.1159010019616367,170266.0
MN-506,2015,,,14.917834447276613,0.880974475232871,170266.0
MN-506,2016,,,17.032173187835504,0.11746326336438279,170266.0
MN-506,2017,,,16.914709924471122,0.17619489504657418,170266.0
MN-506,2018,,,16.092467080920443,0.46985305345753114,170266.0
MN-506,2019,,,15.740077290827294,0.46985305345753114,170266.0
MN-506,2021,,,14.624176288865659,0.0,170266.0
MN-506,2022,,,16.738515029424548,1.1159010019616367,170266.0
