year,reason_collapsed,reason_specific,move_type,poverty_status,count,source_file
2021,employment,total,within_county,all,1467.0,reason_2021_mig17_02.xlsx
2021,family,change_in_marital_status,within_county,all,735.0,reason_2021_mig17_02.xlsx
2021,family,other_family_reason,within_county,all,1036.0,reason_2021_mig17_02.xlsx
2021,family,to_establish_own_household,within_county,all,1944.0,reason_2021_mig17_02.xlsx
2021,family,total,within_county,all,3716.0,reason_2021_mig17_02.xlsx
2021,housing,better_neighborhood,within_county,all,978.0,reason_2021_mig17_02.xlsx
2021,housing,cheaper_housing,within_county,all,1571.0,reason_2021_mig17_02.xlsx
2021,housing,foreclosure_eviction,within_county,all,64.0,reason_2021_mig17_02.xlsx
2021,housing,newer_better_larger_home,within_county,all,3589.0,reason_2021_mig17_02.xlsx
2021,housing,other_housing_reason,within_county,all,1094.0,reason_2021_mig17_02.xlsx
2021,housing,own_home_not_rent,within_county,all,1439.0,reason_2021_mig17_02.xlsx
2021,housing,total,within_county,all,8734.0,reason_2021_mig17_02.xlsx
2021,other,change_of_climate,within_county,all,50.0,reason_2021_mig17_02.xlsx
2021,other,health_reasons,within_county,all,251.0,reason_2021_mig17_02.xlsx
2021,other,natural_disaster,within_county,all,39.0,reason_2021_mig17_02.xlsx
2021,other,other_reasons,within_county,all,572.0,reason_2021_mig17_02.xlsx
2021,other,relationship_with_unmarried_partner,within_county,all,619.0,reason_2021_mig17_02.xlsx
2021,other,to_attend_or_leave_college,within_county,all,357.0,reason_2021_mig17_02.xlsx
2021,other,total,within_county,all,1887.0,reason_2021_mig17_02.xlsx
2021,employment,new_job_or_job_transfer,within_county,at_or_above_150,328.0,reason_2021_mig17_02.xlsx
2021,employment,other_job_related_reason,within_county,at_or_above_150,21.0,reason_2021_mig17_02.xlsx
2021,employment,retired,within_county,at_or_above_150,68.0,reason_2021_mig17_02.xlsx
2021,employment,to_be_closer_to_work_easier_commute,within_county,at_or_above_150,619.0,reason_2021_mig17_02.xlsx
2021,employment,to_look_for_work_or_lost_job,within_county,at_or_above_150,75.0,reason_2021_mig17_02.xlsx
2021,employment,total,within_county,at_or_above_150,1111.0,reason_2021_mig17_02.xlsx
2021,family,change_in_marital_status,within_county,at_or_above_150,589.0,reason_2021_mig17_02.xlsx
2021,family,other_family_reason,within_county,at_or_above_150,731.0,reason_2021_mig17_02.xlsx
2021,family,to_establish_own_household,within_county,at_or_above_150,1219.0,reason_2021_mig17_02.xlsx
2021,family,total,within_county,at_or_above_150,2540.0,reason_2021_mig17_02.xlsx
2021,housing,better_neighborhood,within_county,at_or_above_150,632.0,reason_2021_mig17_02.xlsx
2021,housing,cheaper_housing,within_county,at_or_above_150,1144.0,reason_2021_mig17_02.xlsx
2021,housing,foreclosure_eviction,within_county,at_or_above_150,15.0,reason_2021_mig17_02.xlsx
2021,housing,newer_better_larger_home,within_county,at_or_above_150,2892.0,reason_2021_mig17_02.xlsx
2021,housing,other_housing_reason,within_county,at_or_above_150,722.0,reason_2021_mig17_02.xlsx
2021,housing,own_home_not_rent,within_county,at_or_above_150,1271.0,reason_2021_mig17_02.xlsx
2021,housing,total,within_county,at_or_above_150,6676.0,reason_2021_mig17_02.xlsx
2021,other,change_of_climate,within_county,at_or_above_150,43.0,reason_2021_mig17_02.xlsx
2021,other,health_reasons,within_county,at_or_above_150,122.0,reason_2021_mig17_02.xlsx
2021,other,natural_disaster,within_county,at_or_above_150,9.0,reason_2021_mig17_02.xlsx
2021,other,other_reasons,within_county,at_or_above_150,327.0,reason_2021_mig17_02.xlsx
2021,other,relationship_with_unmarried_partner,within_county,at_or_above_150,420.0,reason_2021_mig17_02.xlsx
2021,other,to_attend_or_leave_college,within_county,at_or_above_150,177.0,reason_2021_mig17_02.xlsx
2021,other,total,within_county,at_or_above_150,1099.0,reason_2021_mig17_02.xlsx
2021,employment,new_job_or_job_transfer,within_county,below_100,51.0,reason_2021_mig17_02.xlsx
2021,employment,other_job_related_reason,within_county,below_100,6.0,reason_2021_mig17_02.xlsx
2021,employment,retired,within_county,below_100,10.0,reason_2021_mig17_02.xlsx
2021,employment,to_be_closer_to_work_easier_commute,within_county,below_100,96.0,reason_2021_mig17_02.xlsx
2021,employment,to_look_for_work_or_lost_job,within_county,below_100,59.0,reason_2021_mig17_02.xlsx
2021,employment,total,within_county,below_100,223.0,reason_2021_mig17_02.xlsx
2021,family,change_in_marital_status,within_county,below_100,97.0,reason_2021_mig17_02.xlsx
2021,family,other_family_reason,within_county,below_100,199.0,reason_2021_mig17_02.xlsx
2021,family,to_establish_own_household,within_county,below_100,510.0,reason_2021_mig17_02.xlsx
2021,family,total,within_county,below_100,806.0,reason_2021_mig17_02.xlsx
2021,housing,better_neighborhood,within_county,below_100,231.0,reason_2021_mig17_02.xlsx
2021,housing,cheaper_housing,within_county,below_100,280.0,reason_2021_mig17_02.xlsx
2021,housing,foreclosure_eviction,within_county,below_100,40.0,reason_2021_mig17_02.xlsx
2021,housing,newer_better_larger_home,within_county,below_100,361.0,reason_2021_mig17_02.xlsx
2021,housing,other_housing_reason,within_county,below_100,261.0,reason_2021_mig17_02.xlsx
2021,housing,own_home_not_rent,within_county,below_100,102.0,reason_2021_mig17_02.xlsx
2021,housing,total,within_county,below_100,1275.0,reason_2021_mig17_02.xlsx
2021,other,change_of_climate,within_county,below_100,6.0,reason_2021_mig17_02.xlsx
2021,other,health_reasons,within_county,below_100,105.0,reason_2021_mig17_02.xlsx
2021,other,natural_disaster,within_county,below_100,22.0,reason_2021_mig17_02.xlsx
2021,other,other_reasons,within_county,below_100,148.0,reason_2021_mig17_02.xlsx
2021,other,relationship_with_unmarried_partner,within_county,below_100,137.0,reason_2021_mig17_02.xlsx
2021,other,to_attend_or_leave_college,within_county,below_100,151.0,reason_2021_mig17_02.xlsx
2021,other,total,within_county,below_100,570.0,reason_2021_mig17_02.xlsx
2022,employment,new_job_or_job_transfer,all,100_to_149,136.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,all,100_to_149,10.0,mig_13_2022_1yr.xlsx
2022,employment,retired,all,100_to_149,10.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,all,100_to_149,118.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,all,100_to_149,65.0,mig_13_2022_1yr.xlsx
2022,employment,total,all,100_to_149,339.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,all,100_to_149,125.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,all,100_to_149,280.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,all,100_to_149,357.0,mig_13_2022_1yr.xlsx
2022,family,total,all,100_to_149,763.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,all,100_to_149,106.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,all,100_to_149,265.0,mig_13_2022_1yr.xlsx
2022,housing,foreclosure_eviction,all,100_to_149,65.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,all,100_to_149,302.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,all,100_to_149,149.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,all,100_to_149,87.0,mig_13_2022_1yr.xlsx
2022,housing,total,all,100_to_149,975.0,mig_13_2022_1yr.xlsx
2022,other,health_reasons,all,100_to_149,41.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,all,100_to_149,9.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,all,100_to_149,130.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,all,100_to_149,78.0,mig_13_2022_1yr.xlsx
2022,other,total,all,100_to_149,346.0,mig_13_2022_1yr.xlsx
2022,employment,new_job_or_job_transfer,all,all,2602.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,all,all,143.0,mig_13_2022_1yr.xlsx
2022,employment,retired,all,all,235.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,all,all,1191.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,all,all,370.0,mig_13_2022_1yr.xlsx
2022,employment,total,all,all,4540.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,all,all,1697.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,all,all,2603.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,all,all,3158.0,mig_13_2022_1yr.xlsx
2022,family,total,all,all,7458.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,all,all,1326.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,all,all,2177.0,mig_13_2022_1yr.xlsx
2022,housing,foreclosure_eviction,all,all,204.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,all,all,4068.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,all,all,1540.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,all,all,2398.0,mig_13_2022_1yr.xlsx
2022,housing,total,all,all,11712.0,mig_13_2022_1yr.xlsx
2022,other,change_of_climate,all,all,250.0,mig_13_2022_1yr.xlsx
2022,other,health_reasons,all,all,436.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,all,all,89.0,mig_13_2022_1yr.xlsx
2022,other,other_reasons,all,all,1630.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,all,all,1237.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,all,all,826.0,mig_13_2022_1yr.xlsx
2022,other,total,all,all,4468.0,mig_13_2022_1yr.xlsx
2022,employment,new_job_or_job_transfer,all,at_or_above_150,2192.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,all,at_or_above_150,112.0,mig_13_2022_1yr.xlsx
2022,employment,retired,all,at_or_above_150,188.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,all,at_or_above_150,852.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,all,at_or_above_150,191.0,mig_13_2022_1yr.xlsx
2022,employment,total,all,at_or_above_150,3535.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,all,at_or_above_150,1417.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,all,at_or_above_150,1896.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,all,at_or_above_150,2207.0,mig_13_2022_1yr.xlsx
2022,family,total,all,at_or_above_150,5520.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,all,at_or_above_150,993.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,all,at_or_above_150,1419.0,mig_13_2022_1yr.xlsx
2022,housing,foreclosure_eviction,all,at_or_above_150,80.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,all,at_or_above_150,3238.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,all,at_or_above_150,1188.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,all,at_or_above_150,2192.0,mig_13_2022_1yr.xlsx
2022,housing,total,all,at_or_above_150,9111.0,mig_13_2022_1yr.xlsx
2022,other,change_of_climate,all,at_or_above_150,245.0,mig_13_2022_1yr.xlsx
2022,other,health_reasons,all,at_or_above_150,307.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,all,at_or_above_150,65.0,mig_13_2022_1yr.xlsx
2022,other,other_reasons,all,at_or_above_150,1122.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,all,at_or_above_150,814.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,all,at_or_above_150,428.0,mig_13_2022_1yr.xlsx
2022,other,total,all,at_or_above_150,2981.0,mig_13_2022_1yr.xlsx
2022,employment,new_job_or_job_transfer,all,below_100,274.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,all,below_100,20.0,mig_13_2022_1yr.xlsx
2022,employment,retired,all,below_100,36.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,all,below_100,215.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,all,below_100,114.0,mig_13_2022_1yr.xlsx
2022,employment,total,all,below_100,660.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,all,below_100,154.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,all,below_100,420.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,all,below_100,593.0,mig_13_2022_1yr.xlsx
2022,family,total,all,below_100,1167.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,all,below_100,225.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,all,below_100,492.0,mig_13_2022_1yr.xlsx
2022,housing,foreclosure_eviction,all,below_100,53.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,all,below_100,511.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,all,below_100,202.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,all,below_100,119.0,mig_13_2022_1yr.xlsx
2022,housing,total,all,below_100,1601.0,mig_13_2022_1yr.xlsx
2022,other,health_reasons,all,below_100,87.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,all,below_100,15.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,all,below_100,293.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,all,below_100,320.0,mig_13_2022_1yr.xlsx
2022,other,total,all,below_100,1126.0,mig_13_2022_1yr.xlsx
2022,employment,new_job_or_job_transfer,all,below_150,410.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,all,below_150,31.0,mig_13_2022_1yr.xlsx
2022,employment,retired,all,below_150,46.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,all,below_150,333.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,all,below_150,179.0,mig_13_2022_1yr.xlsx
2022,employment,total,all,below_150,999.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,all,below_150,280.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,all,below_150,700.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,all,below_150,950.0,mig_13_2022_1yr.xlsx
2022,family,total,all,below_150,1930.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,all,below_150,331.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,all,below_150,757.0,mig_13_2022_1yr.xlsx
2022,housing,foreclosure_eviction,all,below_150,118.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,all,below_150,812.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,all,below_150,351.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,all,below_150,206.0,mig_13_2022_1yr.xlsx
2022,housing,total,all,below_150,2575.0,mig_13_2022_1yr.xlsx
2022,other,change_of_climate,all,below_150,1.0,mig_13_2022_1yr.xlsx
2022,other,health_reasons,all,below_150,129.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,all,below_150,24.0,mig_13_2022_1yr.xlsx
2022,other,other_reasons,all,below_150,497.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,all,below_150,423.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,all,below_150,398.0,mig_13_2022_1yr.xlsx
2022,other,total,all,below_150,1472.0,mig_13_2022_1yr.xlsx
2022,employment,new_job_or_job_transfer,different_county,all,1992.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,different_county,all,94.0,mig_13_2022_1yr.xlsx
2022,employment,retired,different_county,all,142.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,different_county,all,474.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,different_county,all,163.0,mig_13_2022_1yr.xlsx
2022,employment,total,different_county,all,2864.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,different_county,all,583.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,different_county,all,1445.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,different_county,all,1039.0,mig_13_2022_1yr.xlsx
2022,family,total,different_county,all,3067.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,different_county,all,515.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,different_county,all,677.0,mig_13_2022_1yr.xlsx
2022,housing,foreclosure_eviction,different_county,all,39.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,different_county,all,1129.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,different_county,all,389.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,different_county,all,865.0,mig_13_2022_1yr.xlsx
2022,housing,total,different_county,all,3614.0,mig_13_2022_1yr.xlsx
2022,other,change_of_climate,different_county,all,240.0,mig_13_2022_1yr.xlsx
2022,other,health_reasons,different_county,all,202.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,different_county,all,21.0,mig_13_2022_1yr.xlsx
2022,other,other_reasons,different_county,all,724.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,different_county,all,535.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,different_county,all,474.0,mig_13_2022_1yr.xlsx
2022,other,total,different_county,all,2196.0,mig_13_2022_1yr.xlsx
2022,employment,new_job_or_job_transfer,from_abroad,all,258.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,from_abroad,all,5.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,from_abroad,all,19.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,from_abroad,all,96.0,mig_13_2022_1yr.xlsx
2022,employment,total,from_abroad,all,378.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,from_abroad,all,104.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,from_abroad,all,148.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,from_abroad,all,59.0,mig_13_2022_1yr.xlsx
2022,family,total,from_abroad,all,312.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,from_abroad,all,32.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,from_abroad,all,39.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,from_abroad,all,70.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,from_abroad,all,31.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,from_abroad,all,38.0,mig_13_2022_1yr.xlsx
2022,housing,total,from_abroad,all,210.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,from_abroad,all,20.0,mig_13_2022_1yr.xlsx
2022,other,other_reasons,from_abroad,all,245.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,from_abroad,all,19.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,from_abroad,all,178.0,mig_13_2022_1yr.xlsx
2022,other,total,from_abroad,all,469.0,mig_13_2022_1yr.xlsx
2022,employment,new_job_or_job_transfer,within_county,all,353.0,mig_13_2022_1yr.xlsx
2022,employment,other_job_related_reason,within_county,all,43.0,mig_13_2022_1yr.xlsx
2022,employment,retired,within_county,all,92.0,mig_13_2022_1yr.xlsx
2022,employment,to_be_closer_to_work_easier_commute,within_county,all,699.0,mig_13_2022_1yr.xlsx
2022,employment,to_look_for_work_or_lost_job,within_county,all,111.0,mig_13_2022_1yr.xlsx
2022,employment,total,within_county,all,1298.0,mig_13_2022_1yr.xlsx
2022,family,change_in_marital_status,within_county,all,1009.0,mig_13_2022_1yr.xlsx
2022,family,other_family_reason,within_county,all,1010.0,mig_13_2022_1yr.xlsx
2022,family,to_establish_own_household,within_county,all,2060.0,mig_13_2022_1yr.xlsx
2022,family,total,within_county,all,4079.0,mig_13_2022_1yr.xlsx
2022,housing,better_neighborhood,within_county,all,779.0,mig_13_2022_1yr.xlsx
2022,housing,cheaper_housing,within_county,all,1460.0,mig_13_2022_1yr.xlsx
2022,housing,foreclosure_eviction,within_county,all,165.0,mig_13_2022_1yr.xlsx
2022,housing,newer_better_larger_home,within_county,all,2869.0,mig_13_2022_1yr.xlsx
2022,housing,other_housing_reason,within_county,all,1120.0,mig_13_2022_1yr.xlsx
2022,housing,own_home_not_rent,within_county,all,1495.0,mig_13_2022_1yr.xlsx
2022,housing,total,within_county,all,7888.0,mig_13_2022_1yr.xlsx
2022,other,change_of_climate,within_county,all,11.0,mig_13_2022_1yr.xlsx
2022,other,health_reasons,within_county,all,228.0,mig_13_2022_1yr.xlsx
2022,other,natural_disaster,within_county,all,48.0,mig_13_2022_1yr.xlsx
2022,other,other_reasons,within_county,all,660.0,mig_13_2022_1yr.xlsx
2022,other,relationship_with_unmarried_partner,within_county,all,683.0,mig_13_2022_1yr.xlsx
2022,other,to_attend_or_leave_college,within_county,all,174.0,mig_13_2022_1yr.xlsx
2022,other,total,within_county,all,1803.0,mig_13_2022_1yr.xlsx
2023,employment,new_job_or_job_transfer,all,100_to_149,236.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,all,100_to_149,14.0,mig_13_2023_1yr.xlsx
2023,employment,retired,all,100_to_149,16.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,all,100_to_149,104.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,all,100_to_149,81.0,mig_13_2023_1yr.xlsx
2023,employment,total,all,100_to_149,452.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,all,100_to_149,96.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,all,100_to_149,224.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,all,100_to_149,216.0,mig_13_2023_1yr.xlsx
2023,family,total,all,100_to_149,536.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,all,100_to_149,62.0,mig_13_2023_1yr.xlsx
2023,housing,cheaper_housing,all,100_to_149,268.0,mig_13_2023_1yr.xlsx
2023,housing,foreclosure_eviction,all,100_to_149,19.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,all,100_to_149,416.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,all,100_to_149,126.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,all,100_to_149,97.0,mig_13_2023_1yr.xlsx
2023,housing,total,all,100_to_149,988.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,all,100_to_149,55.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,all,100_to_149,52.0,mig_13_2023_1yr.xlsx
2023,other,total,all,100_to_149,291.0,mig_13_2023_1yr.xlsx
2023,employment,new_job_or_job_transfer,all,all,3195.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,all,all,153.0,mig_13_2023_1yr.xlsx
2023,employment,retired,all,all,339.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,all,all,1308.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,all,all,378.0,mig_13_2023_1yr.xlsx
2023,employment,total,all,all,5372.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,all,all,1298.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,all,all,2034.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,all,all,2490.0,mig_13_2023_1yr.xlsx
2023,family,total,all,all,5821.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,all,all,1368.0,mig_13_2023_1yr.xlsx
2023,housing,cheaper_housing,all,all,2397.0,mig_13_2023_1yr.xlsx
2023,housing,foreclosure_eviction,all,all,185.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,all,all,3537.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,all,all,1360.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,all,all,1742.0,mig_13_2023_1yr.xlsx
2023,housing,total,all,all,10589.0,mig_13_2023_1yr.xlsx
2023,other,change_of_climate,all,all,111.0,mig_13_2023_1yr.xlsx
2023,other,health_reasons,all,all,435.0,mig_13_2023_1yr.xlsx
2023,other,natural_disaster,all,all,44.0,mig_13_2023_1yr.xlsx
2023,other,other_reasons,all,all,1370.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,all,all,1156.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,all,all,725.0,mig_13_2023_1yr.xlsx
2023,other,total,all,all,3841.0,mig_13_2023_1yr.xlsx
2023,employment,new_job_or_job_transfer,all,at_or_above_150,2492.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,all,at_or_above_150,120.0,mig_13_2023_1yr.xlsx
2023,employment,retired,all,at_or_above_150,257.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,all,at_or_above_150,1096.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,all,at_or_above_150,207.0,mig_13_2023_1yr.xlsx
2023,employment,total,all,at_or_above_150,4172.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,all,at_or_above_150,1034.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,all,at_or_above_150,1340.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,all,at_or_above_150,1718.0,mig_13_2023_1yr.xlsx
2023,family,total,all,at_or_above_150,4092.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,all,at_or_above_150,1078.0,mig_13_2023_1yr.xlsx
2023,housing,cheaper_housing,all,at_or_above_150,1635.0,mig_13_2023_1yr.xlsx
2023,housing,foreclosure_eviction,all,at_or_above_150,109.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,all,at_or_above_150,2735.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,all,at_or_above_150,838.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,all,at_or_above_150,1488.0,mig_13_2023_1yr.xlsx
2023,housing,total,all,at_or_above_150,7884.0,mig_13_2023_1yr.xlsx
2023,other,change_of_climate,all,at_or_above_150,82.0,mig_13_2023_1yr.xlsx
2023,other,health_reasons,all,at_or_above_150,316.0,mig_13_2023_1yr.xlsx
2023,other,natural_disaster,all,at_or_above_150,30.0,mig_13_2023_1yr.xlsx
2023,other,other_reasons,all,at_or_above_150,888.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,all,at_or_above_150,846.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,all,at_or_above_150,388.0,mig_13_2023_1yr.xlsx
2023,other,total,all,at_or_above_150,2549.0,mig_13_2023_1yr.xlsx
2023,employment,new_job_or_job_transfer,all,below_100,467.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,all,below_100,19.0,mig_13_2023_1yr.xlsx
2023,employment,retired,all,below_100,66.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,all,below_100,107.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,all,below_100,90.0,mig_13_2023_1yr.xlsx
2023,employment,total,all,below_100,749.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,all,below_100,166.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,all,below_100,444.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,all,below_100,554.0,mig_13_2023_1yr.xlsx
2023,family,total,all,below_100,1165.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,all,below_100,228.0,mig_13_2023_1yr.xlsx
