# contract_version=1.1 mode=production target_season=2025-26 train_seasons=2019-20-2020-21-2021-22-2022-23-2023-24-2024-25 source=v6.1_LOCKED_forward_rookie_aware note=as_if_25-26_unplayed
source,player_name,team,position,nba_api_id,games_proj,minutes_proj,PTS_proj,PTS_stddev_per_game,REB_proj,REB_stddev_per_game,AST_proj,AST_stddev_per_game,STL_proj,STL_stddev_per_game,BLK_proj,BLK_stddev_per_game,TOV_proj,TOV_stddev_per_game,FGM_proj,FGM_stddev_per_game,FGA_proj,FGA_stddev_per_game,FG_pct_proj,FTM_proj,FTM_stddev_per_game,FTA_proj,FTA_stddev_per_game,FT_pct_proj,3PM_proj,3PM_stddev_per_game,3PA_proj,3PA_stddev_per_game,3P_pct_proj,projection_method,years_in_league,draft_year,draft_pick,draft_round,pre_nba_league,pre_nba_team,cohort_size_n,auction_value_seed,resolve_value
nba_projections,Jaden McDaniels,MIN,Forward,1630183,82.0,31.9390,13.7793,2.7188,6.2766,0.8913,2.2929,0.6736,1.2507,0.2596,0.9728,0.2152,1.2275,0.4235,5.4873,1.0001,11.4000,1.9109,0.4813,1.3785,0.6534,1.7502,0.9232,0.7876,1.4261,0.6277,4.1793,1.1926,0.3412,cohort_regression,5,2020,28,1,NCAA_D1,Washington,,20.71,20.71
nba_projections,Jalen Smith,CHI,Forward,1630188,64.0,15.1094,8.6683,1.2799,5.8015,0.4217,1.3069,0.3187,0.1913,0.1228,0.6375,0.1018,0.6057,0.2003,3.2068,0.4787,6.5820,0.8349,0.4872,1.1828,0.3968,1.5189,0.4368,0.7787,1.0719,0.2162,3.1515,0.4451,0.3401,cohort_regression,5,2020,10,1,NCAA_D1,Maryland,,1.00,1.00
nba_projections,Isaiah Stewart,DET,Forward,1630191,72.0,19.9028,6.5425,1.6218,5.6317,0.5554,1.7397,0.4198,0.3538,0.1618,1.5627,0.1341,1.0910,0.2639,2.5511,0.6944,4.9149,1.7584,0.5191,0.9917,0.4737,1.2982,0.5753,0.7639,0.4486,0.5154,1.2828,1.4921,0.3497,cohort_regression,5,2020,16,1,NCAA_D1,Washington,,6.47,6.47
nba_projections,Zeke Nnaji,DEN,Forward,1630192,57.0,10.6842,3.2071,0.8860,1.6947,0.2982,0.4667,0.2253,0.5649,0.0869,0.7123,0.0720,0.2211,0.1417,1.2219,0.3552,2.5043,0.5984,0.4879,0.5172,0.2256,0.7281,0.3088,0.7104,0.2461,0.1093,0.7291,0.3296,0.3376,cohort_regression,5,2020,22,1,NCAA_D1,Arizona,,1.00,1.00
nba_projections,Immanuel Quickley,TOR,Guard,1630193,33.0,27.7273,18.4605,2.3393,4.2180,0.5595,6.1409,0.7140,0.8684,0.2254,0.1241,0.1237,1.5507,0.3676,6.1313,0.9038,14.2280,1.5336,0.4309,3.4591,0.6414,4.1182,0.8015,0.8400,2.7389,0.4168,7.1956,0.8197,0.3806,cohort_regression,5,2020,25,1,NCAA_D1,Kentucky,,1.00,1.00
nba_projections,Paul Reed,DET,Forward,1630194,45.0,9.7556,3.8089,0.8592,3.4982,0.2723,0.9854,0.2057,0.6405,0.0793,0.5420,0.0657,0.6898,0.1293,1.5626,0.3090,3.0439,0.5404,0.5133,0.5442,0.2357,0.7124,0.2820,0.7638,0.1396,0.1412,0.4076,0.2899,0.3426,cohort_regression,5,2020,58,2,NCAA_D1,DePaul,,1.00,1.00
nba_projections,Isaiah Joe,OKC,Guard,1630198,74.0,21.7027,10.5387,1.7973,2.5879,0.4379,1.6911,0.5589,0.5125,0.1764,0.0769,0.0968,0.5125,0.2877,3.6038,0.6933,8.0978,1.2402,0.4450,0.7190,0.4727,0.8928,0.6273,0.8053,2.6121,0.3026,6.4251,0.7133,0.4065,cohort_regression,5,2020,49,2,NCAA_D1,Arkansas,,11.85,11.85
nba_projections,Tre Jones,SAS,Guard,1630200,46.0,19.6522,8.8286,1.5743,2.4473,0.3965,4.0046,0.5061,0.8158,0.1598,0.2225,0.0876,0.7045,0.2606,3.4360,0.5797,6.7047,1.2118,0.5125,1.4069,0.4721,1.7263,0.5681,0.8150,0.5497,0.3433,1.5217,0.7902,0.3612,cohort_regression,5,2020,41,2,NCAA_D1,Duke,,1.00,1.00
nba_projections,Payton Pritchard,BOS,Guard,1630202,80.0,28.4375,13.6014,2.3957,4.0205,0.5738,3.5547,0.7323,0.8335,0.2312,0.2206,0.1268,1.0787,0.3770,4.9157,0.8582,10.4863,1.6547,0.4688,0.8287,0.8566,1.0188,0.8220,0.8134,2.9413,0.4430,7.3819,0.9853,0.3984,cohort_regression,5,2020,26,1,NCAA_D1,Oregon,,27.76,27.76
nba_projections,Lamar Stevens,MEM,Forward,1630205,16.0,9.6250,4.6049,0.8077,2.3750,0.2686,0.5000,0.2030,0.3125,0.0782,0.1875,0.0648,0.6250,0.1276,1.8184,0.3072,3.9954,0.4983,0.4551,0.6218,0.2880,0.8043,0.2782,0.7731,0.3462,0.1021,1.0208,0.2142,0.3391,cohort_regression,5,,,,G_LEAGUE,MCC,,1.00,1.00
nba_projections,Nick Richards,PHX,Center,1630208,57.0,22.0351,8.7950,1.8566,7.9441,0.6149,0.5751,0.5674,0.2157,0.1791,0.7908,0.1484,1.1503,0.2921,3.6417,0.6269,6.1547,1.2762,0.5917,2.0975,0.7546,2.7949,0.6369,0.7505,0.0011,0.0338,0.0031,0.7533,0.3461,cohort_regression,5,2020,42,2,NCAA_D1,Kentucky,,1.00,1.00
nba_projections,Xavier Tillman,BOS,Forward,1630214,32.0,7.2188,1.6646,0.7268,0.9453,0.2015,0.0859,0.1522,0.5156,0.0587,0.1719,0.0486,0.6875,0.0957,0.6869,0.3007,1.6459,0.3667,0.4173,0.1461,0.1477,0.2115,0.2087,0.6911,0.1447,0.0931,0.5088,0.1436,0.2844,cohort_regression,5,,,,G_LEAGUE,MHU,,1.00,1.00
nba_projections,Jared Butler,WAS,Guard,1630215,60.0,17.4167,8.1067,1.4662,1.7269,0.3514,3.5031,0.4485,0.7401,0.1416,0.1974,0.0777,1.3075,0.2309,3.0509,0.5694,6.7536,0.9579,0.4517,1.1149,0.4304,1.3752,0.5034,0.8107,0.8901,0.2139,2.5186,0.5047,0.3534,cohort_regression,4,2021,40,2,NCAA_D1,Baylor,,1.00,1.00
nba_projections,Desmond Bane,MEM,Guard,1630217,69.0,31.9275,19.5518,2.7002,6.1494,0.6442,5.0513,0.8222,0.9334,0.2596,0.3294,0.1424,2.2786,0.4233,7.2092,0.9830,15.0408,1.9279,0.4793,2.6538,0.7426,3.0702,0.9229,0.8644,2.4795,0.5197,6.3905,1.2203,0.3880,cohort_regression,5,2020,30,1,NCAA_D1,TCU,,27.23,27.23
nba_projections,Mason Jones,SAC,Guard,1630222,10.0,4.6000,2.5679,0.5155,0.9000,0.0928,1.1000,0.1185,0.0000,0.0374,0.1000,0.0205,0.1000,0.0610,1.0048,0.1849,2.1353,0.2664,0.4706,0.4466,0.1236,0.5712,0.1330,0.7818,0.1116,0.0787,0.3408,0.1573,0.3276,cohort_regression,5,,,,G_LEAGUE,STO,,1.00,1.00
nba_projections,Jalen Green,HOU,Guard,1630224,82.0,32.9024,20.3480,2.7686,4.7978,0.6639,4.2376,0.8473,0.7550,0.2675,0.3166,0.1467,2.5572,0.4362,7.1342,1.0036,16.8342,1.8865,0.4238,3.4090,0.8937,4.2414,0.9511,0.8037,2.6706,0.4806,7.6452,1.0923,0.3493,cohort_regression,4,2021,2,1,G_LEAGUE,GLI,,6.35,6.35
nba_projections,Jonathan Kuminga,GSW,Forward,1630228,47.0,24.3191,16.2019,2.0964,5.0816,0.6787,2.5862,0.5129,0.6806,0.1977,0.3176,0.1638,1.4973,0.3224,5.9698,0.8428,12.4844,1.4263,0.4782,3.2921,0.4377,4.6762,0.7030,0.7040,0.9702,0.4426,2.9731,0.8613,0.3263,cohort_regression,4,2021,7,1,G_LEAGUE,SCW,,1.00,1.00
nba_projections,Naji Marshall,DAL,Forward,1630230,69.0,27.7826,14.2988,2.4334,5.3579,0.7753,3.1102,0.5859,0.9409,0.2259,0.2091,0.1872,1.5943,0.3683,5.5523,0.8795,11.2683,1.6274,0.4927,2.1136,0.6513,2.6433,0.8031,0.7996,1.0807,0.6068,3.5012,0.9807,0.3087,cohort_regression,5,,,,G_LEAGUE,BHM,,1.00,1.00
nba_projections,KJ Martin,PHI,Forward,1630231,43.0,21.1163,6.1099,1.9713,2.9035,0.5893,1.3638,0.4454,0.3079,0.1717,0.2640,0.1422,0.6159,0.2800,2.4900,0.6696,4.6116,1.1120,0.5399,0.8026,0.7130,1.0761,0.6104,0.7458,0.3274,0.3009,1.0697,0.5119,0.3060,cohort_regression,5,2020,52,2,G_LEAGUE,RGV,,1.00,1.00
nba_projections,Sam Merrill,CLE,Guard,1630241,71.0,19.8028,6.9934,1.6530,2.4124,0.3996,1.2990,0.5100,0.8748,0.1610,0.1856,0.0883,0.5037,0.2625,2.3440,0.5562,5.6898,1.1984,0.4120,0.3825,0.7639,0.4570,0.5724,0.8369,1.9229,0.2895,5.1060,0.7610,0.3766,cohort_regression,5,2020,60,2,NCAA_D1,Utah St.,,1.00,1.00
nba_projections,Trevelin Queen,ORL,Guard,1630243,30.0,14.3333,6.3069,1.3353,2.4022,0.2892,1.0410,0.3691,1.2011,0.1165,0.2402,0.0639,0.6406,0.1900,2.3236,0.4770,5.6759,0.7818,0.4094,0.7469,0.2924,0.9380,0.4143,0.7962,0.9128,0.3576,2.8185,0.4027,0.3239,cohort_regression,4,,,,G_LEAGUE,OSC,,1.00,1.00
nba_projections,Ayo Dosunmu,CHI,Guard,1630245,46.0,30.2826,11.6834,2.5593,3.0580,0.6110,4.4171,0.7798,1.1892,0.2462,0.3398,0.1350,1.6989,0.4015,4.5810,0.9410,9.3261,1.7183,0.4912,1.2088,0.9016,1.5346,0.8753,0.7877,1.3127,0.4097,3.7542,0.9739,0.3497,cohort_regression,4,2021,38,2,NCAA_D1,Illinois,,1.00,1.00
nba_projections,Vít Krejčí,ATL,Guard,1630249,57.0,20.2281,7.4037,1.6559,2.9699,0.4081,2.4749,0.5209,0.5610,0.1644,0.4290,0.0902,0.8580,0.2682,2.6245,0.6635,5.3704,1.1269,0.4887,0.5454,0.4234,0.7211,0.5847,0.7563,1.6093,0.2699,3.8796,0.6130,0.4148,cohort_regression,4,,,,G_LEAGUE,CPS,,1.26,1.26
nba_projections,Jae'Sean Tate,HOU,Forward,1630256,52.0,11.3462,3.3176,0.9347,2.1117,0.3166,1.0022,0.2393,0.4653,0.0922,0.1790,0.0764,0.3579,0.1504,1.2698,0.3601,2.7002,0.6344,0.4703,0.5107,0.2597,0.6941,0.3280,0.7358,0.2672,0.1298,0.7754,0.3480,0.3446,cohort_regression,5,,,,,,,1.00,1.00
nba_projections,Anthony Gill,WAS,Forward,1630264,47.0,8.4468,2.8339,0.7187,1.4448,0.2357,0.3334,0.1781,0.1111,0.0687,0.0370,0.0569,0.1482,0.1120,0.9993,0.2949,2.0864,0.4944,0.4789,0.6528,0.1557,0.8847,0.2442,0.7379,0.1825,0.1275,0.5480,0.2975,0.3330,cohort_regression,5,,,,,,,1.00,1.00
nba_projections,Kylor Kelley,DAL,Center,1630283,11.0,11.4545,2.5039,0.9651,3.5455,0.3197,0.4545,0.2950,0.0909,0.0931,0.2727,0.0772,0.3636,0.1519,1.2727,0.3549,2.4767,0.6634,0.5139,0.5455,0.2756,0.7273,0.3311,0.7500,0.0000,0.1755,0.0000,0.3916,,cohort_regression,1,,,,G_LEAGUE,SBL,,1.00,1.00
nba_projections,Jeff Dowtin Jr.,PHI,Guard,1630288,41.0,15.1951,7.8091,1.2404,1.3161,0.3066,1.7947,0.3913,0.6381,0.1235,0.3191,0.0678,0.4786,0.2015,3.0735,0.4604,6.4215,0.8329,0.4786,0.8994,0.3926,1.1800,0.4392,0.7622,0.7627,0.2024,2.0204,0.4349,0.3775,cohort_regression,4,,,,G_LEAGUE,DEL,,1.00,1.00
nba_projections,Pat Spencer,GSW,Guard,1630311,39.0,6.3846,2.3883,0.5408,1.0867,0.1288,1.1547,0.1644,0.3396,0.0519,0.0679,0.0285,0.4075,0.0846,0.9992,0.1931,2.3229,0.3489,0.4301,0.2681,0.3032,0.3470,0.1846,0.7725,0.1219,0.0585,0.3680,0.1808,0.3311,cohort_regression,2,,,,G_LEAGUE,SCW,,1.00,1.00
nba_projections,Brandon Williams,DAL,Guard,1630314,33.0,14.7576,8.9152,1.2042,1.8095,0.2978,2.2920,0.3800,0.8444,0.1200,0.2011,0.0658,1.1661,0.1957,3.1770,0.4404,6.3222,0.8561,0.5025,1.7830,0.3499,2.2179,0.4266,0.8039,0.7781,0.2302,2.0635,0.5069,0.3770,cohort_regression,4,,,,G_LEAGUE,TEX,,1.00,1.00
nba_projections,Lindy Waters III,GSW,Forward,1630322,52.0,14.9808,5.1494,1.2596,2.0344,0.4181,0.8785,0.3160,0.4624,0.1218,0.2312,0.1009,0.5086,0.1986,1.8447,0.4694,4.7196,0.8616,0.3909,0.1772,0.6908,0.2294,0.4330,0.7726,1.2828,0.2122,3.6581,0.5020,0.3507,cohort_regression,4,,,,G_LEAGUE,OKL,,1.00,1.00
nba_projections,Matt Ryan,NYK,Forward,1630346,19.0,3.5789,1.5856,0.3126,0.4211,0.0999,0.1579,0.0755,0.1053,0.0291,0.0000,0.0241,0.1579,0.0474,0.5294,0.1106,1.2332,0.2014,0.4293,0.1278,0.1045,0.1617,0.1035,0.7902,0.3989,0.0693,1.0624,0.1121,0.3755,cohort_regression,4,,,,G_LEAGUE,BHM,,1.00,1.00
nba_projections,Jeremiah Robinson-Earl,NOP,Forward,1630526,66.0,18.8030,6.2626,1.5730,4.7840,0.5247,1.4837,0.3966,0.4542,0.1529,0.0908,0.1267,0.7570,0.2493,2.3726,0.5823,5.1999,1.0775,0.4563,0.6923,0.4926,0.8625,0.5435,0.8027,0.8252,0.2617,2.3844,0.6232,0.3461,cohort_regression,4,2021,32,2,NCAA_D1,Villanova,,1.00,1.00
nba_projections,Brandon Boston,NOP,Guard,1630527,42.0,23.6667,10.9696,1.9395,3.2090,0.4775,1.0888,0.6094,1.2034,0.1924,0.2292,0.1055,1.0888,0.3138,4.0790,0.7185,9.3612,1.3881,0.4357,1.6529,0.5664,2.1224,0.6841,0.7788,1.1586,0.3187,3.3183,0.8383,0.3492,cohort_regression,4,,,,G_LEAGUE,ONT,,1.00,1.00
nba_projections,Josh Christopher,MIA,Guard,1630528,14.0,5.0000,2.1229,0.4606,0.6429,0.1009,0.5714,0.1288,0.3571,0.0406,0.2143,0.0223,0.4286,0.0663,0.8614,0.1702,1.9163,0.2712,0.4495,0.2707,0.1140,0.3500,0.1445,0.7736,0.1294,0.0694,0.3867,0.1375,0.3346,cohort_regression,4,2021,24,1,NCAA_D1,Arizona St.,,1.00,1.00
nba_projections,Herbert Jones,NOP,Forward,1630529,20.0,32.4500,8.7475,2.8526,4.0062,0.9056,4.2065,0.6844,1.9029,0.2638,0.5008,0.2186,1.7026,0.4302,3.1441,1.0277,6.7934,2.0708,0.4628,1.4531,0.8091,1.7990,0.9380,0.8077,1.0064,0.6244,2.8255,1.4097,0.3562,cohort_regression,4,2021,35,2,NCAA_D1,Alabama,,1.00,1.00
nba_projections,Trey Murphy III,NOP,Forward,1630530,53.0,35.0189,20.9008,2.9706,5.1386,0.9773,4.1490,0.7386,0.9135,0.2847,0.7232,0.2359,2.2838,0.4643,7.0389,1.0586,15.4474,2.0781,0.4557,3.6017,0.8393,4.1998,1.0123,0.8576,3.2213,0.6054,8.7418,1.2801,0.3685,cohort_regression,4,2021,17,1,G_LEAGUE,BHM,,14.16,14.16
nba_projections,Jaden Springer,BOS,Guard,1630531,39.0,9.3846,2.6145,0.8108,1.3969,0.1894,0.8955,0.2417,0.5731,0.0763,0.1433,0.0419,0.4656,0.1244,0.8868,0.2887,2.1455,0.5240,0.4133,0.5994,0.2907,0.7850,0.2713,0.7636,0.2415,0.1212,0.8249,0.2866,0.2927,cohort_regression,4,2021,28,1,NCAA_D1,Tennessee,,1.00,1.00
nba_projections,Franz Wagner,ORL,Forward,1630532,60.0,33.7333,23.0363,2.9176,5.7578,0.9414,4.1638,0.7114,1.0084,0.2742,0.2277,0.2272,2.1795,0.4472,8.5284,1.0261,18.2217,2.0175,0.4680,4.3143,0.9786,5.0671,0.9751,0.8514,1.6652,0.6152,5.4109,1.2585,0.3078,cohort_regression,4,2021,8,1,NCAA_D1,Michigan,,4.37,4.37
nba_projections,Ziaire Williams,BKN,Forward,1630533,63.0,24.5079,9.6927,2.0332,4.0996,0.6839,1.1371,0.5169,0.9277,0.1992,0.4788,0.1651,0.9576,0.3249,3.3360,0.7915,8.0351,1.3570,0.4152,1.4982,0.7029,1.8574,0.7084,0.8066,1.5225,0.2985,4.5132,0.7273,0.3374,cohort_regression,4,2021,10,1,NCAA_D1,Stanford,,1.00,1.00
nba_projections,Ochai Agbaji,TOR,Guard,1630534,64.0,27.2344,10.4217,2.2554,4.0256,0.5495,1.3302,0.7013,1.0502,0.2214,0.5251,0.1215,0.9802,0.3611,4.1046,0.8392,8.7690,1.5228,0.4681,0.6600,0.7267,0.8928,0.7872,0.7392,1.5526,0.3937,4.2542,0.8355,0.3650,cohort_regression,3,2022,14,1,NCAA_D1,Kansas,,1.64,1.64
nba_projections,Chris Duarte,CHI,Guard,1630537,17.0,4.2941,2.0507,0.3552,1.1765,0.0866,0.5294,0.1106,0.0000,0.0349,0.0000,0.0191,0.0588,0.0569,0.6993,0.1370,1.6584,0.2420,0.4217,0.2999,0.0878,0.3816,0.1241,0.7857,0.3523,0.0657,0.9968,0.1352,0.3534,cohort_regression,4,2021,13,1,NCAA_D1,Oregon,,1.00,1.00
nba_projections,Bones Hyland,LAC,Guard,1630538,24.0,9.9583,5.2746,0.8681,1.1716,0.2009,1.7574,0.2564,0.6834,0.0810,0.0000,0.0444,0.9763,0.1320,1.7512,0.3073,4.2950,0.6006,0.4077,0.7264,0.2228,0.8868,0.2879,0.8191,1.0458,0.1816,2.8140,0.3795,0.3716,cohort_regression,4,2021,26,1,G_LEAGUE,IWA,,1.00,1.00
nba_projections,Kai Jones,LAC,Center,1630539,40.0,11.7000,5.3869,1.0725,3.4016,0.3265,0.6355,0.3013,0.3364,0.0951,0.5233,0.0788,0.3738,0.1551,2.6201,0.3489,3.8319,0.6231,0.6838,0.6958,0.3743,0.9210,0.3382,0.7554,0.0379,0.1816,0.1109,0.2985,0.3415,cohort_regression,4,2021,19,1,NCAA_D1,Texas,,1.00,1.00
nba_projections,Miles McBride,NYK,Guard,1630540,64.0,24.9531,9.4287,2.1198,2.3450,0.5035,2.7358,0.6426,1.2326,0.2029,0.3307,0.1113,0.4810,0.3308,3.4222,0.7565,8.2031,1.4377,0.4172,0.8015,0.7622,1.0074,0.7213,0.7956,1.7827,0.4048,4.8055,0.8404,0.3710,cohort_regression,4,2021,36,2,NCAA_D1,West Virginia,,2.62,2.62
nba_projections,Moses Moody,GSW,Guard,1630541,74.0,22.3243,9.2983,1.8916,2.5948,0.4504,1.2527,0.5749,0.9171,0.1815,0.4026,0.0996,0.6263,0.2960,3.2070,0.7075,7.2538,1.3170,0.4421,1.3350,0.4515,1.6961,0.6453,0.7871,1.5494,0.3645,4.1934,0.8034,0.3695,cohort_regression,4,2021,14,1,NCAA_D1,Arkansas,,2.22,2.22
nba_projections,Marcus Bagley,PHI,Forward,1630542,10.0,25.2000,7.2963,2.4056,7.0000,0.7033,1.0000,0.5315,0.9000,0.2049,1.2000,0.1698,0.7000,0.3341,2.9403,0.8791,6.8632,1.4580,0.4284,0.8712,0.6603,1.1137,0.7284,0.7823,0.5445,0.4204,1.8056,0.8591,0.3016,cohort_regression,1,,,,G_LEAGUE,DEL,,1.00,1.00
nba_projections,Tre Mann,CHA,Guard,1630544,13.0,24.5385,13.7552,2.0325,2.9231,0.4951,3.0000,0.6319,0.5385,0.1995,0.3077,0.1094,1.9231,0.3253,5.2337,0.7516,11.8870,1.3772,0.4403,1.4923,0.6029,1.8756,0.7093,0.7957,1.7955,0.3656,4.8827,0.7621,0.3677,cohort_regression,4,2021,18,1,NCAA_D1,Florida,,1.00,1.00
nba_projections,Terrence Shannon Jr.,MIN,Guard,1630545,32.0,10.6250,4.3559,0.8718,1.6190,0.2144,0.8601,0.2736,0.1518,0.0864,0.1518,0.0474,0.4048,0.1409,1.7360,0.3242,3.6698,0.6606,0.4731,0.5366,0.2465,0.6825,0.3071,0.7862,0.3472,0.1596,0.9684,0.4356,0.3586,cohort_regression,1,2024,27,1,G_LEAGUE,IWA,,1.00,1.00
nba_projections,Johnny Juzang,UTA,Guard,1630548,64.0,19.7812,9.6204,1.6705,2.7284,0.3991,0.9947,0.5094,0.7674,0.1608,0.0853,0.0882,0.5684,0.2623,3.4447,0.6030,7.9549,1.1223,0.4330,0.7390,0.5381,0.9199,0.5718,0.8034,1.9919,0.3319,5.3570,0.6360,0.3718,cohort_regression,3,,,,G_LEAGUE,SLC,,1.00,1.00
nba_projections,Day'Ron Sharpe,BKN,Center,1630549,50.0,18.1200,7.1623,1.4879,6.6595,0.5057,2.1682,0.4666,0.8518,0.1473,1.1228,0.1221,1.2777,0.2402,3.1996,0.5228,6.1432,1.0642,0.5208,1.1667,0.6915,1.5851,0.5238,0.7361,0.1834,0.1878,0.5743,0.6441,0.3193,cohort_regression,4,2021,29,1,NCAA_D1,UNC,,1.00,1.00
nba_projections,JT Thor,WAS,Forward,1630550,20.0,12.4000,2.7241,1.2424,2.3289,0.3461,0.3147,0.2615,0.3777,0.1008,0.3777,0.0835,0.1888,0.1644,1.0037,0.4768,2.3331,0.8034,0.4302,0.4238,0.2511,0.5773,0.3584,0.7342,0.2929,0.4420,0.8780,0.5563,0.3336,cohort_regression,4,2021,37,2,NCAA_D1,Auburn,,1.00,1.00
nba_projections,Justin Champagnie,WAS,Guard,1630551,61.0,21.9508,8.6516,1.8303,6.1569,0.4429,0.8923,0.5653,1.0113,0.1784,0.5651,0.0979,0.8626,0.2910,3.3277,0.6678,6.6846,1.3327,0.4978,0.8148,0.4823,1.1060,0.6345,0.7367,1.1815,0.3425,3.1755,0.8504,0.3721,cohort_regression,4,,,,G_LEAGUE,CCG,,2.53,2.53
nba_projections,Jalen Johnson,ATL,Forward,1630552,36.0,35.6944,18.4112,3.1200,9.8174,0.9961,4.9371,0.7528,1.7024,0.2902,0.9080,0.2405,2.7806,0.4732,7.3490,1.1579,14.7423,2.2135,0.4985,2.4418,0.8399,3.2627,1.0318,0.7484,1.2714,0.8168,3.8296,1.4543,0.3320,cohort_regression,4,2021,20,1,NCAA_D1,Mercer,,1.00,1.00
nba_projections,Keon Johnson,BKN,Guard,1630553,79.0,24.3797,11.3413,2.0619,3.8603,0.4919,2.5276,0.6278,1.1029,0.1982,0.4136,0.1087,1.4246,0.3232,4.0930,0.7598,10.3567,1.4283,0.3952,1.4529,0.5224,1.8862,0.7047,0.7703,1.7024,0.4069,5.2747,0.8609,0.3227,cohort_regression,4,2021,21,1,NCAA_D1,Tennessee,,1.00,1.00
nba_projections,Kessler Edwards,DAL,Forward,1630556,39.0,15.6667,4.8815,1.2689,2.9012,0.4372,1.1605,0.3304,0.4715,0.1274,0.5440,0.1055,0.4352,0.2077,1.9011,0.4425,4.0452,1.0284,0.4700,0.3634,0.3778,0.4586,0.4529,0.7925,0.7160,0.2632,1.9065,0.7220,0.3755,cohort_regression,4,2021,44,2,NCAA_D1,Pepperdine,,1.00,1.00
nba_projections,Corey Kispert,WAS,Forward,1630557,61.0,26.2459,12.0499,2.2128,2.9315,0.7325,1.7244,0.5535,0.3794,0.2134,0.2759,0.1768,1.0347,0.3480,4.3473,0.7973,9.3701,1.5527,0.4640,1.2645,0.6093,1.5751,0.7587,0.8029,2.0907,0.4276,5.6078,0.9515,0.3728,cohort_regression,4,2021,15,1,NCAA_D1,Gonzaga,,1.00,1.00
nba_projections,Davion Mitchell,TOR,Guard,1630558,73.0,27.7534,8.5651,2.2651,2.3022,0.5600,4.8322,0.7147,1.1132,0.2256,0.2024,0.1238,1.6445,0.3680,3.2634,0.8249,7.0092,1.6584,0.4656,0.8102,0.6110,1.1177,0.8022,0.7249,1.2281,0.4128,3.1941,1.0330,0.3845,cohort_regression,4,2021,9,1,NCAA_D1,Baylor,,2.96,2.96
nba_projections,Austin Reaves,LAL,Guard,1630559,73.0,34.9452,21.7491,2.9241,4.9051,0.7051,5.4593,0.8999,1.1639,0.2841,0.4434,0.1558,2.4387,0.4633,7.1359,1.1411,15.2358,1.9543,0.4684,4.6449,0.7457,5.4070,1.0101,0.8591,2.8324,0.5312,7.5696,1.0727,0.3742,cohort_regression,4,,,,,,,34.16,34.16
nba_projections,Cam Thomas,BKN,Guard,1630560,25.0,31.2800,25.7727,2.6988,3.8169,0.6311,5.0271,0.8055,0.3724,0.2543,0.0931,0.1395,2.3274,0.4147,8.7668,1.0412,19.8548,1.6866,0.4415,5.5131,0.7075,6.4789,0.9042,0.8509,2.7260,0.4839,7.6492,0.8404,0.3564,cohort_regression,4,2021,27,1,NCAA_D1,LSU,,1.00,1.00
nba_projections,Scottie Barnes,TOR,Forward,1630567,65.0,32.8615,19.7451,2.8196,7.6988,0.9171,5.3658,0.6931,1.3998,0.2671,1.0665,0.2214,2.5663,0.4357,7.4896,1.0575,16.5502,2.0007,0.4525,3.4885,0.7324,4.5652,0.9499,0.7641,1.2774,0.6432,4.2705,1.2818,0.2991,cohort_regression,4,2021,4,1,NCAA_D1,Florida St.,,6.13,6.13
nba_projections,Luka Garza,MIN,Center,1630568,38.0,5.8158,2.8677,0.5028,1.4539,0.1623,0.4362,0.1498,0.1939,0.0473,0.0969,0.0392,0.2908,0.0771,1.2846,0.1931,2.6462,0.3476,0.4854,0.6322,0.1217,0.8393,0.1681,0.7533,0.2533,0.0931,0.7551,0.2166,0.3354,cohort_regression,4,2021,52,2,NCAA_D1,Iowa,,1.00,1.00
nba_projections,Trendon Watford,BKN,Guard,1630570,43.0,21.1860,10.0461,1.7756,3.7437,0.4275,2.9780,0.5456,0.6381,0.1722,0.2553,0.0945,1.9995,0.2809,3.7217,0.6596,7.6853,1.2292,0.4843,1.9694,0.5021,2.5605,0.6124,0.7691,0.6333,0.3020,1.8021,0.7281,0.3514,cohort_regression,4,,,,,,,1.00,1.00
nba_projections,Sandro Mamukelashvili,SAS,Forward,1630572,60.0,11.3500,6.5341,0.9497,2.9840,0.3167,0.8792,0.2394,0.3996,0.0923,0.2398,0.0765,0.3464,0.1505,2.4083,0.3634,5.0107,0.6123,0.4806,0.7799,0.3198,1.0343,0.3281,0.7541,0.9375,0.1569,2.6248,0.3055,0.3572,cohort_regression,4,2021,54,2,NCAA_D1,Seton Hall,,1.00,1.00
nba_projections,Sam Hauser,BOS,Forward,1630573,71.0,21.7042,8.7392,1.8035,3.1312,0.6057,0.6691,0.4578,0.3747,0.1764,0.1338,0.1462,0.2944,0.2878,3.0817,0.6646,6.8255,1.2685,0.4515,0.1741,0.3774,0.2149,0.6274,0.8098,2.4018,0.3141,5.8436,0.7614,0.4110,cohort_regression,4,,,,G_LEAGUE,MNE,,8.02,8.02
nba_projections,Ariel Hukporti,NYK,Center,1630574,25.0,8.6400,1.3879,0.7280,2.2217,0.2411,0.4114,0.2225,0.0823,0.0702,0.4114,0.0582,0.9051,0.1145,0.8640,0.2555,1.6584,0.5004,0.5210,0.2469,0.3118,0.3360,0.2497,0.7346,0.0000,0.1324,0.0000,0.2954,,cohort_regression,1,2024,58,2,G_LEAGUE,WES,,1.00,1.00
