nba_api_id,career_ft_pct
1626209,0.8135593220338984
1626220,0.7787610619469026
1626224,0.7032710280373832
1626245,0.6923076923076923
1626246,0.7430555555555556
1627732,0.6012461059190031
1627734,0.7352941176470589
1627736,0.8154981549815498
1627737,0.7461139896373057
1627739,0.7829457364341085
1627741,0.8467741935483871
1627742,0.858034321372855
1627745,0.7284768211920529
1627746,0.7575757575757576
1627747,0.7493333333333333
1627748,0.6859504132231405
1627749,0.8043795620437956
1627750,0.8592057761732852
1627751,0.5257903494176372
1627752,0.8117283950617284
1627759,0.7541125541125541
1627761,0.6174496644295302
1627763,0.8711484593837535
1627767,0.8666666666666667
1627774,0.7241379310344828
1627777,0.8807947019867549
1627780,0.6233766233766234
1627783,0.7824296499656829
1627788,0.7598684210526315
1627789,0.8424242424242424
1627812,0.8431372549019608
1627814,0.8882521489971347
1627823,0.6055045871559633
1627826,0.7356608478802993
1627827,0.7216494845360825
1627832,0.8780760626398211
1627846,0.7522123893805309
1627853,0.6896551724137931
1627854,0.8537549407114624
1627863,0.7490774907749077
1627884,0.7391304347826086
1627885,0.7816091954022989
1627936,0.7436708860759493
1628021,0.6975308641975309
1628035,0.5964912280701754
1628365,0.7670454545454546
1628366,0.6785714285714286
1628367,0.7217391304347827
1628368,0.7401422107304461
1628369,0.8486238532110092
1628370,0.842741935483871
1628371,0.7558139534883721
1628372,0.6666666666666666
1628373,0.7777777777777778
1628374,0.8580323785803238
1628378,0.8574677786201668
1628379,0.8963963963963963
1628380,0.772093023255814
1628381,0.8088445078459344
1628382,0.8351648351648352
1628384,0.7791411042944786
1628385,0.7105263157894737
1628386,0.6923076923076923
1628389,0.7625169147496617
1628391,0.6792452830188679
1628392,0.6754966887417219
1628394,0.5862068965517241
1628395,0.6060606060606061
1628396,0.6791044776119403
1628398,0.7203389830508474
1628400,0.8064516129032258
1628401,0.8617021276595744
1628402,0.7992125984251969
1628404,0.754653130287648
1628407,0.7860262008733624
1628408,0.6759259259259259
1628410,0.8318181818181818
1628411,0.8106060606060606
1628415,0.8100303951367781
1628418,0.7516339869281046
1628420,0.8359133126934984
1628422,0.6666666666666666
1628425,0.8255813953488372
1628427,0.8472222222222222
1628432,0.6666666666666666
1628436,0.7468354430379747
1628449,0.7776119402985074
1628464,0.698051948051948
1628467,0.7982832618025751
1628470,0.7096774193548387
1628539,0.7105263157894737
1628960,0.8809523809523809
1628962,0.5121951219512195
1628963,0.6684491978609626
1628964,0.7044534412955465
1628966,0.758957654723127
1628969,0.8650065530799476
1628970,0.8162911611785095
1628971,0.7485493230174082
1628972,0.7911111111111111
1628973,0.8253012048192772
1628975,0.8111111111111111
1628976,0.723055934515689
1628977,0.6243194192377496
1628978,0.7781350482315113
1628981,0.6394557823129252
1628983,0.8497109826589595
1628984,0.8157099697885196
1628988,0.8444444444444444
1628989,0.7717041800643086
1628990,0.6571428571428571
1628991,0.7952218430034129
1628993,0.7567567567567568
1628995,0.7093596059113301
1628997,0.7560137457044673
1628998,0.6576576576576577
1629001,0.7730870712401056
1629002,0.7545454545454545
1629003,0.8302325581395349
1629004,0.7806122448979592
1629006,0.7546125461254612
1629008,0.7970149253731343
1629010,0.7272727272727273
1629011,0.5099206349206349
1629012,0.8220720720720721
1629013,0.8531468531468531
1629014,0.8671171171171171
1629016,0.7934782608695652
1629018,0.8321428571428572
1629019,0.7906976744186046
1629020,0.6443850267379679
1629021,0.8235294117647058
1629022,0.8
1629023,0.710820895522388
1629026,0.5027322404371585
1629027,0.8841967784066174
1629028,0.7582781456953642
1629029,0.7441335740072202
1629033,0.9230769230769231
1629035,0.7575757575757576
1629048,0.6782608695652174
1629052,0.71875
1629056,0.8258706467661692
1629057,0.6596638655462185
1629058,0.75
1629059,0.704225352112676
1629060,0.7695473251028807
1629065,0.8292682926829268
1629066,0.6428571428571429
1629067,0.7821782178217822
1629076,0.6
1629103,0.8888888888888888
1629109,0.8
1629111,0.773972602739726
1629117,0.6242424242424243
1629130,0.8708333333333333
1629134,0.8756218905472637
1629139,0.6854838709677419
1629162,0.7401574803149606
1629164,0.7207207207207207
1629216,0.8516129032258064
1629234,0.7209302325581395
1629308,0.6461538461538462
1629312,0.45454545454545453
1629599,0.7991266375545851
1629604,0.7171717171717171
1629611,0.7841191066997518
1629614,0.7903225806451613
1629622,0.8203592814371258
1629623,0.6136363636363636
1629626,0.75
1629627,0.6910994764397905
