nba_api_id,real_id,name,cohort,pos_class,ypb,gp_train,gp_eval,K_prior,v6_3_A_qualifies,PTS_v6_1_proj,PTS_v6_3_A_proj,PTS_pg_train,PTS_pg_eval,REB_v6_1_proj,REB_v6_3_A_proj,REB_pg_train,REB_pg_eval,AST_v6_1_proj,AST_v6_3_A_proj,AST_pg_train,AST_pg_eval
203954,203954,Joel Embiid,vet,Center,8-12,13,25,50.0,True,24.64837450514272,24.054265480272,21.76923076923077,29.52,9.087734315820226,8.545820885571608,6.461538461538462,8.36,4.187648194726043,3.8949588847032084,2.769230769230769,4.56
203991,203991,Clint Capela,vet,Center,8-12,28,47,50.0,True,8.57067516475111,6.827355874840455,3.7142857142857144,3.7872340425531914,8.528738866876282,7.133806965946334,4.642857142857143,4.574468085106383,1.113722359942496,0.867770743552882,0.42857142857142855,0.8085106382978723
203992,203992,Bogdan Bogdanović,vet,Guard,8-12,16,7,50.0,True,10.163807652150828,9.639248221326383,8.0,6.142857142857143,2.741334422940739,2.77373819919753,2.875,1.8571428571428572,2.574411758231774,2.6018270895695257,2.6875,1.1428571428571428
203994,203994,Jusuf Nurkić,vet,Center,8-12,27,14,50.0,True,7.301227326989077,7.922874887655245,9.074074074074074,14.428571428571429,7.696588433468924,8.387395086668132,9.666666666666666,11.714285714285714,2.5348414326450768,3.1005463848344657,4.148148148148148,6.0
203999,203999,Nikola Jokić,vet,Center,8-12,30,35,50.0,True,28.038931821620963,28.686832388513103,29.766666666666666,25.885714285714286,12.949115028714488,12.630696892946554,12.1,13.514285714285714,10.756084681707794,10.860052926067372,11.033333333333333,10.457142857142857
204001,204001,Kristaps Porziņģis,vet,Forward,8-12,13,19,50.0,True,17.44548352266778,17.798002795768078,19.153846153846153,14.947368421052632,6.75863887056468,6.522729262352921,5.615384615384615,4.947368421052632,2.100089067715558,2.301657990250443,3.076923076923077,2.1578947368421053
204456,204456,T.J. McConnell,vet,Guard,8-12,19,37,50.0,True,8.886042674353128,9.149306285763135,9.842105263157896,9.135135135135135,2.4791022050118605,2.535581307979609,2.6842105263157894,1.972972972972973,4.741169488077465,4.71099238266483,4.631578947368421,5.378378378378378
1626145,1626145,Tyus Jones,vet,Guard,8-12,30,37,50.0,True,10.024022629232974,7.452514143270608,3.1666666666666665,2.810810810810811,2.502903726747466,1.9268148292171663,0.9666666666666667,1.2702702702702702,5.692468417003164,4.4327927606269775,2.3333333333333335,2.4054054054054053
1626153,1626153,Delon Wright,vet,Guard,8-12,0,0,50.0,False,3.419736113526799,3.419736113526799,,,1.929516208549916,1.929516208549916,,,2.0434780326344044,2.0434780326344044,,
1626156,1626156,D'Angelo Russell,vet,Guard,8-12,23,3,50.0,True,12.83334377263704,12.077632720984274,10.434782608695652,8.0,2.502669739346281,2.49497927352485,2.4782608695652173,1.3333333333333333,5.262267436485326,4.864566737318716,4.0,4.0
1626157,1626157,Karl-Anthony Towns,vet,Center,8-12,28,47,50.0,True,23.49646435259116,22.90798996960972,21.857142857142858,18.97872340425532,11.527495871755963,11.607369148561515,11.75,11.914893617021276,3.3343061081068446,3.188657761606952,2.9285714285714284,3.0638297872340425
1626158,1626158,Richaun Holmes,vet,Forward,8-12,0,0,50.0,False,6.683243172951889,6.683243172951889,,,5.11533917327068,5.11533917327068,,,1.0632284593773251,1.0632284593773251,,
1626162,1626162,Kelly Oubre Jr.,vet,Forward,8-12,12,38,50.0,True,16.658791029753488,16.67644437883346,16.75,13.263157894736842,5.917050740655425,5.75568608117373,5.083333333333333,5.026315789473684,1.91579268380728,1.8030586159736128,1.3333333333333333,1.6842105263157894
1626164,1626164,Devin Booker,vet,Guard,8-12,27,37,50.0,True,25.592380678865386,25.592454986276223,25.59259259259259,26.405405405405407,4.237466633712971,4.245108203709721,4.2592592592592595,3.5945945945945947,7.063474930393801,6.885373331424545,6.555555555555555,5.648648648648648
1626166,1626166,Cameron Payne,vet,Guard,8-12,0,22,50.0,False,6.918477141448943,6.918477141448943,,7.409090909090909,1.486760810656312,1.486760810656312,,2.0,2.7785681381640366,2.7785681381640366,,2.6363636363636362
1626167,1626167,Myles Turner,vet,Center,8-12,30,41,50.0,True,16.114704890469813,14.734190556543632,12.433333333333334,11.536585365853659,7.01014987093758,6.443843669335988,5.5,5.195121951219512,1.528873874289293,1.593046171430808,1.7,1.2682926829268293
1626168,1626168,Trey Lyles,vet,Forward,8-12,0,0,50.0,False,6.603749502304614,6.603749502304614,,,4.474383025860331,4.474383025860331,,,1.2291437960986695,1.2291437960986695,,
1626171,1626171,Bobby Portis,vet,Forward,8-12,30,37,50.0,True,14.017257236347437,13.448285772717147,12.5,14.594594594594595,8.215232224089618,7.459520140056012,6.2,6.54054054054054,1.7999186523715405,1.6124491577322129,1.3,1.7837837837837838
1626172,1626172,Kevon Looney,vet,Forward,8-12,12,9,50.0,True,4.449134810379128,4.1041409761122,2.6666666666666665,3.0,5.5231884070003385,5.212248715322854,3.9166666666666665,7.888888888888889,1.62859984913878,1.5875805234990161,1.4166666666666667,1.8888888888888888
1626179,1626179,Terry Rozier,vet,Guard,8-12,0,0,50.0,False,11.226173912619917,11.226173912619917,,,3.221592938477564,3.221592938477564,,,3.234724389061655,3.234724389061655,,
1626181,1626181,Norman Powell,vet,Guard,8-12,25,33,50.0,True,18.257902978214265,20.078601985476176,23.72,20.242424242424242,3.1267518721927976,3.391167914795198,3.92,3.1818181818181817,1.8181020944694144,2.0920680629796093,2.64,2.3333333333333335
1626192,1626192,Pat Connaughton,vet,Guard,8-12,15,27,50.0,True,4.130678621515847,4.008214324242959,3.6,2.074074074074074,2.381494180735755,2.21653398518135,1.6666666666666667,1.3333333333333333,1.311563001806285,1.116586924466373,0.4666666666666667,0.4074074074074074
1626204,1626204,Larry Nance Jr.,vet,Forward,8-12,16,19,50.0,True,6.125956429489996,5.50451244658333,3.5625,3.8947368421052633,4.509756761650326,4.098300577007823,2.8125,2.526315789473684,1.7976790389996606,1.6649083628785308,1.25,0.7368421052631579
1626220,1626220,Royce O'Neale,vet,Forward,8-12,30,48,50.0,True,8.527813583214778,9.129883489509236,10.133333333333333,9.604166666666666,4.405407426920921,4.640879641825576,5.033333333333333,4.604166666666667,2.4425300780313406,2.589081298769588,2.8333333333333335,2.5625
1627734,1627734,Domantas Sabonis,vet,Forward,8-12,11,8,50.0,True,17.659740334166344,17.57355765095602,17.181818181818183,14.0,13.315196809102426,13.127210499264283,12.272727272727273,10.125,6.79549212534185,6.2422066601162705,3.727272727272727,4.625
1627736,1627736,Malik Beasley,vet,Guard,8-12,0,0,50.0,False,14.723048077718664,14.723048077718664,,,2.96349253023038,2.96349253023038,,,1.6870264399616128,1.6870264399616128,,
1627739,1627739,Kris Dunn,vet,Guard,8-12,30,52,50.0,True,6.157465912933162,6.973416195583226,8.333333333333334,6.653846153846154,3.3372769927011534,3.173298120438221,2.9,3.5384615384615383,3.2564249521114697,3.147765595069669,2.966666666666667,3.9615384615384617
1627741,1627741,Buddy Hield,vet,Guard,8-12,29,22,50.0,True,9.97933084657994,9.13881699150629,7.689655172413793,7.590909090909091,3.059896465454617,2.848035737629504,2.4827586206896552,2.0,1.8231612140721445,1.7108615278937622,1.5172413793103448,1.2272727272727273
1627742,1627742,Brandon Ingram,vet,Forward,8-12,30,47,50.0,True,19.78481914805901,20.615511967536882,22.0,21.170212765957448,5.230529235923435,5.444080772452147,5.8,5.446808510638298,5.648122666578468,4.9925766666115425,3.9,3.5531914893617023
1627747,1627747,Caris LeVert,vet,Guard,8-12,24,36,50.0,True,10.528129210760907,9.87035757483845,8.5,6.638888888888889,3.214508832712588,2.7665600221031,1.8333333333333333,2.0277777777777777,3.3738101964674048,3.21203391653203,2.875,2.5
1627749,1627749,Dejounte Murray,vet,Guard,8-12,0,14,50.0,False,18.91815171679061,18.91815171679061,,16.714285714285715,5.377351863261016,5.377351863261016,,5.357142857142857,6.527928578579366,6.527928578579366,,6.357142857142857
1627750,1627750,Jamal Murray,vet,Guard,8-12,29,46,50.0,True,21.52028719051765,22.962207082606106,25.448275862068964,25.369565217391305,4.128120370749816,4.207671120727732,4.344827586206897,4.434782608695652,6.866855943720415,6.903073382101529,6.9655172413793105,7.239130434782608
1627751,1627751,Jakob Poeltl,vet,Center,8-12,21,25,50.0,True,13.656350643805212,12.490387777327614,9.714285714285714,11.56,9.73450256444573,9.136973636933613,7.714285714285714,6.44,2.706317130441694,2.5396599510152775,2.142857142857143,1.92
1627752,1627752,Taurean Prince,vet,Forward,8-12,8,18,50.0,True,7.839586805023041,7.603092073295725,6.125,10.555555555555555,3.3574244091169048,3.1184693182042285,1.625,3.7777777777777777,1.8525773673858617,1.734980489125743,1.0,2.111111111111111
1627759,1627759,Jaylen Brown,vet,Guard,8-12,28,43,50.0,True,20.51092749575232,23.71213301009764,29.428571428571427,28.232558139534884,5.566910928134488,5.8121223898298,6.25,7.372093023255814,4.181363171123643,4.423950750720285,4.857142857142857,5.3023255813953485
1627763,1627763,Malcolm Brogdon,vet,Guard,8-12,0,0,50.0,False,11.458872940771764,11.458872940771764,,,3.376262264607091,3.376262264607091,,,3.9255491510850247,3.9255491510850247,,
1627777,1627777,Georges Niang,vet,Forward,8-12,0,0,50.0,False,8.840209917312421,8.840209917312421,,,3.109152222067189,3.109152222067189,,,1.2574369297758894,1.2574369297758894,,
1627783,1627783,Pascal Siakam,vet,Forward,8-12,29,33,50.0,True,20.822389029254893,21.81163862611069,23.517241379310345,24.333333333333332,6.89401072916571,6.856968815927665,6.793103448275862,6.484848484848484,3.792917071835682,3.8309601720479,3.896551724137931,3.727272727272727
1627826,1627826,Ivica Zubac,vet,Center,8-12,28,20,50.0,True,14.514458420940503,14.9067041159875,15.607142857142858,12.0,12.136429202244436,11.779762309131048,11.142857142857142,9.85,2.205918210680616,2.3114860324875743,2.5,1.75
1627827,1627827,Dorian Finney-Smith,vet,Forward,8-12,3,34,50.0,True,6.922919330472289,6.700867292898386,3.0,3.3529411764705883,4.078229225208079,3.9417256841585653,1.6666666666666667,2.588235294117647,1.36891469372702,1.329164805402849,0.6666666666666666,1.0
1627832,1627832,Fred VanVleet,vet,Guard,8-12,0,0,50.0,False,14.464388829364518,14.464388829364518,,,3.5803424411601474,3.5803424411601474,,,6.02901417883286,6.02901417883286,,
1627884,1627884,Derrick Jones Jr.,vet,Forward,8-12,13,37,50.0,True,8.904698393160858,9.22595110568322,10.461538461538462,9.945945945945946,3.4994046204230043,3.269368746367464,2.3846153846153846,3.8378378378378377,0.9051202342884828,0.9405716145146689,1.0769230769230769,1.4864864864864864
1627936,1627936,Alex Caruso,vet,Guard,8-12,20,36,50.0,True,6.23587356424284,6.0541954030306,5.6,6.555555555555555,2.615122471432984,2.7679446224521316,3.15,2.5555555555555554,2.369401715270065,2.363858368050046,2.35,1.75
1628368,1628368,De'Aaron Fox,vet,Guard,8-12,22,50,50.0,True,22.97482910325385,22.64918687725962,21.90909090909091,17.08,4.5357213986844185,4.316473193530846,3.8181818181818183,3.72,6.158600816983934,6.137917234016621,6.090909090909091,6.22
1628369,1628369,Jayson Tatum,vet,Forward,8-12,0,16,50.0,False,25.44505241110051,25.44505241110051,,21.75,8.192826990527717,8.192826990527717,,10.0,5.807925670951464,5.807925670951464,,5.3125
1628370,1628370,Malik Monk,vet,Guard,8-12,25,37,50.0,True,16.94348919601274,15.428992797341829,12.4,12.486486486486486,3.644295800321044,3.0961972002140294,2.0,1.8108108108108107,5.949107502485757,4.739405001657172,2.32,3.4324324324324325
1628374,1628374,Lauri Markkanen,vet,Forward,8-12,26,16,50.0,True,21.02980214726675,23.361711938991284,27.846153846153847,24.9375,6.669051367632887,6.769112741863742,6.961538461538462,6.75,1.760717360365554,1.8952087897141805,2.1538461538461537,2.0625
1628378,1628378,Donovan Mitchell,vet,Guard,8-12,27,43,50.0,True,22.018713078156736,25.064099401400476,30.703703703703702,26.11627906976744,4.349193252977989,4.4085670473883045,4.518518518518518,4.511627906976744,4.741967314505718,4.988290463964752,5.444444444444445,5.837209302325581
1628379,1628379,Luke Kennard,vet,Guard,8-12,27,51,50.0,True,8.798448502121595,8.141849676702336,6.925925925925926,9.117647058823529,2.711723309992129,2.4231969545403436,1.8888888888888888,2.5686274509803924,3.0359491044231595,2.7376292885864673,2.185185185185185,2.2549019607843137
1628381,1628381,John Collins,vet,Forward,8-12,30,39,50.0,True,17.959617591852037,15.849760994907523,12.333333333333334,14.487179487179487,7.935738552700108,6.734836595437568,4.733333333333333,5.769230769230769,1.7629955053581403,1.4518721908488377,0.9333333333333333,1.0769230769230769
1628384,1628384,OG Anunoby,vet,Forward,8-12,20,47,50.0,True,17.922426524072065,17.130304660051475,15.15,17.340425531914892,4.848001917450145,4.8771442267501035,4.95,5.361702127659575,2.3468308432580605,2.233450602327186,1.95,2.25531914893617
1628386,1628386,Jarrett Allen,vet,Center,8-12,19,37,50.0,True,13.19586753066574,13.388309804830248,13.894736842105264,16.10810810810811,9.445251333915934,8.873370531823142,7.368421052631579,9.08108108108108,2.030177461568361,2.0218677257741744,2.0,1.6756756756756757
1628389,1628389,Bam Adebayo,vet,Center,8-12,24,49,50.0,True,18.46364696012644,18.29976145954489,17.958333333333332,21.163265306122447,9.74328184488998,9.664379624925662,9.5,10.285714285714286,4.24708481909001,3.653435688574331,2.4166666666666665,3.5510204081632653
1628398,1628398,Kyle Kuzma,vet,Forward,8-12,28,41,50.0,True,16.409824147375602,15.352451376522822,13.464285714285714,12.658536585365853,5.882560641996359,5.514461949997666,4.857142857142857,4.317073170731708,2.9580929514431835,2.691085225284092,2.2142857142857144,2.975609756097561
1628401,1628401,Derrick White,vet,Guard,8-12,29,48,50.0,True,14.964221858675456,16.20520370802244,18.344827586206897,15.3125,4.18476077905597,4.1928865690227655,4.206896551724138,4.520833333333333,4.899373899590788,4.986945506070119,5.137931034482759,5.520833333333333
1628404,1628404,Josh Hart,vet,Guard,8-12,28,38,50.0,True,12.03092914921018,12.109569967442424,12.25,11.81578947368421,9.138108782058874,8.742377424396713,8.035714285714286,6.868421052631579,5.783612166074372,5.527956516714341,5.071428571428571,4.605263157894737
1628415,1628415,Dillon Brooks,vet,Guard,8-12,24,32,50.0,True,13.444934295971214,16.057388037818388,21.5,19.21875,3.496267349614979,3.3623428037939047,3.0833333333333335,4.03125,1.8888928873032125,1.83033303196163,1.7083333333333333,1.8125
1628467,1628467,Maxi Kleber,vet,Forward,8-12,15,26,50.0,True,3.504495465274566,3.141919588672743,1.9333333333333333,2.1923076923076925,3.040616043714097,2.738935418241613,1.7333333333333334,2.230769230769231,1.2703269015827228,1.1464053089097865,0.7333333333333333,0.6153846153846154
1628960,1628960,Grayson Allen,vet,Guard,4-7,18,33,50.0,True,9.643407861957536,11.414270486733482,16.333333333333332,16.575757575757574,2.808274617682812,2.785496042413832,2.7222222222222223,3.212121212121212,2.17022574685592,2.683989519747,4.111111111111111,3.6666666666666665
1628969,1628969,Mikal Bridges,vet,Guard,4-7,30,51,50.0,True,19.614126295039405,18.558828934399628,16.8,13.27450980392157,3.8257142831242943,4.1035714269526835,4.566666666666666,3.4313725490196076,3.928853928339076,3.9930337052119227,4.1,3.549019607843137
1628970,1628970,Miles Bridges,vet,Forward,4-7,30,47,50.0,True,17.328378196956894,18.54273637309806,20.566666666666666,14.829787234042554,6.669134427134567,6.468209016959105,6.133333333333334,5.659574468085107,3.2851964570200014,3.503247785637501,3.8666666666666667,2.765957446808511
1628971,1628971,Bruce Brown,vet,Guard,4-7,30,52,50.0,True,8.411592155829997,8.032245097393748,7.4,8.211538461538462,3.515297266685531,3.772060791678457,4.2,3.6923076923076925,2.3238064220740737,2.227379013796296,2.066666666666667,2.1538461538461537
1628973,1628973,Jalen Brunson,vet,Guard,4-7,27,47,50.0,True,26.07646350954148,27.205495785416545,29.296296296296298,24.170212765957448,3.2659722227247165,3.276605339431634,3.2962962962962963,3.3617021276595747,7.178984590836728,6.934405578465408,6.481481481481482,6.9787234042553195
1628978,1628978,Donte DiVincenzo,vet,Guard,4-7,30,52,50.0,True,12.026374249047771,12.741483905654857,13.933333333333334,11.192307692307692,3.59738363759348,3.860864773495925,4.3,3.980769230769231,3.318907016309369,3.5118168851933556,3.8333333333333335,3.8076923076923075
1628983,1628983,Shai Gilgeous-Alexander,vet,Guard,4-7,29,39,50.0,True,29.75965557569786,30.759275680821432,32.48275862068966,30.128205128205128,4.889663903087853,4.866875888030287,4.827586206896552,3.8974358974358974,6.316420485388906,6.402797775562599,6.551724137931035,6.615384615384615
1628988,1628988,Aaron Holiday,vet,Guard,4-7,24,33,50.0,True,5.373769615781141,5.914709199852123,7.041666666666667,4.333333333333333,1.205248880413501,1.1251681624415546,0.9583333333333334,1.0606060606060606,1.453862637945875,1.3066639445580237,1.0,1.0909090909090908
1628989,1628989,Kevin Huerter,vet,Guard,4-7,25,44,50.0,True,10.238108756895544,10.85207250459703,12.08,8.886363636363637,2.9199244421434347,3.039949628095623,3.28,3.590909090909091,2.476325449478888,2.410883632985925,2.28,2.75
1628991,1628991,Jaren Jackson Jr.,vet,Forward,4-7,28,20,50.0,True,21.469922607300763,20.160206799551773,17.821428571428573,21.6,5.781624300397297,5.6164258335880115,5.321428571428571,6.15,2.080759737055796,2.064589575035767,2.0357142857142856,1.85
1629012,1629012,Collin Sexton,vet,Guard,4-7,22,46,50.0,True,18.933288880617724,17.842561722651197,15.363636363636363,15.478260869565217,2.7012963339511145,2.542566898577163,2.1818181818181817,2.3260869565217392,4.759583863393304,4.569155460689795,4.136363636363637,2.869565217391304
1629018,1629018,Gary Trent Jr.,vet,Guard,4-7,30,35,50.0,True,11.771356122598776,10.957097576624236,9.6,6.885714285714286,2.2801985882276656,1.9376241176422908,1.3666666666666667,0.7428571428571429,1.425416937157675,1.503385585723547,1.6333333333333333,0.8571428571428571
1629027,1629027,Trae Young,vet,Guard,4-7,7,8,50.0,True,24.784585735851607,24.056654154255796,18.857142857142858,17.125,3.096017101188115,2.9263307905158906,1.7142857142857142,2.25,11.515478785822378,11.118841040195067,8.285714285714286,7.75
1629029,1629029,Luka Dončić,vet,Forward,4-7,23,41,50.0,True,25.69280613931894,28.214250780355442,33.69565217391305,33.36585365853659,8.235923538725446,8.257481875839346,8.304347826086957,7.414634146341464,7.565855719429553,7.89442172563668,8.608695652173912,8.097560975609756
1629130,1629130,Duncan Robinson,vet,Forward,4-7,28,49,50.0,True,10.404913513592213,10.97750866255911,12.0,12.306122448979592,2.252918140366864,2.4569988079274774,2.8214285714285716,2.5714285714285716,2.334463994244958,2.2272205091313833,2.0357142857142856,2.0816326530612246
1629611,1629611,Terance Mann,vet,Guard,4-7,28,35,50.0,True,7.296068433955637,7.510300278176691,7.892857142857143,6.685714285714286,2.915163354920851,3.1251047146928532,3.5,2.914285714285714,1.6618438160017448,2.411438343590862,3.75,2.4285714285714284
1629632,1629632,Coby White,vet,Guard,4-7,14,36,50.0,True,19.6773207163793,19.919781809671328,20.785714285714285,16.02777777777778,3.802426795131775,3.7362709336966993,3.5,3.361111111111111,4.645826069766508,4.7545516170050846,5.142857142857143,3.5555555555555554
1629673,1629673,Jordan Poole,vet,Guard,4-7,12,27,50.0,True,19.653353433793605,19.139801156285166,17.0,11.851851851851851,2.873064503839271,2.6395681482574767,1.6666666666666667,2.111111111111111,4.70993125173961,4.443492944951298,3.3333333333333335,2.925925925925926
1629675,1629675,Naz Reid,vet,Center,4-7,30,47,50.0,True,13.706968354920932,13.716855221825583,13.733333333333333,13.48936170212766,6.360936572120681,6.338085357575426,6.3,6.127659574468085,2.106453898559366,2.216533686599604,2.4,2.0851063829787235
201145,201145,Jeff Green,vet,Forward,13+,14,16,50.0,True,4.974696706792349,4.339606802181523,2.0714285714285716,2.375,1.881516587677725,1.5636848341232226,0.42857142857142855,1.1875,0.8182833234597158,0.6705338464529029,0.14285714285714285,0.375
201567,201567,Kevin Love,vet,Forward,13+,19,18,50.0,True,4.4878808694578085,5.252087586563629,7.2631578947368425,6.111111111111111,3.7063166529942575,4.091533806517578,5.105263157894737,6.555555555555555,0.5731200984413455,0.908058042348801,1.7894736842105263,1.8333333333333333
201949,201949,James Johnson,vet,Forward,13+,0,0,50.0,False,0.7794540229885055,0.7794540229885055,,,0.4999999999999999,0.4999999999999999,,,0.3092666666666665,0.3092666666666665,,
201988,201988,Patty Mills,vet,Guard,13+,0,0,50.0,False,4.544527852917384,4.544527852917384,,,0.8331479421579533,0.8331479421579533,,,0.5521390433815351,0.5521390433815351,,
202066,202066,Garrett Temple,vet,Guard,13+,7,15,50.0,True,2.3910916377823725,2.167624243668748,0.5714285714285714,0.8666666666666667,0.941047556432172,0.8781118916071684,0.42857142857142855,0.4,1.0109624369932064,0.9218968745554442,0.2857142857142857,0.4666666666666667
202684,202684,Tristan Thompson,vet,Center,13+,0,0,50.0,False,0.8446241524055536,0.8446241524055536,,,3.7226993865030673,3.7226993865030673,,,0.4667460122699386,0.4667460122699386,,
202693,202693,Markieff Morris,vet,Forward,13+,0,0,50.0,False,4.0678883071553225,4.0678883071553225,,,1.5333333333333332,1.5333333333333332,,,1.29892,1.29892,,
202704,202704,Reggie Jackson,vet,Guard,13+,0,0,50.0,False,5.10867044884374,5.10867044884374,,,1.3654788042560373,1.3654788042560373,,,0.9652504644485724,0.9652504644485724,,
203458,203458,Alex Len,vet,Center,8-12,0,0,50.0,False,0.9986604754161764,0.9986604754161764,,,2.29050405040504,2.29050405040504,,,0.6786678667866786,0.6786678667866786,,
203926,203926,Doug McDermott,vet,Forward,8-12,2,27,50.0,True,3.168241701409831,3.1617708667402225,3.0,5.851851851851852,0.3595387840670859,0.3457103692952749,0.0,1.3703703703703705,0.2054507337526205,0.1975487824544428,0.0,0.8148148148148148
203957,203957,Dante Exum,vet,Guard,8-12,0,0,50.0,False,7.233205040660501,7.233205040660501,,,1.6441988950276245,1.6441988950276245,,,2.0552486187845305,2.0552486187845305,,
203967,203967,Dario Saric,vet,Forward,8-12,5,0,50.0,True,3.727465139442231,3.479513763129301,1.0,,3.125,2.95,1.2,,1.4375,1.3431818181818183,0.4,
203995,203995,Vasilije Micic,soph,Guard,1-3,0,0,50.0,False,6.097902700518234,6.097902700518234,,,2.130081300813009,2.130081300813009,,,2.899277326106595,2.899277326106595,,
204060,204060,Joe Ingles,vet,Forward,8-12,4,18,50.0,True,1.405815423514538,1.3016809476986464,0.0,2.2777777777777777,0.7857142857142856,0.7275132275132273,0.0,1.0555555555555556,1.5714285714285712,1.5661375661375658,1.5,1.5555555555555556
1627732,1627732,Ben Simmons,vet,Guard,8-12,0,0,50.0,False,4.860088551549652,4.860088551549652,,,4.954459203036054,4.954459203036054,,,5.001644528779255,5.001644528779255,,
1627780,1627780,Gary Payton II,vet,Guard,8-12,28,45,50.0,True,7.196940758186872,6.0108594603762,3.892857142857143,9.733333333333333,2.824429427514982,2.9259162996890913,3.107142857142857,3.9555555555555557,1.265109014407752,1.4135314194921484,1.6785714285714286,1.6888888888888889
1627814,1627814,Damion Lee,vet,Guard,8-12,0,0,50.0,False,3.6439550859381455,3.6439550859381455,,,0.702089552238806,0.702089552238806,,,0.2632835820895522,0.2632835820895522,,
1627824,1627824,Guerschon Yabusele,vet,Forward,8-12,26,41,50.0,True,10.992254629719111,8.24490436165731,2.9615384615384617,7.219512195121951,5.482372598162072,4.343666183001363,2.1538461538461537,4.341463414634147,2.266750208855472,1.622861979510179,0.38461538461538464,1.2926829268292683
1628365,1628365,Markelle Fultz,vet,Guard,8-12,0,5,50.0,False,2.7286243415936435,2.7286243415936435,,0.8,1.0998613037447984,1.0998613037447984,,0.2,1.5228848821081824,1.5228848821081824,,1.6
1628366,1628366,Lonzo Ball,vet,Guard,8-12,23,12,50.0,True,8.576305817668473,7.62760672443046,5.565217391304348,2.6666666666666665,2.9867109634551494,3.456651344832294,4.478260869565218,3.0833333333333335,2.6262458471760795,3.3193464706685476,4.826086956521739,2.0833333333333335
1628371,1628371,Jonathan Isaac,vet,Forward,8-12,25,25,50.0,True,5.000951205620506,4.373967470413671,3.12,2.24,4.4602215805292,4.053481053686133,3.24,2.04,0.7380222759149037,0.5186815172766024,0.08,0.8
1628380,1628380,Zach Collins,vet,Forward,8-12,9,1,50.0,True,6.62762733929274,7.091209609570118,9.666666666666666,10.0,5.091603260869567,5.094579034635227,5.111111111111111,10.0,1.652771739130435,1.6209929992630805,1.4444444444444444,2.0
1628392,1628392,Isaiah Hartenstein,vet,Center,4-7,22,25,50.0,True,11.038961487803595,11.152056588752496,11.409090909090908,7.24,9.719345661450925,9.999545598229808,10.636363636363637,8.36,3.5788288288288284,3.3880755755755754,2.9545454545454546,4.04
1628396,1628396,Tony Bradley,vet,Center,8-12,24,16,50.0,True,4.11718552036199,4.227828054298643,4.458333333333333,3.4375,3.1538461538461524,2.9553014553014543,2.5416666666666665,3.4375,0.4615384615384613,0.5010395010395009,0.5833333333333334,0.5
1628418,1628418,Thomas Bryant,vet,Center,8-12,23,37,50.0,True,6.13810610720004,5.574045278904137,4.3478260869565215,7.297297297297297,3.7976338729763386,3.3956396390248895,2.5217391304347827,3.972972972972973,0.7709482298523391,0.6376357738714652,0.34782608695652173,0.6756756756756757
1628420,1628420,Monte Morris,vet,Guard,8-12,6,0,50.0,True,5.278062189018917,5.033984097338319,3.0,,1.503464755077658,1.4673792456050518,1.1666666666666667,,1.503464755077658,1.5030935313193374,1.5,
1628427,1628427,Vlatko Čančar,vet,Forward,4-7,0,0,50.0,False,1.9990009990009987,1.9990009990009987,,,2.461538461538461,2.461538461538461,,,0.6923076923076922,0.6923076923076922,,
1628436,1628436,Luke Kornet,vet,Center,8-12,22,46,50.0,True,5.905781750150566,6.559570659826782,8.045454545454545,5.804347826086956,4.974801061007958,5.440834070144415,6.5,5.891304347826087,1.58289124668435,1.6964522546419099,1.9545454545454546,1.8043478260869565
1628449,1628449,Chris Boucher,vet,Forward,8-12,8,1,50.0,True,10.1954978929894,9.099567149128791,2.25,3.0,4.551804878048781,4.234314550042052,2.25,0.0,0.7586341463414634,0.7057190916736753,0.375,0.0
1628464,1628464,Daniel Theis,vet,Forward,8-12,0,0,50.0,False,4.576279001896979,4.576279001896979,,,4.676691729323308,4.676691729323308,,,1.6836090225563909,1.6836090225563909,,
1628470,1628470,Torrey Craig,vet,Forward,8-12,0,0,50.0,False,2.79226953286482,2.79226953286482,,,3.1463414634146343,3.1463414634146343,,,0.7317073170731706,0.7317073170731706,,
1628963,1628963,Marvin Bagley III,vet,Forward,4-7,25,35,50.0,True,3.984416677919788,6.056277785279858,10.2,10.628571428571428,2.639743905442009,3.613162603628006,5.56,6.485714285714286,0.3299679881802512,0.7533119921201675,1.6,1.2857142857142858
1628964,1628964,Mo Bamba,vet,Center,4-7,0,4,50.0,False,4.258556619080011,4.258556619080011,,2.5,5.286959134615384,5.286959134615384,,5.5,0.4353966346153846,0.4353966346153846,,0.25
1628975,1628975,Jevon Carter,vet,Guard,4-7,14,39,50.0,True,4.441947858347764,4.970271764334191,6.857142857142857,6.230769230769231,1.0541871921182266,1.1360837438423645,1.4285714285714286,1.7692307692307692,1.1420361247947457,1.157840722495895,1.2142857142857142,1.794871794871795
1628976,1628976,Wendell Carter Jr.,vet,Center,4-7,29,49,50.0,True,9.04900415276161,10.246205159975702,12.310344827586206,11.53061224489796,7.050910050118702,7.222094968429559,7.517241379310345,7.326530612244898,1.6829332629912952,1.7866666221463892,1.9655172413793103,1.9795918367346939
1628981,1628981,Bruno Fernando,vet,Forward,4-7,0,0,50.0,False,3.411764705882352,3.411764705882352,,,2.999999999999999,2.999999999999999,,,1.0588235294117645,1.0588235294117645,,
1628995,1628995,Kevin Knox II,vet,Forward,4-7,0,0,50.0,False,3.4024012393493406,3.4024012393493406,,,1.214285714285714,1.214285714285714,,,0.357142857142857,0.357142857142857,,
