,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"mu_player_zone[251,4]",-3.53873,0.00618555,0.294566,0.310101,-4.00318,-3.54622,-3.06084,2353.23,1285.87,0.998494
"mu_player_zone[251,5]",-3.83757,0.00647238,0.320522,0.326824,-4.34456,-3.83704,-3.29586,2581.06,1061.02,1.00337
"mu_player_zone[251,6]",-1.76706,0.00774636,0.300317,0.303362,-2.23602,-1.77788,-1.2565,1562.95,1090.81,1.00393
"mu_player_zone[252,1]",-2.32687,0.00492052,0.217197,0.212234,-2.67662,-2.33222,-1.96765,1981.71,932.447,1.003
"mu_player_zone[252,2]",-2.83006,0.00668123,0.287782,0.287313,-3.27065,-2.84004,-2.36466,1918.4,1005.89,1.00041
"mu_player_zone[252,3]",-2.9454,0.00918644,0.404572,0.396662,-3.58459,-2.95885,-2.23703,2120.99,1150.57,1.00422
"mu_player_zone[252,4]",-3.79473,0.00644991,0.353598,0.34042,-4.34631,-3.80306,-3.19629,3144.98,1107.0,1.00047
"mu_player_zone[252,5]",-3.85423,0.00653208,0.356382,0.366121,-4.42643,-3.86947,-3.26373,3055.28,995.118,1.00283
"mu_player_zone[252,6]",-2.10776,0.00689529,0.348014,0.359227,-2.63737,-2.12074,-1.51231,2707.34,1096.88,1.00161
"mu_player_zone[253,1]",-2.18271,0.00302312,0.151941,0.150914,-2.42943,-2.1843,-1.92358,2606.37,1343.93,1.00138
"mu_player_zone[253,2]",-1.98762,0.00398962,0.19368,0.18385,-2.3009,-1.99229,-1.65262,2390.12,1100.53,1.00846
"mu_player_zone[253,3]",-2.44366,0.0058828,0.288846,0.272687,-2.90244,-2.45481,-1.94109,2600.36,1159.32,1.00018
"mu_player_zone[253,4]",-4.32673,0.00523611,0.257323,0.251827,-4.75864,-4.32687,-3.89325,2533.93,1266.32,1.00039
"mu_player_zone[253,5]",-4.83178,0.00574505,0.284083,0.279633,-5.28969,-4.83926,-4.35839,2553.13,1053.04,1.00402
"mu_player_zone[253,6]",-2.08521,0.0043113,0.223848,0.225251,-2.44129,-2.08977,-1.70073,2759.87,1118.58,0.999909
"mu_player_zone[254,1]",-1.99492,0.00315116,0.149492,0.14915,-2.22739,-2.00134,-1.73676,2364.95,1165.23,1.00125
"mu_player_zone[254,2]",-2.44373,0.00439055,0.197942,0.205577,-2.76698,-2.44775,-2.11137,2080.45,962.625,1.00294
"mu_player_zone[254,3]",-2.60687,0.00638202,0.269063,0.267076,-3.02475,-2.62104,-2.16001,1861.03,1224.84,1.00143
"mu_player_zone[254,4]",-4.14375,0.0052929,0.226059,0.213502,-4.51546,-4.14482,-3.76474,1965.37,955.454,1.00208
"mu_player_zone[254,5]",-4.37314,0.00575634,0.272411,0.266112,-4.80655,-4.38214,-3.90251,2293.62,1294.6,1.01195
"mu_player_zone[254,6]",-1.64547,0.0052537,0.223703,0.222449,-2.0026,-1.65804,-1.27353,1897.52,1130.21,0.999271
"mu_player_zone[255,1]",-2.29257,0.00310843,0.153933,0.148512,-2.54159,-2.29585,-2.03138,2572.6,850.646,1.00137
"mu_player_zone[255,2]",-2.87009,0.00399021,0.2004,0.199536,-3.20492,-2.8725,-2.53568,2551.89,1181.37,1.00229
"mu_player_zone[255,3]",-3.38255,0.00793216,0.315241,0.306883,-3.89473,-3.39832,-2.85975,1734.52,1361.6,1.00077
"mu_player_zone[255,4]",-3.83951,0.00507339,0.239326,0.242724,-4.22449,-3.84963,-3.42939,2262.12,1323.64,0.99979
"mu_player_zone[255,5]",-3.99975,0.00482959,0.26623,0.270315,-4.40956,-4.0078,-3.5408,2902.83,1233.51,1.00266
"mu_player_zone[255,6]",-1.72188,0.0052612,0.224866,0.219113,-2.07928,-1.73134,-1.33426,1911.88,1260.69,1.00007
"mu_player_zone[256,1]",-2.23765,0.00674395,0.300219,0.296794,-2.73128,-2.24078,-1.73987,1977.83,1042.75,1.00729
"mu_player_zone[256,2]",-3.0587,0.00935607,0.444256,0.437397,-3.7859,-3.07371,-2.28697,2327.42,1210.13,1.00212
"mu_player_zone[256,3]",-3.16035,0.012417,0.561434,0.537746,-4.00401,-3.18057,-2.22272,2228.02,1190.37,0.999629
"mu_player_zone[256,4]",-4.03592,0.0100482,0.53385,0.540578,-4.90183,-4.02951,-3.16023,2887.23,1308.86,1.00422
"mu_player_zone[256,5]",-4.31931,0.0119425,0.576434,0.581757,-5.25825,-4.32145,-3.38487,2394.99,1226.41,1.00128
"mu_player_zone[256,6]",-2.57489,0.0121229,0.585919,0.584626,-3.46897,-2.58952,-1.59251,2477.77,1306.96,1.00347
"mu_player_zone[257,1]",-2.22843,0.00379899,0.171831,0.168898,-2.5081,-2.23278,-1.94493,2112.63,1352.48,1.00049
"mu_player_zone[257,2]",-2.74116,0.00431707,0.221123,0.209447,-3.10356,-2.7456,-2.37334,2759.57,1397.84,1.00246
"mu_player_zone[257,3]",-2.93554,0.00647764,0.325664,0.318277,-3.45456,-2.95213,-2.3573,2613.77,1127.39,1.00028
"mu_player_zone[257,4]",-4.3735,0.00624675,0.307215,0.306031,-4.87224,-4.37969,-3.8638,2485.09,1263.3,1.00121
"mu_player_zone[257,5]",-4.89534,0.00797537,0.367499,0.367455,-5.45815,-4.90662,-4.29204,2131.13,1121.47,1.00241
"mu_player_zone[257,6]",-2.8183,0.00600832,0.265019,0.256779,-3.23699,-2.82467,-2.37554,1950.21,1216.75,1.00407
"mu_player_zone[258,1]",-3.06502,0.00447606,0.189048,0.176111,-3.3952,-3.06265,-2.76039,1821.37,1192.68,0.998899
"mu_player_zone[258,2]",-3.1787,0.00520341,0.237765,0.228951,-3.57534,-3.17911,-2.7836,2140.4,1214.38,1.00181
"mu_player_zone[258,3]",-3.07683,0.00668644,0.324771,0.331472,-3.61464,-3.07916,-2.53191,2395.57,1381.24,1.00494
"mu_player_zone[258,4]",-3.85334,0.00631214,0.286783,0.276371,-4.32331,-3.85595,-3.3593,2161.24,1068.96,1.00179
"mu_player_zone[258,5]",-3.81978,0.00566973,0.295768,0.309715,-4.30151,-3.82268,-3.33067,2834.32,1354.04,1.00182
"mu_player_zone[258,6]",-2.42705,0.00607708,0.270356,0.265667,-2.84941,-2.43606,-1.97606,2026.2,1217.39,1.00302
"mu_player_zone[259,1]",-2.1844,0.0028893,0.157404,0.164798,-2.429,-2.18791,-1.92636,3139.94,1041.04,1.00184
"mu_player_zone[259,2]",-2.6596,0.00377231,0.202142,0.20511,-2.97916,-2.65777,-2.33626,2939.03,1125.61,1.00456
"mu_player_zone[259,3]",-3.64405,0.00602426,0.301269,0.298714,-4.12679,-3.65153,-3.12656,2663.46,1114.84,1.00028
"mu_player_zone[259,4]",-3.70913,0.00446351,0.225121,0.22282,-4.06788,-3.71218,-3.33046,2621.99,1232.63,1.00674
"mu_player_zone[259,5]",-3.95519,0.00510972,0.263105,0.26417,-4.36835,-3.96389,-3.51703,3059.19,1378.1,1.00259
"mu_player_zone[259,6]",-1.81967,0.00462662,0.218934,0.21881,-2.16341,-1.82191,-1.43546,2439.97,1127.66,1.0034
"mu_player_zone[260,1]",-2.1809,0.00311771,0.147759,0.143909,-2.42606,-2.18267,-1.93996,2305.66,1395.15,1.00202
"mu_player_zone[260,2]",-2.25845,0.00445376,0.196512,0.194895,-2.56748,-2.26218,-1.93825,2008.85,1115.23,1.00122
"mu_player_zone[260,3]",-2.57132,0.00514638,0.263882,0.264948,-2.98867,-2.57794,-2.1311,2775.25,1033.03,1.00629
"mu_player_zone[260,4]",-4.28494,0.0048244,0.238103,0.234703,-4.66566,-4.29573,-3.88273,2484.36,1192.53,1.00241
"mu_player_zone[260,5]",-4.47333,0.00587159,0.279588,0.267683,-4.92374,-4.48878,-4.00246,2359.07,907.323,1.00064
"mu_player_zone[260,6]",-1.46093,0.00458239,0.232839,0.226356,-1.85106,-1.46593,-1.06976,2660.5,1328.5,1.00375
