,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"z_player_zone_eff[326,2]",-0.349298,0.0168637,0.772322,0.776297,-1.67227,-0.339102,0.901434,2135.9,1041.51,1.00868
"z_player_zone_eff[326,3]",-0.537479,0.0184129,0.887293,0.869058,-1.99107,-0.525962,0.921173,2380.78,1070.35,1.00183
"z_player_zone_eff[326,4]",0.161059,0.0211651,0.920723,0.930824,-1.38521,0.193733,1.60699,1899.38,1048.9,1.00168
"z_player_zone_eff[326,5]",0.162603,0.0204917,0.984476,0.943602,-1.46766,0.180106,1.81527,2442.2,906.416,1.00437
"z_player_zone_eff[326,6]",0.0706244,0.0173607,0.767729,0.773395,-1.16398,0.0702929,1.35684,1994.53,1066.22,1.00625
"z_player_zone_eff[327,1]",0.00334699,0.0118131,0.538486,0.509681,-0.908801,0.0111382,0.876343,2112.62,797.407,1.00626
"z_player_zone_eff[327,2]",0.376961,0.0139739,0.583972,0.59399,-0.543347,0.375754,1.36797,1796.82,1020.69,1.00151
"z_player_zone_eff[327,3]",0.835683,0.015707,0.686921,0.690716,-0.303457,0.848296,1.92173,1957.36,966.336,1.0
"z_player_zone_eff[327,4]",0.0670402,0.024085,0.953445,0.968967,-1.48153,0.113119,1.56032,1598.06,790.923,1.00603
"z_player_zone_eff[327,5]",0.0420165,0.0236016,1.0793,1.10561,-1.65426,0.0285996,1.81086,2159.94,867.925,1.00308
"z_player_zone_eff[327,6]",1.17155,0.0151009,0.633601,0.62145,0.131727,1.1687,2.23932,1799.28,1114.76,1.0003
"z_player_zone_eff[328,1]",-0.475101,0.0187903,0.895157,0.950757,-1.93704,-0.492721,0.983782,2370.65,1321.16,1.00019
"z_player_zone_eff[328,2]",-0.0362529,0.0221841,0.958681,0.943008,-1.57505,-0.0393305,1.5645,1921.09,1129.02,1.00149
"z_player_zone_eff[328,3]",-0.0677877,0.0182086,0.944144,0.912027,-1.62769,-0.062519,1.54124,2727.2,979.877,1.00131
"z_player_zone_eff[328,4]",-0.0155889,0.0223741,0.988067,0.987685,-1.63477,-0.0169001,1.65226,1984.62,991.695,1.00422
"z_player_zone_eff[328,5]",0.0176297,0.0204214,0.988268,1.01509,-1.57544,0.0114547,1.60023,2507.68,1083.5,1.00234
"z_player_zone_eff[328,6]",0.0349817,0.0220799,0.99853,1.00282,-1.60442,0.0445501,1.69191,2070.9,1239.16,1.00655
"z_player_zone_eff[329,1]",0.00948812,0.0128981,0.54191,0.52126,-0.872266,0.00124712,0.914401,1818.0,860.446,1.00591
"z_player_zone_eff[329,2]",0.668628,0.0126232,0.540255,0.523034,-0.225812,0.682502,1.50873,1815.82,993.549,1.00153
"z_player_zone_eff[329,3]",-0.0501774,0.0163748,0.597481,0.592196,-1.04459,-0.0436567,0.86937,1382.1,1103.06,1.00219
"z_player_zone_eff[329,4]",-0.293045,0.0218333,0.923779,0.885204,-1.79084,-0.295307,1.22541,1968.73,1312.65,1.00469
"z_player_zone_eff[329,5]",-0.101223,0.0236212,0.976032,0.956422,-1.70383,-0.0964554,1.50197,1741.19,1075.67,1.00084
"z_player_zone_eff[329,6]",1.21172,0.0152801,0.683202,0.700971,0.0934728,1.21171,2.33811,2051.76,1133.2,1.00093
"z_player_zone_eff[330,1]",0.415574,0.00967919,0.432107,0.457352,-0.265646,0.415744,1.11953,2053.03,977.753,1.00003
"z_player_zone_eff[330,2]",-0.648961,0.0151469,0.694164,0.693142,-1.83059,-0.632432,0.479353,2178.51,989.761,1.0119
"z_player_zone_eff[330,3]",-0.171848,0.0249836,1.02547,0.987913,-1.77628,-0.17506,1.54681,1747.93,660.986,1.00861
"z_player_zone_eff[330,4]",-0.240753,0.0227849,0.976408,0.980589,-1.87512,-0.256728,1.41536,1853.38,1171.36,1.00336
"z_player_zone_eff[330,5]",0.0064518,0.0199805,0.977572,0.966737,-1.54671,-0.0430429,1.70432,2581.53,1031.51,1.00661
"z_player_zone_eff[330,6]",-0.28625,0.021726,0.995314,1.02583,-1.91262,-0.246631,1.28633,2198.24,1054.45,0.998817
"z_player_zone_eff[331,1]",0.799235,0.0128181,0.50165,0.501284,-0.0400082,0.792839,1.66843,1573.87,1155.32,0.99949
"z_player_zone_eff[331,2]",-0.538499,0.0172641,0.796568,0.806468,-1.80598,-0.562909,0.812749,2147.9,1138.82,1.00136
"z_player_zone_eff[331,3]",-0.171291,0.0221973,1.01821,1.01223,-1.89234,-0.171295,1.47958,2129.83,1056.16,0.998978
"z_player_zone_eff[331,4]",-0.138068,0.0233379,0.977672,0.982495,-1.75687,-0.144355,1.4962,1775.18,1096.27,1.00312
"z_player_zone_eff[331,5]",-0.00983905,0.0217705,1.02112,0.98794,-1.71884,-0.00105971,1.77572,2263.46,1206.62,1.00117
"z_player_zone_eff[331,6]",-0.371934,0.0151933,0.793092,0.786211,-1.69111,-0.361163,0.875196,2661.32,794.283,1.00529
"z_player_zone_eff[332,1]",0.160104,0.0135258,0.505534,0.524115,-0.658056,0.159542,1.00663,1430.03,1165.78,1.00296
"z_player_zone_eff[332,2]",-0.0446193,0.0133821,0.65043,0.631137,-1.10079,-0.0451317,1.01614,2396.61,1044.81,1.00116
"z_player_zone_eff[332,3]",-0.271357,0.0157896,0.711116,0.692707,-1.46682,-0.251241,0.863456,2123.22,912.63,1.00197
"z_player_zone_eff[332,4]",0.157274,0.0203316,0.959893,0.9992,-1.41674,0.154149,1.73025,2317.0,1093.41,1.00539
"z_player_zone_eff[332,5]",-0.0730555,0.0233796,1.00982,1.02091,-1.70636,-0.0923021,1.61914,1933.44,1032.24,1.00585
"z_player_zone_eff[332,6]",-0.27255,0.0192448,0.782444,0.74368,-1.57774,-0.268609,1.00481,1732.12,990.03,0.999953
"z_player_zone_eff[333,1]",-0.444132,0.00925831,0.448739,0.442399,-1.19758,-0.438192,0.267029,2471.4,940.175,1.0006
"z_player_zone_eff[333,2]",0.341762,0.0124939,0.521447,0.537304,-0.502725,0.333349,1.21218,1809.51,1131.64,1.00317
"z_player_zone_eff[333,3]",-0.489869,0.0176909,0.822308,0.814121,-1.85512,-0.482932,0.880242,2283.25,948.988,1.00227
"z_player_zone_eff[333,4]",-0.146206,0.0222361,0.974479,0.949374,-1.70429,-0.173816,1.48634,1958.33,905.948,1.00452
"z_player_zone_eff[333,5]",0.00154347,0.0232797,0.985256,0.916999,-1.68157,0.00748113,1.66511,1909.09,1216.85,1.00215
"z_player_zone_eff[333,6]",0.475478,0.0190667,0.759252,0.734143,-0.771584,0.463666,1.75767,1626.23,958.038,1.00428
"z_player_zone_eff[334,1]",0.852921,0.01206,0.562,0.567905,-0.0702599,0.858591,1.76719,2198.09,1063.91,1.00095
"z_player_zone_eff[334,2]",0.424605,0.0184691,0.711204,0.759128,-0.751578,0.443583,1.55117,1608.22,787.474,1.00369
"z_player_zone_eff[334,3]",0.366545,0.0194421,0.8384,0.839038,-0.980293,0.335865,1.69925,1897.31,1096.8,1.00754
"z_player_zone_eff[334,4]",0.0184544,0.0194283,0.969877,0.944652,-1.51079,0.00303844,1.54406,2531.46,940.69,0.999766
"z_player_zone_eff[334,5]",0.143342,0.0225304,0.982191,0.978925,-1.46381,0.10965,1.77163,1940.43,1031.42,1.0038
"z_player_zone_eff[334,6]",-0.248372,0.0180517,0.862123,0.873584,-1.6727,-0.251131,1.18165,2302.23,1227.43,1.00302
"z_player_zone_eff[335,1]",-0.792901,0.00951281,0.380743,0.37466,-1.41206,-0.79558,-0.147977,1661.57,1286.45,1.0076
"z_player_zone_eff[335,2]",0.996191,0.00869461,0.351956,0.357836,0.416975,0.987322,1.58993,1677.08,827.708,1.00524
"z_player_zone_eff[335,3]",1.23838,0.0133693,0.578272,0.589057,0.307176,1.24059,2.21617,1945.79,1139.29,1.00066
"z_player_zone_eff[335,4]",0.102777,0.0245787,1.0005,0.981099,-1.58252,0.109832,1.76726,1713.37,1054.66,1.00179
"z_player_zone_eff[335,5]",-0.00971694,0.0210976,1.01121,0.969805,-1.65296,-0.016432,1.69466,2341.2,1222.28,1.00171
"z_player_zone_eff[335,6]",0.152458,0.0156079,0.593819,0.588573,-0.827487,0.168592,1.1267,1505.67,997.09,1.00344
"z_player_zone_eff[336,1]",1.18293,0.0107889,0.428713,0.433058,0.482546,1.1791,1.88443,1648.2,996.922,1.00261
"z_player_zone_eff[336,2]",1.70489,0.0115959,0.433054,0.42922,1.01063,1.70298,2.44828,1383.11,1235.87,1.00069
"z_player_zone_eff[336,3]",0.482742,0.0182226,0.673138,0.658706,-0.615223,0.481441,1.58301,1377.97,1013.56,1.00411
"z_player_zone_eff[336,4]",0.0151127,0.0272418,1.02355,1.00328,-1.69693,0.0316978,1.67834,1528.15,890.573,1.00023
"z_player_zone_eff[336,5]",0.0245627,0.0219263,1.03595,1.02968,-1.67036,0.00724815,1.80393,2343.21,861.368,1.00542
"z_player_zone_eff[336,6]",-0.155314,0.0239848,0.979858,0.972221,-1.71584,-0.160111,1.48296,1705.68,1089.27,1.00198
"z_player_zone_eff[337,1]",1.24534,0.00996716,0.403896,0.401215,0.585677,1.23757,1.93574,1668.04,939.917,1.00197
"z_player_zone_eff[337,2]",2.33251,0.0113277,0.383103,0.384675,1.72518,2.32576,2.97233,1210.61,989.55,1.00532
"z_player_zone_eff[337,3]",0.74919,0.0149553,0.592802,0.612469,-0.281888,0.743664,1.7205,1607.58,906.659,1.00173
"z_player_zone_eff[337,4]",-0.19852,0.0220879,0.947469,0.971844,-1.69961,-0.202159,1.3543,1843.63,1120.16,1.0037
"z_player_zone_eff[337,5]",-0.0185728,0.0231396,1.02673,1.05607,-1.63939,-0.0105899,1.68749,2011.71,1166.23,1.00315
"z_player_zone_eff[337,6]",0.343815,0.0166634,0.612997,0.602669,-0.68217,0.353261,1.35949,1428.03,985.095,1.00191
"z_player_zone_eff[338,1]",-0.314143,0.0152208,0.684934,0.688104,-1.44757,-0.310202,0.808507,2114.67,1181.05,1.00177
"z_player_zone_eff[338,2]",-0.420935,0.0194585,0.848582,0.86941,-1.8369,-0.402029,0.928967,1936.45,979.497,1.004
"z_player_zone_eff[338,3]",0.0722075,0.0210201,0.991575,0.960004,-1.47918,0.0702928,1.71265,2270.37,1100.71,1.00192
"z_player_zone_eff[338,4]",-0.0561834,0.0238909,0.968945,0.972914,-1.69563,-0.0395544,1.50516,1691.01,1098.8,0.999671
"z_player_zone_eff[338,5]",0.00415882,0.0251149,1.04464,1.03421,-1.76387,-0.00670177,1.68269,1812.87,904.555,0.999163
"z_player_zone_eff[338,6]",-0.305046,0.0220182,0.954716,0.955407,-1.85585,-0.331953,1.34695,1958.88,886.818,0.99966
"z_player_zone_eff[339,1]",-1.78525,0.0121249,0.534971,0.536167,-2.66715,-1.77238,-0.920262,1985.78,992.193,1.00437
"z_player_zone_eff[339,2]",-1.11551,0.0174256,0.751719,0.775638,-2.29462,-1.13618,0.119885,1900.82,941.384,1.00123
"z_player_zone_eff[339,3]",-0.688036,0.0215329,0.987639,1.01419,-2.3064,-0.684454,0.947648,2176.94,1074.16,1.00459
"z_player_zone_eff[339,4]",-0.151149,0.0216505,0.947863,0.919936,-1.69353,-0.179262,1.39854,1952.89,1211.91,1.01217
"z_player_zone_eff[339,5]",-0.0508201,0.0202986,0.967269,0.99568,-1.62137,-0.0722379,1.54962,2396.36,1099.77,1.00763
"z_player_zone_eff[339,6]",0.0187505,0.0198379,0.830593,0.814932,-1.36362,0.0268427,1.39924,1844.62,1402.94,0.999615
"z_player_zone_eff[340,1]",-0.0495966,0.0127528,0.598454,0.606578,-1.03347,-0.047991,0.956672,2251.68,1061.8,1.00735
"z_player_zone_eff[340,2]",-0.247966,0.0194927,0.821723,0.831836,-1.61734,-0.23987,1.08374,1821.14,1123.12,1.00352
"z_player_zone_eff[340,3]",-0.131753,0.0196156,0.893812,0.860081,-1.57758,-0.138944,1.34504,2073.76,1144.75,1.00009
"z_player_zone_eff[340,4]",-0.0674779,0.0211087,0.978125,0.954528,-1.66707,-0.0655405,1.57868,2147.57,1050.55,1.00126
"z_player_zone_eff[340,5]",0.0400192,0.0233416,0.989748,0.992409,-1.61565,0.0446255,1.64487,1827.35,922.635,1.00754
"z_player_zone_eff[340,6]",0.0307465,0.0164618,0.780208,0.791625,-1.20569,0.00534797,1.30186,2364.24,1320.47,1.00064
"z_player_zone_eff[341,1]",2.11836,0.0123421,0.54691,0.531734,1.20876,2.10642,3.01691,2015.12,1234.44,1.00762
"z_player_zone_eff[341,2]",0.267848,0.0169822,0.780608,0.80929,-1.02118,0.293845,1.52284,2055.71,1130.59,0.999715
"z_player_zone_eff[341,3]",-0.29956,0.0238283,0.984284,0.955935,-1.95711,-0.321557,1.26217,1736.57,1104.76,1.0013
"z_player_zone_eff[341,4]",0.007425,0.0230229,1.05754,1.05324,-1.68966,-0.0161986,1.78296,2131.48,1030.11,1.00522
"z_player_zone_eff[341,5]",-0.040615,0.0240729,0.993525,0.992387,-1.67898,-0.0313937,1.59079,1786.17,1213.61,1.00649
"z_player_zone_eff[341,6]",-0.00476265,0.0255829,1.10582,1.11029,-1.8395,-0.00153039,1.86946,1926.54,881.757,0.999336
"z_player_zone_eff[342,1]",-0.320693,0.0216872,0.923694,0.947847,-1.80529,-0.342758,1.23201,1869.26,826.299,1.00773
"z_player_zone_eff[342,2]",-0.187326,0.0216137,0.961917,1.01153,-1.7777,-0.162874,1.40081,2048.17,1065.55,1.00322
"z_player_zone_eff[342,3]",-0.0763653,0.0234727,0.96445,0.946525,-1.73066,-0.0549716,1.47082,1747.59,1041.97,1.00759
"z_player_zone_eff[342,4]",0.030772,0.0244432,0.982944,0.963238,-1.61668,0.0533038,1.61184,1649.59,1083.36,1.00227
"z_player_zone_eff[342,5]",0.000148669,0.0233172,0.973965,1.01652,-1.54847,-0.0302728,1.59316,1790.37,902.49,1.00426
"z_player_zone_eff[342,6]",-0.0229379,0.0244082,0.974441,0.973804,-1.59613,-0.028482,1.5638,1622.55,1318.72,1.00301
"z_player_zone_eff[343,1]",0.425565,0.0121499,0.483639,0.475911,-0.361033,0.424609,1.24381,1621.91,1184.55,1.00787
"z_player_zone_eff[343,2]",0.0711908,0.0144511,0.622113,0.622484,-0.952354,0.075062,1.1358,1976.41,1102.77,1.0051
"z_player_zone_eff[343,3]",0.900936,0.0163568,0.660486,0.692298,-0.196639,0.904162,1.99121,1698.78,1151.01,1.00273
"z_player_zone_eff[343,4]",-0.182096,0.0200123,0.971152,0.972887,-1.78072,-0.203621,1.37802,2384.76,909.654,1.00294
"z_player_zone_eff[343,5]",0.0603042,0.0227645,1.03647,0.981794,-1.6461,0.0645411,1.77892,2141.53,1026.66,1.00114
"z_player_zone_eff[343,6]",0.0967145,0.021287,0.887845,0.861769,-1.30742,0.0767773,1.62312,1773.72,1015.22,1.00307
"z_player_zone_eff[344,1]",0.0190239,0.0201135,0.937938,0.920342,-1.52681,0.00597405,1.61,2157.46,1184.85,1.00386
"z_player_zone_eff[344,2]",-0.162653,0.0199107,0.927376,0.938501,-1.69518,-0.164737,1.40923,2275.23,1084.74,1.00746
"z_player_zone_eff[344,3]",0.0539166,0.0240723,0.992023,0.981473,-1.55554,0.0330512,1.70598,1751.48,800.0,1.00268
"z_player_zone_eff[344,4]",0.0367541,0.0237067,0.962656,0.979818,-1.54108,0.0181372,1.60349,1710.79,1223.03,0.999619
"z_player_zone_eff[344,5]",-0.0179921,0.0247355,1.01486,1.02249,-1.63968,-0.0170583,1.57769,1687.08,1005.3,0.999511
"z_player_zone_eff[344,6]",-0.115431,0.02131,0.995356,0.993148,-1.75019,-0.103752,1.49789,2228.54,1186.67,1.00306
"z_player_zone_eff[345,1]",0.0753498,0.0199449,0.899841,0.849322,-1.36982,0.0572989,1.57086,2065.93,1192.71,1.00077
"z_player_zone_eff[345,2]",-0.242657,0.0242483,1.01176,1.00299,-1.84443,-0.269138,1.43063,1743.38,1002.78,1.00886
"z_player_zone_eff[345,3]",-0.0159657,0.0263158,0.990286,0.998549,-1.61463,-0.0261311,1.56129,1505.7,863.163,1.01181
"z_player_zone_eff[345,4]",0.0586336,0.0219939,1.03755,1.03866,-1.58428,0.0806328,1.80848,2269.51,1144.75,1.0038
"z_player_zone_eff[345,5]",-0.0608545,0.0247157,1.00988,1.02074,-1.73633,-0.0543454,1.60998,1723.96,1026.36,1.00289
"z_player_zone_eff[345,6]",0.0377257,0.0208102,0.995619,1.05707,-1.57583,0.0703617,1.67071,2383.89,1006.03,1.00792
"z_player_zone_eff[346,1]",0.00668445,0.0208733,0.869457,0.840274,-1.44477,-0.00351922,1.42103,1762.52,948.267,0.998807
"z_player_zone_eff[346,2]",0.111858,0.0216623,0.968428,0.956539,-1.49235,0.140258,1.66687,2035.48,937.99,1.00243
"z_player_zone_eff[346,3]",-0.0622662,0.0194756,1.01178,1.00562,-1.66838,-0.0924626,1.68505,2924.51,882.029,0.999894
"z_player_zone_eff[346,4]",0.0153995,0.0223189,0.993417,1.01286,-1.65446,0.0361694,1.59133,2014.79,1259.09,0.999013
"z_player_zone_eff[346,5]",-0.00750676,0.0233105,0.977112,1.01353,-1.62909,-0.00441404,1.56946,1811.6,1482.59,1.00824
"z_player_zone_eff[346,6]",-0.00461099,0.0248501,0.981216,1.04259,-1.60772,-0.0242815,1.59423,1603.89,1083.52,1.00427
"z_player_zone_eff[347,1]",0.177649,0.0193254,0.971379,0.976616,-1.42023,0.160564,1.80291,2592.64,1288.91,1.00251
"z_player_zone_eff[347,2]",-0.113765,0.0222625,0.989265,0.993838,-1.76271,-0.111212,1.48577,2008.67,1154.0,0.999442
"z_player_zone_eff[347,3]",-0.104287,0.0235712,1.03731,1.01603,-1.8093,-0.103067,1.61098,1978.97,1130.3,1.00077
"z_player_zone_eff[347,4]",0.0573404,0.0216855,1.01245,0.966327,-1.61217,0.0831513,1.7372,2356.83,1085.58,1.00619
"z_player_zone_eff[347,5]",-0.00671848,0.0229328,0.981778,1.01423,-1.62483,-0.0127973,1.66007,1847.09,1187.89,1.00276
"z_player_zone_eff[347,6]",-0.258061,0.01996,0.94734,0.962466,-1.83971,-0.224293,1.26107,2277.51,1097.79,1.0038
"z_player_zone_eff[348,1]",0.0262924,0.0148426,0.618393,0.619214,-0.975705,0.0422642,1.04122,1766.21,1243.55,1.00073
"z_player_zone_eff[348,2]",0.192875,0.0171372,0.745751,0.715215,-1.05467,0.192549,1.41027,1938.62,907.316,1.00565
"z_player_zone_eff[348,3]",0.0273423,0.0260419,0.961691,0.956695,-1.52341,0.0400836,1.59292,1391.96,786.784,1.00287
"z_player_zone_eff[348,4]",0.0845628,0.0221263,0.968498,0.96843,-1.48636,0.105071,1.62686,2004.15,1079.85,1.00056
"z_player_zone_eff[348,5]",0.0432164,0.0206669,0.99315,1.0182,-1.5487,0.035196,1.63597,2454.98,1038.0,1.00265
"z_player_zone_eff[348,6]",-0.616254,0.0220893,0.940253,0.997502,-2.14081,-0.593074,0.908507,1856.9,938.544,1.00294
"z_player_zone_eff[349,1]",0.293774,0.0140209,0.662921,0.679586,-0.78647,0.297783,1.36828,2286.24,1118.51,0.999042
"z_player_zone_eff[349,2]",0.827869,0.0187466,0.830643,0.823757,-0.538132,0.820145,2.20342,2051.79,1013.4,1.00349
"z_player_zone_eff[349,3]",-0.111493,0.0218282,1.00346,1.039,-1.77007,-0.102388,1.55103,2136.39,1013.82,1.00324
"z_player_zone_eff[349,4]",0.00350272,0.0214827,0.942855,0.976239,-1.49245,-0.00565329,1.5206,1968.9,1087.33,1.00159
"z_player_zone_eff[349,5]",-0.141191,0.021391,0.975387,0.97307,-1.77436,-0.129391,1.45178,2174.38,1200.04,1.00973
"z_player_zone_eff[349,6]",-0.0332884,0.0205038,0.971129,0.990212,-1.61637,-0.0235459,1.53576,2318.63,1204.39,1.00288
"z_player_zone_eff[350,1]",0.679412,0.0176246,0.760287,0.747866,-0.568757,0.669128,1.90579,1921.63,966.167,1.006
"z_player_zone_eff[350,2]",0.258893,0.0207954,0.828895,0.824029,-1.12245,0.27682,1.66299,1650.16,994.826,0.999211
"z_player_zone_eff[350,3]",-0.222146,0.0238499,0.979425,1.01654,-1.83844,-0.225199,1.33974,1722.19,934.57,1.00236
"z_player_zone_eff[350,4]",0.0561895,0.02211,0.894882,0.887597,-1.41307,0.0507633,1.50666,1656.75,1162.7,1.00108
"z_player_zone_eff[350,5]",0.0964319,0.0203874,0.957296,0.935071,-1.51817,0.114472,1.65606,2263.52,966.293,1.00281
"z_player_zone_eff[350,6]",0.895386,0.0160544,0.672112,0.666401,-0.177173,0.888197,2.02404,1774.99,1130.27,1.00355
"z_player_zone_eff[351,1]",0.460892,0.0136038,0.598793,0.609947,-0.488297,0.455052,1.42736,1983.13,1069.74,1.00325
"z_player_zone_eff[351,2]",-0.0171589,0.0140075,0.630455,0.658304,-1.04822,-0.00883655,0.981274,2037.19,1059.51,1.00741
"z_player_zone_eff[351,3]",0.489156,0.0198774,0.822363,0.821032,-0.831183,0.503616,1.84559,1754.79,1062.8,0.998474
"z_player_zone_eff[351,4]",-0.302866,0.024025,0.960545,0.967803,-1.88673,-0.322731,1.26665,1625.04,1121.51,1.00351
"z_player_zone_eff[351,5]",-0.078517,0.0217184,0.965171,0.986026,-1.64842,-0.0615066,1.47227,2005.81,1243.97,1.00723
"z_player_zone_eff[351,6]",0.334328,0.0181725,0.803673,0.826565,-1.02718,0.372989,1.61821,1962.12,1096.12,1.00588
"z_player_zone_eff[352,1]",0.283364,0.0146405,0.753336,0.790505,-0.930635,0.256012,1.49562,2667.45,1277.71,1.00242
"z_player_zone_eff[352,2]",-0.442808,0.0190211,0.890212,0.932049,-1.8614,-0.450647,1.06663,2282.96,1105.4,0.999899
"z_player_zone_eff[352,3]",-0.0538205,0.0245614,0.985852,0.958627,-1.60919,-0.0815198,1.56975,1748.51,1070.58,1.00156
"z_player_zone_eff[352,4]",0.279888,0.0238779,0.975785,0.989907,-1.31091,0.278358,1.8834,1713.43,1202.66,1.00005
"z_player_zone_eff[352,5]",0.0306538,0.0227345,0.983218,0.971412,-1.54588,0.0452727,1.6833,1938.31,1080.6,1.0049
"z_player_zone_eff[352,6]",0.265972,0.0193448,0.923262,0.942252,-1.25383,0.271288,1.76179,2319.05,1163.19,1.00412
"z_player_zone_eff[353,1]",-0.4046,0.0148821,0.681371,0.667146,-1.51858,-0.430809,0.727932,2180.32,1093.51,1.00622
"z_player_zone_eff[353,2]",0.180461,0.0185874,0.775882,0.803326,-1.04194,0.184884,1.41403,1801.35,1103.18,1.00436
"z_player_zone_eff[353,3]",0.0982531,0.0226007,0.988843,0.994113,-1.55459,0.125245,1.70239,1964.68,1217.52,1.00133
"z_player_zone_eff[353,4]",0.137802,0.0253007,1.03373,1.09654,-1.54385,0.165214,1.77389,1679.25,1146.91,1.00465
"z_player_zone_eff[353,5]",-0.0158554,0.0263758,1.01061,0.959907,-1.7123,-0.00703244,1.69656,1530.97,1080.11,1.00363
"z_player_zone_eff[353,6]",-0.364209,0.019749,0.919831,0.922868,-1.88877,-0.371709,1.17605,2315.81,1333.89,1.00097
"z_player_zone_eff[354,1]",-0.601418,0.0212479,0.804914,0.812666,-1.91833,-0.614127,0.679901,1502.4,887.263,1.00302
"z_player_zone_eff[354,2]",0.0671078,0.020978,0.827654,0.855343,-1.27478,0.0647101,1.36915,1689.77,1058.75,1.00931
"z_player_zone_eff[354,3]",-0.398706,0.0234496,1.00376,1.04724,-2.12479,-0.388129,1.22675,1894.43,1240.48,1.0003
"z_player_zone_eff[354,4]",-0.011321,0.0240337,0.975038,0.935744,-1.66634,0.0159066,1.53157,1698.65,1065.35,1.00345
"z_player_zone_eff[354,5]",-0.0239553,0.0220257,0.987144,1.01226,-1.56711,-0.0129343,1.56549,2019.48,850.446,1.0013
"z_player_zone_eff[354,6]",-0.0596831,0.020583,0.945432,0.936795,-1.61661,-0.0500837,1.40089,2149.16,1078.68,1.00208
"z_player_zone_eff[355,1]",-0.705881,0.0145457,0.642906,0.652347,-1.75185,-0.711809,0.38468,1980.38,1086.54,1.00232
"z_player_zone_eff[355,2]",0.75736,0.0167511,0.69792,0.69648,-0.388953,0.732533,1.96685,1758.38,1313.19,1.00063
"z_player_zone_eff[355,3]",0.639908,0.017588,0.827836,0.81575,-0.709635,0.662343,2.01274,2211.25,1138.85,1.0005
"z_player_zone_eff[355,4]",-0.439704,0.0237387,0.966307,1.00672,-1.97218,-0.435345,1.15706,1739.56,1253.38,1.00486
"z_player_zone_eff[355,5]",0.154302,0.0212997,0.972649,0.995994,-1.4192,0.185495,1.70153,2125.83,1192.26,0.999509
"z_player_zone_eff[355,6]",-0.519033,0.0180493,0.796733,0.758644,-1.81463,-0.523846,0.756916,1996.55,919.877,1.00295
"z_player_zone_eff[356,1]",0.874592,0.0117807,0.527398,0.554079,0.0430762,0.871474,1.74454,2065.78,1230.53,1.00285
"z_player_zone_eff[356,2]",1.56843,0.0156438,0.59253,0.580905,0.565155,1.58175,2.53544,1456.22,944.707,1.00488
"z_player_zone_eff[356,3]",0.764884,0.0198294,0.927078,0.924431,-0.808543,0.77645,2.26975,2253.37,1253.32,1.00649
"z_player_zone_eff[356,4]",-0.028964,0.0213352,1.00334,0.979597,-1.71334,-0.0184873,1.56838,2256.53,1265.59,1.00434
"z_player_zone_eff[356,5]",-0.0472746,0.0210955,0.984208,0.942745,-1.77923,-0.0396809,1.61585,2172.92,927.426,1.0077
"z_player_zone_eff[356,6]",0.0537858,0.0234051,0.960952,0.941817,-1.59302,0.0652976,1.64787,1721.77,1380.98,1.00295
"z_player_zone_eff[357,1]",0.107676,0.0140734,0.655138,0.643818,-0.994698,0.0907439,1.17186,2191.92,781.718,1.00569
"z_player_zone_eff[357,2]",0.107313,0.0201718,0.805392,0.822844,-1.20333,0.0950253,1.39396,1664.56,1066.63,1.00051
"z_player_zone_eff[357,3]",0.0417476,0.02118,0.960932,1.00492,-1.48396,0.0570275,1.60785,2162.38,977.34,0.998874
"z_player_zone_eff[357,4]",-0.267459,0.0244382,0.995028,1.00151,-1.88823,-0.268131,1.35874,1780.57,938.489,1.00587
"z_player_zone_eff[357,5]",-0.0708249,0.0218052,0.971854,1.0265,-1.70827,-0.0499794,1.44733,2096.65,1004.08,1.00295
"z_player_zone_eff[357,6]",-0.109835,0.0233128,0.987613,0.962215,-1.76967,-0.118875,1.6144,1831.37,1002.43,1.00133
"z_player_zone_eff[358,1]",0.159863,0.0184169,0.818553,0.81604,-1.13318,0.159073,1.49412,2096.19,1012.89,1.00325
"z_player_zone_eff[358,2]",-0.302037,0.0188194,0.893799,0.905986,-1.81764,-0.303239,1.15181,2277.32,1185.32,0.999977
"z_player_zone_eff[358,3]",-0.269842,0.0192336,0.96922,0.954574,-1.86267,-0.27387,1.31315,2586.33,943.937,1.00138
"z_player_zone_eff[358,4]",0.0638752,0.0234827,0.975975,0.933359,-1.55127,0.0420727,1.65531,1766.2,1044.05,1.00242
"z_player_zone_eff[358,5]",-0.100593,0.0194528,1.02411,0.985885,-1.82963,-0.0824398,1.5557,2969.82,1055.56,0.999264
"z_player_zone_eff[358,6]",-0.0327703,0.0230499,0.947335,0.892571,-1.62252,-0.00721209,1.51535,1734.42,1040.65,0.999327
"z_player_zone_eff[359,1]",0.539315,0.0171781,0.752005,0.72615,-0.686582,0.542273,1.80358,1931.58,965.583,1.00614
"z_player_zone_eff[359,2]",-0.152176,0.0158883,0.778165,0.798594,-1.46019,-0.139774,1.08713,2549.55,966.02,1.0036
"z_player_zone_eff[359,3]",-0.450595,0.0207829,0.932414,0.918469,-1.99267,-0.467909,1.03915,2036.98,930.696,0.999688
"z_player_zone_eff[359,4]",-0.138708,0.0229032,0.968304,0.944346,-1.71814,-0.168457,1.43764,1817.87,967.149,1.00357
