nba_api_id,season,mins,games,mpg,mpg_over_48,position
203468,2023-24,2159,66,32.71212121212121,0.6815025252525252,G
203469,2019-20,1343,58,23.155172413793103,0.4823994252873563,F
203469,2020-21,1004,48,20.916666666666668,0.4357638888888889,F
203469,2021-22,355,27,13.148148148148149,0.27391975308641975,F
203469,2022-23,218,15,14.533333333333333,0.30277777777777776,F
203469,2023-24,318,42,7.571428571428571,0.15773809523809523,F
203471,2019-20,1996,65,30.70769230769231,0.6397435897435898,G
203471,2020-21,1958,61,32.09836065573771,0.6687158469945356,G
203471,2021-22,1836,64,28.6875,0.59765625,G
203471,2022-23,1986,66,30.09090909090909,0.6268939393939393,G
203471,2023-24,2489,80,31.1125,0.6481770833333333,G
203473,2019-20,776,44,17.636363636363637,0.36742424242424243,C
203473,2020-21,210,16,13.125,0.2734375,C
203473,2021-22,1065,67,15.895522388059701,0.33115671641791045,C
203473,2022-23,427,38,11.236842105263158,0.23410087719298245,C
203476,2019-20,1102,63,17.49206349206349,0.36441798941798936,C
203476,2020-21,554,38,14.578947368421053,0.3037280701754386,C
203476,2021-22,374,44,8.5,0.17708333333333334,C
203476,2022-23,359,31,11.580645161290322,0.24126344086021503,C
203482,2019-20,1300,67,19.402985074626866,0.40422885572139305,F
203482,2020-21,1998,70,28.542857142857144,0.5946428571428571,F
203482,2021-22,763,40,19.075,0.39739583333333334,F
203482,2022-23,1937,68,28.485294117647058,0.5934436274509803,F
203482,2023-24,1760,78,22.564102564102566,0.47008547008547014,F
203484,2019-20,1761,69,25.52173913043478,0.5317028985507246,G
203484,2020-21,1900,67,28.35820895522388,0.5907960199004975,G
203484,2021-22,2329,77,30.246753246753247,0.6301406926406926,G
203484,2022-23,2384,76,31.36842105263158,0.6535087719298246,G
203484,2023-24,2404,76,31.63157894736842,0.6589912280701754,G
203486,2019-20,1058,61,17.34426229508197,0.3613387978142077,F
203486,2020-21,1497,56,26.732142857142858,0.5569196428571429,F
203486,2021-22,1790,73,24.52054794520548,0.5108447488584474,F
203486,2022-23,2046,79,25.89873417721519,0.5395569620253164,F
203486,2023-24,673,46,14.630434782608695,0.30480072463768115,F
203487,2019-20,833,45,18.511111111111113,0.3856481481481482,G
203487,2020-21,801,31,25.838709677419356,0.5383064516129032,G
203488,2019-20,572,47,12.170212765957446,0.25354609929078015,F
203488,2020-21,648,35,18.514285714285716,0.38571428571428573,F
203488,2021-22,591,43,13.744186046511627,0.2863372093023256,F
203488,2022-23,947,63,15.031746031746032,0.31316137566137564,F
203488,2023-24,597,51,11.705882352941176,0.24387254901960784,F
203490,2019-20,329,14,23.5,0.4895833333333333,F
203490,2020-21,605,28,21.607142857142858,0.45014880952380953,F
203490,2021-22,1395,63,22.142857142857142,0.4613095238095238,F
203493,2019-20,683,29,23.551724137931036,0.4906609195402299,G
203493,2020-21,1951,65,30.015384615384615,0.6253205128205128,G
203493,2021-22,1901,68,27.955882352941178,0.5824142156862745,G
203493,2022-23,2368,78,30.358974358974358,0.6324786324786325,G
203493,2023-24,418,44,9.5,0.19791666666666666,G
203496,2019-20,2137,70,30.52857142857143,0.6360119047619047,F
203496,2020-21,2241,70,32.01428571428571,0.6669642857142857,F
203496,2021-22,1937,71,27.281690140845072,0.568368544600939,F
203496,2022-23,777,48,16.1875,0.3372395833333333,F
203496,2023-24,487,29,16.79310344827586,0.34985632183908044,F
203497,2019-20,2335,68,34.338235294117645,0.7153799019607843,C
203497,2020-21,2185,71,30.774647887323944,0.6411384976525821,C
203497,2021-22,2119,66,32.10606060606061,0.6688762626262627,C
203497,2022-23,2146,70,30.65714285714286,0.6386904761904763,C
203497,2023-24,2588,76,34.05263157894737,0.7094298245614036,C
203500,2019-20,1680,63,26.666666666666668,0.5555555555555556,C
203500,2020-21,1608,58,27.724137931034484,0.5775862068965517,C
203500,2021-22,1997,76,26.276315789473685,0.5474232456140351,C
203500,2022-23,1132,42,26.952380952380953,0.5615079365079365,C
203501,2019-20,2092,71,29.464788732394368,0.613849765258216,G
203501,2020-21,1984,70,28.34285714285714,0.5904761904761905,G
203501,2021-22,1245,42,29.642857142857142,0.6175595238095238,G
203501,2022-23,2150,71,30.281690140845072,0.630868544600939,G
203501,2023-24,2122,79,26.860759493670887,0.5595991561181435,G
203503,2019-20,1643,59,27.847457627118644,0.5801553672316384,G
203503,2020-21,992,47,21.106382978723403,0.43971631205673756,G
203503,2021-22,826,53,15.584905660377359,0.324685534591195,G
203504,2019-20,520,33,15.757575757575758,0.3282828282828283,G
203504,2020-21,917,62,14.790322580645162,0.30813172043010756,G
203504,2021-22,443,42,10.547619047619047,0.2197420634920635,G
203506,2019-20,527,19,27.736842105263158,0.5778508771929824,G
203506,2020-21,1078,33,32.666666666666664,0.6805555555555555,G
203506,2022-23,1107,42,26.357142857142858,0.5491071428571429,G
203507,2019-20,1915,63,30.396825396825395,0.6332671957671957,F
203507,2020-21,2011,61,32.967213114754095,0.6868169398907104,F
203507,2021-22,2207,67,32.940298507462686,0.6862562189054726,F
203507,2022-23,2026,63,32.15873015873016,0.669973544973545,F
203507,2023-24,2573,73,35.24657534246575,0.7343036529680366,F
203516,2019-20,1267,69,18.36231884057971,0.382548309178744,F
203516,2020-21,985,41,24.024390243902438,0.5005081300813008,F
203521,2019-20,821,57,14.403508771929825,0.3000730994152047,G
203521,2020-21,225,13,17.307692307692307,0.3605769230769231,G
203521,2022-23,214,31,6.903225806451613,0.14381720430107528,G
203524,2019-20,1088,58,18.75862068965517,0.3908045977011494,F
203524,2020-21,1514,71,21.323943661971832,0.4442488262910798,F
203526,2019-20,666,53,12.566037735849056,0.26179245283018865,G
203526,2020-21,1403,64,21.921875,0.4567057291666667,G
203526,2021-22,1369,70,19.557142857142857,0.4074404761904762,G
203526,2022-23,504,48,10.5,0.21875,G
203552,2019-20,1576,64,24.625,0.5130208333333334,G
203552,2020-21,1639,57,28.75438596491228,0.5990497076023392,G
203552,2021-22,2134,64,33.34375,0.6946614583333334,G
203552,2022-23,1210,61,19.83606557377049,0.41325136612021857,G
203552,2023-24,615,42,14.642857142857142,0.3050595238095238,G
203584,2019-20,533,47,11.340425531914894,0.23625886524822695,G
203585,2019-20,872,56,15.571428571428571,0.3244047619047619,G
203585,2021-22,752,51,14.745098039215685,0.3071895424836601,G
203585,2022-23,523,32,16.34375,0.3404947916666667,G
203648,2020-21,553,55,10.054545454545455,0.20946969696969697,F
203648,2021-22,472,45,10.488888888888889,0.21851851851851853,F
203648,2022-23,209,37,5.648648648648648,0.11768018018018017,F
203658,2019-20,233,24,9.708333333333334,0.20225694444444445,C
203894,2019-20,1348,56,24.071428571428573,0.5014880952380952,G
203895,2019-20,783,37,21.16216216216216,0.44087837837837834,G
203897,2019-20,2086,60,34.766666666666666,0.7243055555555555,G
203897,2020-21,2036,58,35.10344827586207,0.7313218390804598,G
203897,2021-22,2327,67,34.73134328358209,0.7235696517412936,G
203897,2022-23,2767,77,35.935064935064936,0.7486471861471862,G
203897,2023-24,872,25,34.88,0.7266666666666667,G
203901,2019-20,1247,45,27.711111111111112,0.5773148148148148,G
203901,2020-21,1487,63,23.603174603174605,0.49173280423280424,G
203901,2021-22,554,50,11.08,0.23083333333333333,G
203903,2019-20,1707,71,24.04225352112676,0.5008802816901409,G
203903,2020-21,1817,68,26.720588235294116,0.5566789215686274,G
203903,2021-22,2145,79,27.151898734177216,0.5656645569620253,G
203903,2022-23,1989,61,32.60655737704918,0.6793032786885246,G
203903,2023-24,1683,55,30.6,0.6375000000000001,G
203914,2019-20,1779,56,31.767857142857142,0.6618303571428571,G
203914,2020-21,1082,39,27.743589743589745,0.577991452991453,G
203914,2021-22,1733,61,28.40983606557377,0.5918715846994536,G
203914,2022-23,1187,48,24.729166666666668,0.5151909722222222,G
203914,2023-24,1298,54,24.037037037037038,0.5007716049382717,G
203915,2019-20,1996,64,31.1875,0.6497395833333334,G
203915,2021-22,1977,67,29.507462686567163,0.6147388059701492,G
203915,2022-23,2728,79,34.53164556962025,0.7194092827004219,G
203915,2023-24,2152,76,28.31578947368421,0.5899122807017544,G
203918,2019-20,619,21,29.476190476190474,0.6140873015873015,G
203918,2020-21,942,54,17.444444444444443,0.3634259259259259,G
203918,2021-22,710,52,13.653846153846153,0.2844551282051282,G
203920,2019-20,921,48,19.1875,0.3997395833333333,C
203920,2020-21,1531,67,22.850746268656717,0.4760572139303483,C
203920,2021-22,990,55,18.0,0.375,C
203922,2019-20,1785,62,28.79032258064516,0.5997983870967741,F
203922,2020-21,372,23,16.17391304347826,0.33695652173913043,F
203924,2019-20,1890,71,26.619718309859156,0.5545774647887324,F
203924,2020-21,1830,54,33.888888888888886,0.7060185185185185,F
203924,2021-22,1499,47,31.893617021276597,0.6644503546099291,F
203924,2022-23,2244,63,35.61904761904762,0.7420634920634921,F
203924,2023-24,1832,54,33.925925925925924,0.70679012345679,F
203925,2019-20,2119,69,30.71014492753623,0.6397946859903382,G
203925,2020-21,2140,69,31.014492753623188,0.6461352657004831,G
203925,2021-22,423,14,30.214285714285715,0.6294642857142857,G
203925,2022-23,1524,74,20.594594594594593,0.429054054054054,G
203926,2019-20,1374,69,19.91304347826087,0.4148550724637681,F
203926,2020-21,1617,66,24.5,0.5104166666666666,F
203926,2021-22,1222,51,23.96078431372549,0.4991830065359477,F
203926,2022-23,1312,64,20.5,0.4270833333333333,F
203926,2023-24,904,64,14.125,0.2942708333333333,F
203932,2019-20,2018,62,32.54838709677419,0.6780913978494624,F
203932,2020-21,1387,50,27.74,0.5779166666666666,F
203932,2021-22,2372,75,31.626666666666665,0.6588888888888889,F
203932,2022-23,2056,68,30.235294117647058,0.6299019607843137,F
203932,2023-24,2296,73,31.45205479452055,0.6552511415525114,F
203933,2019-20,2206,67,32.92537313432836,0.6859452736318409,F
203933,2022-23,686,42,16.333333333333332,0.34027777777777773,F
203935,2019-20,1919,60,31.983333333333334,0.6663194444444445,G
203935,2020-21,1580,48,32.916666666666664,0.6857638888888888,G
203935,2021-22,2295,71,32.32394366197183,0.6734154929577465,G
203935,2022-23,1961,61,32.14754098360656,0.66974043715847,G
203935,2023-24,603,20,30.15,0.6281249999999999,G
203937,2019-20,1331,67,19.865671641791046,0.4138681592039801,F
203937,2020-21,1892,69,27.420289855072465,0.571256038647343,F
203937,2021-22,1481,69,21.463768115942027,0.44716183574879226,F
203937,2022-23,1955,69,28.333333333333332,0.5902777777777778,F
203937,2023-24,1779,79,22.518987341772153,0.46914556962025317,F
203939,2019-20,1058,40,26.45,0.5510416666666667,F
203939,2020-21,966,58,16.655172413793103,0.34698275862068967,F
203939,2021-22,1800,82,21.951219512195124,0.4573170731707317,F
203939,2022-23,1458,76,19.18421052631579,0.399671052631579,F
203939,2023-24,836,63,13.26984126984127,0.27645502645502645,F
203943,2019-20,380,35,10.857142857142858,0.2261904761904762,F
203944,2019-20,2082,64,32.53125,0.677734375,F
203944,2020-21,2666,71,37.54929577464789,0.7822769953051644,F
203944,2021-22,2543,72,35.31944444444444,0.7358217592592592,F
203944,2022-23,2740,77,35.58441558441559,0.7413419913419914,F
203944,2023-24,1628,46,35.391304347826086,0.7373188405797101,F
203952,2019-20,1857,54,34.388888888888886,0.7164351851851851,F
203952,2020-21,2365,71,33.309859154929576,0.6939553990610329,F
203952,2021-22,2334,73,31.972602739726028,0.666095890410959,F
203952,2022-23,1190,37,32.16216216216216,0.670045045045045,F
203952,2023-24,1922,71,27.070422535211268,0.5639671361502347,F
203953,2019-20,918,38,24.157894736842106,0.5032894736842105,F
203954,2019-20,1507,51,29.54901960784314,0.6156045751633987,C
203954,2020-21,1590,51,31.176470588235293,0.6495098039215687,C
203954,2021-22,2296,68,33.76470588235294,0.7034313725490197,C
203954,2022-23,2288,66,34.666666666666664,0.7222222222222222,C
203954,2023-24,1310,39,33.58974358974359,0.6997863247863249,C
203957,2019-20,484,35,13.82857142857143,0.2880952380952381,G
203957,2023-24,1090,55,19.818181818181817,0.41287878787878785,G
203960,2019-20,469,34,13.794117647058824,0.2873774509803922,F
203960,2020-21,316,29,10.89655172413793,0.22701149425287356,F
203967,2019-20,1633,66,24.742424242424242,0.5154671717171717,F
203967,2020-21,868,50,17.36,0.36166666666666664,F
203967,2022-23,807,57,14.157894736842104,0.2949561403508772,F
203967,2023-24,1097,64,17.140625,0.3570963541666667,F
203991,2019-20,1282,39,32.87179487179487,0.6848290598290597,C
203991,2020-21,1901,63,30.174603174603174,0.6286375661375662,C
203991,2021-22,2043,74,27.60810810810811,0.575168918918919,C
203991,2022-23,1726,65,26.553846153846155,0.5532051282051282,C
203991,2023-24,1882,73,25.78082191780822,0.5371004566210046,C
203992,2019-20,1768,61,28.983606557377048,0.6038251366120219,G
203992,2020-21,1306,44,29.681818181818183,0.6183712121212122,G
203992,2021-22,1850,63,29.365079365079364,0.6117724867724867,G
203992,2022-23,1507,54,27.90740740740741,0.5814043209876544,G
203992,2023-24,2402,79,30.40506329113924,0.6334388185654009,G
203994,2020-21,881,37,23.81081081081081,0.49605855855855857,C
203994,2021-22,1579,56,28.196428571428573,0.5874255952380952,C
203994,2022-23,1391,52,26.75,0.5572916666666666,C
203994,2023-24,2078,76,27.342105263157894,0.5696271929824561,C
203995,2023-24,1176,60,19.6,0.4083333333333334,G
203998,2019-20,246,30,8.2,0.1708333333333333,F
203999,2019-20,2336,73,32.0,0.6666666666666666,C
203999,2020-21,2488,72,34.55555555555556,0.7199074074074074,C
203999,2021-22,2474,74,33.432432432432435,0.696509009009009,C
203999,2022-23,2322,69,33.65217391304348,0.7010869565217391,C
203999,2023-24,2737,79,34.64556962025316,0.7217827004219409,C
204001,2019-20,1815,57,31.842105263157894,0.6633771929824561,F
204001,2020-21,1325,43,30.813953488372093,0.6419573643410853,F
204001,2021-22,1479,51,29.0,0.6041666666666666,F
204001,2022-23,2122,65,32.646153846153844,0.680128205128205,F
204001,2023-24,1689,57,29.63157894736842,0.6173245614035088,F
204020,2019-20,711,39,18.23076923076923,0.3798076923076923,G
204020,2020-21,686,39,17.58974358974359,0.3664529914529915,G
204025,2019-20,355,27,13.148148148148149,0.27391975308641975,G
204025,2021-22,207,12,17.25,0.359375,G
204038,2019-20,1703,66,25.803030303030305,0.5375631313131314,G
204038,2020-21,436,40,10.9,0.22708333333333333,G
204060,2019-20,2139,72,29.708333333333332,0.618923611111111,F
204060,2020-21,1867,67,27.865671641791046,0.5805348258706468,F
204060,2021-22,1121,45,24.91111111111111,0.5189814814814815,F
204060,2022-23,1039,46,22.58695652173913,0.4705615942028985,F
204060,2023-24,1166,68,17.147058823529413,0.35723039215686275,F
204456,2019-20,1326,71,18.676056338028168,0.3890845070422535,G
204456,2020-21,1796,69,26.028985507246375,0.5422705314009661,G
204456,2021-22,651,27,24.11111111111111,0.5023148148148148,G
204456,2022-23,1528,75,20.373333333333335,0.42444444444444446,G
204456,2023-24,1295,71,18.239436619718308,0.37998826291079807,G
1626143,2019-20,465,30,15.5,0.3229166666666667,C
1626143,2020-21,345,27,12.777777777777779,0.2662037037037037,C
1626144,2019-20,850,54,15.74074074074074,0.3279320987654321,G
1626145,2019-20,1229,65,18.907692307692308,0.3939102564102564,G
1626145,2020-21,1226,70,17.514285714285716,0.3648809523809524,G
1626145,2021-22,1548,73,21.205479452054796,0.44178082191780826,G
1626145,2022-23,1939,80,24.2375,0.5049479166666667,G
1626145,2023-24,1933,66,29.28787878787879,0.6101641414141414,G
1626147,2021-22,316,16,19.75,0.4114583333333333,F
1626149,2019-20,1752,63,27.80952380952381,0.5793650793650794,F
1626149,2020-21,1581,69,22.91304347826087,0.4773550724637681,F
1626149,2021-22,1638,71,23.070422535211268,0.48063380281690143,F
1626149,2022-23,683,57,11.982456140350877,0.2496345029239766,F
1626153,2019-20,1571,73,21.52054794520548,0.4483447488584475,G
1626153,2020-21,1751,63,27.793650793650794,0.5790343915343915,G
1626153,2021-22,1457,77,18.92207792207792,0.3942099567099567,G
1626153,2022-23,1225,50,24.5,0.5104166666666666,G
1626153,2023-24,741,47,15.76595744680851,0.32845744680851063,G
1626156,2019-20,1450,45,32.22222222222222,0.6712962962962963,G
1626156,2020-21,1197,42,28.5,0.59375,G
1626156,2021-22,2075,65,31.923076923076923,0.6650641025641025,G
1626156,2022-23,2307,71,32.49295774647887,0.6769366197183099,G
1626156,2023-24,2485,76,32.69736842105263,0.6811951754385964,G
1626157,2019-20,1186,35,33.885714285714286,0.705952380952381,C
1626157,2020-21,1688,50,33.76,0.7033333333333333,C
1626157,2021-22,2474,74,33.432432432432435,0.696509009009009,C
1626157,2022-23,957,29,33.0,0.6875,C
1626157,2023-24,2025,62,32.66129032258065,0.6804435483870969,C
1626158,2019-20,1240,44,28.181818181818183,0.5871212121212122,F
1626158,2020-21,1781,61,29.19672131147541,0.6082650273224044,F
1626158,2021-22,1077,45,23.933333333333334,0.4986111111111111,F
1626158,2022-23,347,41,8.463414634146341,0.1763211382113821,F
1626158,2023-24,555,40,13.875,0.2890625,F
1626159,2019-20,353,11,32.09090909090909,0.6685606060606061,F
1626159,2020-21,511,26,19.653846153846153,0.4094551282051282,F
1626159,2021-22,772,47,16.425531914893618,0.3421985815602837,F
1626159,2022-23,774,29,26.689655172413794,0.5560344827586207,F
1626161,2019-20,1097,54,20.314814814814813,0.4232253086419753,C
1626161,2020-21,904,53,17.056603773584907,0.35534591194968557,C
1626162,2019-20,1934,56,34.535714285714285,0.7194940476190476,F
1626162,2020-21,1690,55,30.727272727272727,0.6401515151515151,F
1626162,2021-22,1998,76,26.289473684210527,0.5476973684210527,F
1626162,2022-23,1550,48,32.291666666666664,0.6727430555555555,F
1626162,2023-24,2059,68,30.279411764705884,0.6308210784313726,F
1626163,2019-20,777,39,19.923076923076923,0.4150641025641026,F
1626163,2020-21,716,47,15.23404255319149,0.3173758865248227,F
1626163,2022-23,234,35,6.685714285714286,0.1392857142857143,F
1626164,2019-20,2507,70,35.81428571428572,0.7461309523809524,G
1626164,2020-21,2271,67,33.8955223880597,0.7061567164179104,G
1626164,2021-22,2343,68,34.455882352941174,0.7178308823529411,G
1626164,2022-23,1835,53,34.62264150943396,0.7213050314465409,G
1626164,2023-24,2445,68,35.955882352941174,0.7490808823529411,G
1626166,2020-21,1078,60,17.966666666666665,0.3743055555555555,G
1626166,2021-22,1277,58,22.017241379310345,0.4586925287356322,G
1626166,2022-23,971,48,20.229166666666668,0.42144097222222227,G
1626166,2023-24,1304,78,16.71794871794872,0.34829059829059833,G
1626167,2019-20,1823,62,29.403225806451612,0.6125672043010753,C
1626167,2020-21,1456,47,30.97872340425532,0.6453900709219859,C
1626167,2021-22,1240,42,29.523809523809526,0.6150793650793651,C
1626167,2022-23,1823,62,29.403225806451612,0.6125672043010753,C
1626167,2023-24,2079,77,27.0,0.5625,C
1626168,2019-20,1277,63,20.26984126984127,0.42228835978835977,F
1626168,2020-21,357,23,15.521739130434783,0.3233695652173913,F
1626168,2021-22,1537,75,20.493333333333332,0.4269444444444444,F
1626168,2022-23,1248,74,16.864864864864863,0.3513513513513513,F
1626168,2023-24,1158,58,19.96551724137931,0.41594827586206895,F
1626169,2020-21,1006,61,16.491803278688526,0.3435792349726776,F
1626169,2021-22,1095,48,22.8125,0.4752604166666667,F
1626169,2022-23,470,30,15.666666666666666,0.3263888888888889,F
1626171,2019-20,1394,66,21.12121212121212,0.44002525252525254,F
1626171,2020-21,1370,66,20.757575757575758,0.432449494949495,F
1626171,2021-22,2026,72,28.13888888888889,0.5862268518518519,F
1626171,2022-23,1815,70,25.928571428571427,0.5401785714285714,F
1626171,2023-24,2012,82,24.536585365853657,0.5111788617886178,F
1626172,2019-20,261,20,13.05,0.27187500000000003,F
1626172,2020-21,1163,61,19.065573770491802,0.39719945355191255,F
1626172,2021-22,1729,82,21.085365853658537,0.43927845528455284,F
1626172,2022-23,1961,82,23.914634146341463,0.49822154471544716,F
1626172,2023-24,1194,74,16.135135135135137,0.3361486486486487,F
1626174,2019-20,1321,62,21.306451612903224,0.4438844086021505,F
1626174,2020-21,1326,41,32.34146341463415,0.6737804878048781,F
1626174,2021-22,2092,68,30.764705882352942,0.6409313725490197,F
1626174,2022-23,1739,67,25.955223880597014,0.5407338308457711,F
1626174,2023-24,870,50,17.4,0.3625,F
1626178,2019-20,1123,60,18.716666666666665,0.3899305555555555,F
1626179,2019-20,2165,63,34.36507936507937,0.7159391534391535,G
1626179,2020-21,2383,69,34.53623188405797,0.7195048309178743,G
1626179,2021-22,2456,73,33.64383561643836,0.7009132420091325,G
1626179,2022-23,2224,63,35.301587301587304,0.7354497354497355,G
1626179,2023-24,2041,61,33.459016393442624,0.6970628415300547,G
1626181,2019-20,1482,52,28.5,0.59375,G
1626181,2020-21,2206,69,31.971014492753625,0.6660628019323672,G
1626181,2021-22,1458,45,32.4,0.6749999999999999,G
1626181,2022-23,1567,60,26.116666666666667,0.5440972222222222,G
1626181,2023-24,1990,76,26.18421052631579,0.5455043859649124,G
1626184,2020-21,841,41,20.51219512195122,0.4273373983739837,G
1626188,2019-20,506,44,11.5,0.23958333333333334,G
1626192,2019-20,1241,66,18.803030303030305,0.391729797979798,G
1626192,2020-21,1578,69,22.869565217391305,0.47644927536231885,G
1626192,2021-22,1691,65,26.015384615384615,0.5419871794871794,G
1626192,2022-23,1444,61,23.672131147540984,0.4931693989071038,G
1626192,2023-24,1672,76,22.0,0.4583333333333333,G
1626195,2019-20,374,31,12.064516129032258,0.2513440860215054,C
1626195,2020-21,845,47,17.97872340425532,0.3745567375886525,C
1626195,2021-22,842,49,17.183673469387756,0.3579931972789116,C
1626195,2022-23,457,37,12.35135135135135,0.25731981981981983,C
1626196,2019-20,1695,55,30.818181818181817,0.6420454545454545,G
1626196,2020-21,1787,59,30.28813559322034,0.631002824858757,G
1626196,2021-22,1599,65,24.6,0.5125000000000001,G
1626196,2022-23,1533,65,23.584615384615386,0.4913461538461539,G
1626196,2023-24,1104,43,25.674418604651162,0.5348837209302325,G
1626203,2019-20,930,55,16.90909090909091,0.3522727272727273,G
1626204,2019-20,1475,56,26.339285714285715,0.5487351190476191,F
1626204,2020-21,1095,35,31.285714285714285,0.6517857142857143,F
1626204,2021-22,1040,46,22.608695652173914,0.4710144927536232,F
1626204,2022-23,1382,65,21.26153846153846,0.44294871794871793,F
1626204,2023-24,1216,61,19.934426229508198,0.41530054644808745,F
1626208,2021-22,568,30,18.933333333333334,0.39444444444444443,G
1626209,2019-20,875,53,16.50943396226415,0.34394654088050314,F
1626220,2019-20,2049,71,28.859154929577464,0.6012323943661971,F
1626220,2020-21,2243,71,31.591549295774648,0.6581572769953051,F
1626220,2021-22,2401,77,31.181818181818183,0.6496212121212122,F
1626220,2022-23,2408,76,31.68421052631579,0.6600877192982456,F
1626220,2023-24,1952,79,24.70886075949367,0.5147679324894515,F
1626224,2019-20,1909,65,29.369230769230768,0.6118589743589743,F
1626224,2020-21,1511,59,25.610169491525422,0.533545197740113,F
1626224,2021-22,1461,66,22.136363636363637,0.46117424242424243,F
1626224,2022-23,1550,77,20.12987012987013,0.4193722943722944,F
1626224,2023-24,1270,72,17.63888888888889,0.36747685185185186,F
1626245,2019-20,386,22,17.545454545454547,0.36553030303030304,F
1626246,2019-20,422,41,10.292682926829269,0.2144308943089431,C
1626246,2020-21,271,33,8.212121212121213,0.1710858585858586,C
1627732,2019-20,2018,57,35.40350877192982,0.7375730994152047,G
1627732,2020-21,1877,58,32.36206896551724,0.6742097701149424,G
1627732,2022-23,1103,42,26.261904761904763,0.5471230158730159,G
1627732,2023-24,358,15,23.866666666666667,0.49722222222222223,G
1627733,2019-20,285,16,17.8125,0.37109375,F
1627734,2019-20,2161,62,34.854838709677416,0.7261424731182795,F
1627734,2020-21,2231,62,35.983870967741936,0.7496639784946236,F
1627734,2021-22,2138,62,34.483870967741936,0.7184139784946236,F
1627734,2022-23,2736,79,34.63291139240506,0.7215189873417721,F
1627734,2023-24,2930,82,35.73170731707317,0.7444105691056911,F
1627736,2019-20,1212,55,22.036363636363635,0.45909090909090905,G
1627736,2020-21,1213,37,32.78378378378378,0.6829954954954954,G
1627736,2021-22,1973,79,24.974683544303797,0.5203059071729957,G
1627736,2022-23,2092,81,25.82716049382716,0.5380658436213992,G
1627736,2023-24,2338,79,29.59493670886076,0.6165611814345991,G
1627737,2019-20,1197,59,20.28813559322034,0.4226694915254237,F
1627737,2021-22,345,34,10.147058823529411,0.2113970588235294,F
1627739,2019-20,1269,50,25.38,0.5287499999999999,G
1627739,2021-22,338,14,24.142857142857142,0.5029761904761905,G
1627739,2022-23,567,22,25.772727272727273,0.5369318181818182,G
1627739,2023-24,1251,65,19.246153846153845,0.4009615384615384,G
1627741,2019-20,2215,72,30.76388888888889,0.6409143518518519,G
1627741,2020-21,2439,71,34.352112676056336,0.715669014084507,G
1627741,2021-22,2496,81,30.814814814814813,0.6419753086419753,G
1627741,2022-23,2487,80,31.0875,0.6476562499999999,G
1627741,2023-24,2159,84,25.702380952380953,0.5354662698412699,G
1627742,2019-20,2105,62,33.95161290322581,0.7073252688172044,F
1627742,2020-21,2089,61,34.24590163934426,0.7134562841530054,F
1627742,2021-22,1867,55,33.945454545454545,0.7071969696969697,F
1627742,2022-23,1539,45,34.2,0.7125,F
1627742,2023-24,2105,64,32.890625,0.6852213541666666,F
1627745,2019-20,886,55,16.10909090909091,0.33560606060606063,C
1627745,2020-21,543,39,13.923076923076923,0.2900641025641026,C
1627745,2021-22,1015,56,18.125,0.3776041666666667,C
1627745,2022-23,476,40,11.9,0.24791666666666667,C
1627745,2023-24,273,39,7.0,0.14583333333333334,C
1627746,2019-20,565,33,17.12121212121212,0.35669191919191917,F
1627747,2019-20,1328,45,29.511111111111113,0.6148148148148148,G
1627747,2020-21,1489,47,31.680851063829788,0.660017730496454,G
1627747,2021-22,1782,58,30.724137931034484,0.6400862068965517,G
1627747,2022-23,2235,74,30.2027027027027,0.6292229729729729,G
1627747,2023-24,1957,68,28.779411764705884,0.5995710784313726,G
1627748,2019-20,780,60,13.0,0.2708333333333333,F
1627749,2019-20,1686,66,25.545454545454547,0.5321969696969697,G
1627749,2020-21,2142,67,31.970149253731343,0.6660447761194029,G
1627749,2021-22,2368,68,34.8235294117647,0.7254901960784313,G
1627749,2022-23,2695,74,36.41891891891892,0.7587274774774775,G
1627749,2023-24,2782,78,35.666666666666664,0.7430555555555555,G
1627750,2019-20,1905,59,32.28813559322034,0.6726694915254238,G
1627750,2020-21,1704,48,35.5,0.7395833333333334,G
1627750,2022-23,2131,65,32.784615384615385,0.6830128205128205,G
1627750,2023-24,1862,59,31.559322033898304,0.6574858757062146,G
1627751,2019-20,1170,66,17.727272727272727,0.3693181818181818,C
1627751,2020-21,1847,69,26.768115942028984,0.5576690821256038,C
1627751,2021-22,1971,68,28.985294117647058,0.6038602941176471,C
1627751,2022-23,1908,72,26.5,0.5520833333333334,C
1627751,2023-24,1320,50,26.4,0.5499999999999999,C
1627752,2019-20,1859,64,29.046875,0.6051432291666666,F
1627752,2020-21,906,41,22.097560975609756,0.4603658536585366,F
1627752,2021-22,1175,69,17.028985507246375,0.35477053140096615,F
1627752,2022-23,1190,54,22.037037037037038,0.459104938271605,F
1627752,2023-24,2108,78,27.025641025641026,0.563034188034188,F
1627756,2019-20,489,36,13.583333333333334,0.2829861111111111,G
1627756,2020-21,1039,62,16.758064516129032,0.3491263440860215,G
1627756,2021-22,224,24,9.333333333333334,0.19444444444444445,G
1627759,2019-20,1933,57,33.91228070175438,0.7065058479532164,G
1627759,2020-21,2001,58,34.5,0.71875,G
1627759,2021-22,2220,66,33.63636363636363,0.7007575757575757,G
1627759,2022-23,2409,67,35.95522388059702,0.7490671641791046,G
1627759,2023-24,2342,70,33.457142857142856,0.6970238095238095,G
1627761,2019-20,914,42,21.761904761904763,0.45337301587301587,G
