row,player_idx,log_mpg_actual,log_mpg_fitted,mpg_fitted,p_bench,p_rotation,p_star,mpg_actual
76,31,3.2711232094214906,2.84536821875,17.219481375,0.946559551875,0.0526442731041625,0.0007961711556125,26.340909090909093
77,31,2.9494869454637453,3.08059360625,21.826182,0.47612493262499994,0.2160985045574375,0.30777655493749995,19.096153846153847
78,32,2.764602370607131,2.85091668125,17.3159885,0.9267613143125001,0.07266074116190001,0.0005779438770749999,15.872727272727271
79,33,3.2573270112424533,2.85060764375,17.309510500000002,0.9305823962499999,0.06862642461425,0.00079116772521875,25.979999999999993
80,33,3.241028629509334,3.0746253812499997,21.6673518125,0.45175546749999995,0.2792519427945625,0.26899258968749995,25.56
81,33,3.200241745323308,3.2026941750000004,24.624286,0.245201588125,0.28133375226912505,0.47346465000000004,24.538461538461544
82,33,2.533108751605878,3.18928308125,24.3008748125,0.25568420875000003,0.30030327338956253,0.444012516875,12.592592592592592
83,34,3.5820558804043494,2.8504196687499994,17.306142,0.931303365625,0.0679081297943125,0.0007885037550125,35.94736842105262
84,34,3.5962579642335397,3.17170638125,23.879516125,0.3071207531875,0.26000764431056245,0.4328716223124999,36.46153846153846
85,34,3.5368632468153107,3.1758394250000004,23.979691062499995,0.2942780158125,0.270648086206375,0.435073897875,34.358974358974365
86,34,3.3729482237450883,3.28051488125,26.6129055625,0.1442485321,0.23908043741850002,0.616671019375,29.164383561643834
87,35,3.457892725338701,2.845511525,17.2196721875,0.9479577556249998,0.051526728375124994,0.0005155178815125,31.750000000000007
88,35,3.217274543501227,3.23347916875,25.3909823125,0.2200680331875,0.23803565286,0.541896319375,24.96
89,35,3.1147157895466244,3.1608905375000003,23.619495187499997,0.310949390625,0.282379843964125,0.40667075249999995,22.52702702702703
90,35,2.99411806819945,3.1303493,22.913730562500003,0.34663679512499995,0.305135771076125,0.3482274275,19.967741935483872
91,36,3.387665375443579,2.84562315,17.2216345625,0.947528861875,0.051954110252375,0.00051702818575625,29.596774193548384
92,36,3.1731398155455164,3.07489818125,21.677910562500003,0.46121099031249996,0.2602352620874375,0.2785537215,23.882352941176467
93,36,3.2327189589603984,3.1476132624999997,23.308887750000004,0.3290818038125001,0.2878301603971875,0.383088023125,25.348484848484848
94,37,3.340109689682317,2.85021485,17.3024779375,0.9320873306249999,0.06712710308275,0.00078557052623125,28.222222222222218
95,37,3.3761960794567383,3.2333926625,25.385688312499997,0.21371725625,0.2505027836575,0.5357799656250001,29.259259259259263
96,37,3.376928655827285,3.2415971687500003,25.59682225,0.1971279653125,0.25621634476925,0.546655690625,29.280701754385962
97,37,3.348631984317152,3.2395222875000003,25.547113375,0.19337964118125,0.2683340158451875,0.5382863325,28.46376811594203
98,38,3.2139514392575226,2.8522817750000002,17.3396173125,0.9241235599999998,0.075062752755,0.0008136959733312499,24.877192982456137
99,38,2.986036296315112,3.06431479375,21.446494375,0.46104317325000005,0.29155327113675,0.24740356187499998,19.80701754385965
100,38,2.775992015371489,3.0118396374999996,20.3513461875,0.540851595375,0.29821040407425,0.16093803256249997,16.05454545454545
101,39,3.285434363220064,2.8411702687499996,17.145343812500002,0.963060973125,0.036231750648375,0.00070726751840625,26.72058823529411
102,39,3.3026916252467906,3.2287985875000005,25.297615187499996,0.26465411931250005,0.17288677028981247,0.562459109375,27.185714285714287
103,39,3.132144129043868,3.23343610625,25.417158375,0.25270924287499996,0.18063205285481254,0.5666587062499999,22.923076923076927
104,39,3.4139364074395853,3.1798732062500004,24.101530125,0.32246999843749996,0.20845436225706251,0.46907561706249995,30.384615384615387
105,40,2.679359708639281,2.8411702687499996,17.145343812500002,0.963060973125,0.036231750648375,0.00070726751840625,14.575757575757574
106,40,2.9496145914590257,2.9322520999999995,18.78837975,0.751249214375,0.151039124630375,0.097711671325,19.09859154929578
107,40,2.829940018711247,2.9880751687500005,19.8778544375,0.644387983125,0.1813731035435625,0.1742389084375,16.944444444444443
108,40,2.1102132003465894,2.9654957625,19.4316636875,0.677676094625,0.18584163409600002,0.1364822720625,8.249999999999998
109,41,2.809579858973555,2.8413846875,17.1490823125,0.962236821875,0.03705063061675,0.0007125568897874999,16.602941176470587
110,41,2.6905058914513007,2.9557480500000004,19.238993,0.7066832700000001,0.1631868001548125,0.13012993812499998,14.739130434782611
111,41,2.7615482703935474,2.9378530124999997,18.8961809375,0.7337590356250001,0.165400325188375,0.10084062933125,15.824324324324323
112,41,2.1456527702049106,2.9532724687500003,19.1938945625,0.6986173645625,0.18327162916062498,0.1181110184375,8.547619047619047
113,42,2.665490586683414,2.8567708312499995,17.421352125000002,0.9065150000624999,0.09261907218505624,0.00086593994228125,14.374999999999998
114,43,3.2965100400452334,2.8442120999999996,17.1968766875,0.9529195874999999,0.046583413034125,0.0004969928701625,27.018181818181812
115,43,3.1481392737764224,3.046933825,21.076582125,0.5145785275625001,0.24555659199625,0.23986486199999998,23.29268292682927
116,43,2.7898008511209027,3.1399582375,23.128288,0.348550396,0.27557481562687497,0.37587479,16.27777777777778
117,44,3.139438994220166,2.85026714375,17.303410875,0.9318878881250001,0.0673258063635625,0.000786320394525,23.09090909090909
118,44,3.309562033425444,3.0425661875,20.98241025,0.5053525343124999,0.275332396994375,0.2193150706875,27.3731343283582
119,44,3.212073077545448,3.2228100812499996,25.122138812499998,0.220553268875,0.2680147417874375,0.5114319875000001,24.830508474576266
120,44,3.086954856425999,3.19300501875,24.3904304375,0.25219228112500003,0.29603622547106245,0.45177148375000004,21.910256410256405
121,45,3.0692347355469174,2.8554490625000004,17.397152875000003,0.9117348755000001,0.0874135644948125,0.0008515621554437499,21.525423728813557
122,45,3.106080330722856,3.0314842750000004,20.75683475,0.5026111652499999,0.309997122823125,0.187391725,22.33333333333333
123,45,3.142714463902637,3.04210575625,20.981390312499997,0.476396266375,0.3257402916343125,0.1978634325625,23.16666666666667
124,45,2.897592005869652,3.1692162125000003,23.8295575,0.26446172078125,0.3403236532930625,0.3952146318125,18.130434782608695
125,46,3.091853812429195,2.8408561375,17.1398771875,0.9642633,0.0350373690078125,0.0006993287475249999,22.017857142857142
126,46,3.0838395410642576,3.1664617375,23.774152750000002,0.356594870125,0.18686241457243746,0.45654270806249997,21.84210526315789
127,46,2.5665506388285104,3.020988125,20.548841625000005,0.5902557975625,0.1840603277965625,0.22568386824999997,13.020833333333332
128,46,2.7131653017689805,2.92131683125,18.584572062499998,0.762688713125,0.1607428023133125,0.0765685039125,15.076923076923077
129,47,3.338841035287208,2.8554369375,17.39693025,0.911782726375,0.08736585047918752,0.00085142652938125,28.1864406779661
