,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
lp__,-24034.6,11.649,97.3685,101.113,-24197.4,-24035.8,-23883.6,55.7113,473.482,1.06738
mu_league_zone[1],-2.24325,0.0128824,0.279579,0.235667,-2.68845,-2.23965,-1.81778,511.119,525.764,1.00383
mu_league_zone[2],-2.89296,0.00818344,0.147727,0.103033,-3.1166,-2.89724,-2.66386,399.514,407.988,1.00633
mu_league_zone[3],-3.63107,0.0136133,0.309584,0.275445,-4.12771,-3.64437,-3.09352,530.146,772.598,1.00428
mu_league_zone[4],-4.52888,0.0197601,0.51914,0.458946,-5.33336,-4.54854,-3.60298,715.728,950.675,1.0013
mu_league_zone[5],-4.55265,0.0221631,0.532499,0.49868,-5.39095,-4.57898,-3.66301,591.599,708.365,1.00543
mu_league_zone[6],-2.85708,0.0225528,0.50839,0.478353,-3.65997,-2.86734,-2.03884,548.628,930.703,1.00552
"z_position_zone[1,1]",-0.827201,0.0270383,0.640125,0.634144,-1.90449,-0.82716,0.234473,570.194,494.478,1.0012
"z_position_zone[1,2]",-0.143244,0.0257274,0.627132,0.612427,-1.16635,-0.133807,0.901069,607.629,837.446,1.00379
"z_position_zone[1,3]",0.865446,0.0287556,0.714133,0.73842,-0.219803,0.811029,2.08398,608.624,696.232,1.00309
"z_position_zone[1,4]",0.652176,0.0222843,0.568917,0.562381,-0.256585,0.637335,1.60613,680.078,786.435,1.00287
"z_position_zone[1,5]",0.540715,0.0255409,0.581603,0.584177,-0.351484,0.491584,1.53999,523.277,746.047,1.00283
"z_position_zone[1,6]",0.759216,0.0228672,0.582972,0.587904,-0.114064,0.719815,1.78912,655.17,959.198,1.00498
"z_position_zone[2,1]",-0.133496,0.0250485,0.552978,0.551337,-1.03356,-0.156672,0.808253,500.442,765.43,1.00527
"z_position_zone[2,2]",-0.661196,0.0284169,0.664335,0.664247,-1.78144,-0.645382,0.400058,550.701,858.76,1.00742
"z_position_zone[2,3]",-0.0691084,0.0239227,0.587292,0.596601,-1.00603,-0.0835007,0.877457,608.971,731.973,1.00439
"z_position_zone[2,4]",0.514302,0.0217232,0.546758,0.53676,-0.368541,0.505168,1.4531,663.502,864.419,1.00209
"z_position_zone[2,5]",0.484284,0.0249706,0.572285,0.568078,-0.375974,0.442288,1.46352,533.101,823.252,1.00297
"z_position_zone[2,6]",0.251959,0.0210644,0.520298,0.516444,-0.537443,0.21596,1.12923,620.034,881.04,1.00336
"z_position_zone[3,1]",1.01799,0.0287042,0.713509,0.726616,-0.0343695,0.981148,2.27135,618.92,663.789,1.0047
"z_position_zone[3,2]",0.716998,0.0249415,0.712482,0.712189,-0.378944,0.698045,1.93027,813.644,866.181,1.00205
"z_position_zone[3,3]",-1.03613,0.0235725,0.670612,0.664315,-2.21119,-1.02466,0.0201938,788.317,823.155,1.00394
"z_position_zone[3,4]",-1.56193,0.0228933,0.675516,0.659423,-2.76019,-1.48723,-0.57306,882.68,1144.73,1.00042
"z_position_zone[3,5]",-1.56374,0.0214252,0.652751,0.667489,-2.68973,-1.52495,-0.56724,940.052,1123.17,1.00334
"z_position_zone[3,6]",-1.55614,0.0216285,0.64296,0.640935,-2.66688,-1.52919,-0.547131,874.375,1060.6,1.00098
sigma_position_zone[1],0.483501,0.00965726,0.24919,0.195121,0.218843,0.422468,0.980047,757.018,896.405,1.0079
sigma_position_zone[2],0.225114,0.00852196,0.197922,0.112762,0.0565009,0.172509,0.562542,415.655,566.305,1.00944
sigma_position_zone[3],0.542556,0.0114759,0.292742,0.202033,0.237876,0.465792,1.12873,671.531,737.755,1.0027
sigma_position_zone[4],1.05879,0.0132194,0.398896,0.332782,0.57401,0.983369,1.81699,904.654,1147.5,1.00181
sigma_position_zone[5],1.05199,0.013671,0.403805,0.328602,0.573819,0.965339,1.85348,831.254,1136.1,1.00181
sigma_position_zone[6],1.0349,0.0131842,0.373675,0.311478,0.582038,0.959549,1.78301,818.262,1192.53,1.00657
"z_player_zone[1,1]",-0.157346,0.0172471,0.875185,0.884941,-1.56182,-0.166421,1.33305,2651.88,1191.28,1.00252
"z_player_zone[1,2]",-0.00347708,0.0170436,0.7816,0.778922,-1.33554,0.00503421,1.28164,2118.19,1052.31,1.00628
"z_player_zone[1,3]",0.217821,0.0161845,0.747901,0.732871,-0.983794,0.188376,1.50089,2306.72,1174.93,1.00375
"z_player_zone[1,4]",-0.0465796,0.0188175,0.812369,0.782243,-1.36577,-0.0490594,1.34123,1951.56,1028.1,1.00001
"z_player_zone[1,5]",0.0780962,0.0168493,0.814411,0.820373,-1.26513,0.0732971,1.43081,2442.96,1098.8,1.0117
"z_player_zone[1,6]",0.387389,0.016151,0.632596,0.606183,-0.607693,0.350986,1.45397,1659.17,1097.41,0.999644
"z_player_zone[2,1]",2.52463,0.0118442,0.393718,0.40025,1.90123,2.5213,3.17946,1147.76,1062.89,1.00129
"z_player_zone[2,2]",0.684589,0.0135583,0.394448,0.390003,0.042739,0.677723,1.34884,881.106,829.528,1.0017
"z_player_zone[2,3]",1.39816,0.0102079,0.368833,0.36214,0.792644,1.39061,2.0154,1323.16,1201.45,1.0038
"z_player_zone[2,4]",-1.10975,0.0111431,0.442223,0.431207,-1.77301,-1.12543,-0.39331,1640.86,1410.76,1.00205
"z_player_zone[2,5]",-0.794483,0.0128875,0.459395,0.449496,-1.55047,-0.790032,-0.0499659,1309.31,1083.09,1.00385
"z_player_zone[2,6]",1.11479,0.0113183,0.303045,0.307088,0.622777,1.11335,1.61261,735.157,1037.09,1.00632
"z_player_zone[3,1]",-0.578421,0.0130166,0.524725,0.502426,-1.45402,-0.590723,0.30918,1728.77,1136.54,1.00123
"z_player_zone[3,2]",-0.226525,0.0138945,0.513743,0.497863,-1.07262,-0.22932,0.619452,1416.6,901.556,1.00494
"z_player_zone[3,3]",1.68529,0.0118706,0.429772,0.428197,1.00037,1.66386,2.39327,1383.38,1004.36,1.0024
"z_player_zone[3,4]",0.151616,0.0108987,0.48576,0.495249,-0.628716,0.154908,0.955171,2016.27,1158.9,1.00171
"z_player_zone[3,5]",0.231523,0.0123723,0.489808,0.499202,-0.565639,0.235906,1.04903,1640.46,1229.16,1.00173
"z_player_zone[3,6]",0.904543,0.0102057,0.363153,0.374267,0.338142,0.877506,1.51722,1304.2,1102.38,1.00319
"z_player_zone[4,1]",-0.714541,0.0198559,0.926524,0.886431,-2.24323,-0.71815,0.833056,2167.72,1180.86,1.00283
"z_player_zone[4,2]",-0.696662,0.0185783,0.869881,0.852012,-2.07033,-0.697177,0.749215,2245.28,1083.2,1.00392
"z_player_zone[4,3]",0.0514621,0.0167352,0.793054,0.799852,-1.22358,0.0550037,1.35822,2320.49,1264.12,1.00041
"z_player_zone[4,4]",0.210905,0.0170585,0.833202,0.838951,-1.11364,0.221889,1.61578,2428.22,1008.82,1.01447
"z_player_zone[4,5]",0.334583,0.0166197,0.745513,0.751995,-0.86941,0.347456,1.55208,2032.69,861.505,1.00243
"z_player_zone[4,6]",0.404737,0.0161043,0.661892,0.660164,-0.620039,0.38298,1.56081,1727.01,981.027,1.00217
"z_player_zone[5,1]",0.694838,0.0171554,0.533592,0.547569,-0.167585,0.685355,1.53868,1045.73,1150.29,1.00437
"z_player_zone[5,2]",-0.949431,0.0170374,0.580252,0.583246,-1.86233,-0.98348,0.0344612,1231.59,824.937,1.00091
"z_player_zone[5,3]",-0.863124,0.0151602,0.612579,0.62904,-1.84131,-0.845834,0.0830791,1701.9,1197.09,0.999328
"z_player_zone[5,4]",-1.02868,0.0170272,0.760055,0.760801,-2.28932,-1.01994,0.199955,2137.84,1275.05,1.0081
"z_player_zone[5,5]",-0.579635,0.0181225,0.78871,0.789721,-1.9525,-0.541955,0.654921,1917.33,1047.2,1.00093
"z_player_zone[5,6]",-0.535773,0.0145489,0.509505,0.499212,-1.39254,-0.526306,0.300485,1258.76,1048.31,1.00445
"z_player_zone[6,1]",-0.156691,0.0138996,0.646034,0.639749,-1.19337,-0.158496,0.956829,2208.49,1038.28,1.00095
"z_player_zone[6,2]",-1.32659,0.0152488,0.652986,0.642112,-2.40072,-1.29748,-0.260082,1875.62,1140.28,1.00025
"z_player_zone[6,3]",-0.969451,0.0150353,0.645564,0.611865,-1.99933,-0.981738,0.110714,1901.03,874.044,1.00246
"z_player_zone[6,4]",0.182044,0.0132583,0.546227,0.522364,-0.696895,0.172386,1.12641,1747.0,1169.64,0.998829
"z_player_zone[6,5]",0.487127,0.0129485,0.556735,0.560385,-0.431554,0.472428,1.40295,1905.69,1447.1,1.00065
"z_player_zone[6,6]",-0.458475,0.0122651,0.458695,0.451793,-1.1883,-0.460303,0.313499,1474.9,1063.1,0.999838
"z_player_zone[7,1]",0.160128,0.0138014,0.677441,0.669243,-0.889452,0.126631,1.2766,2448.38,1065.02,1.00551
"z_player_zone[7,2]",-1.15767,0.0141233,0.719275,0.722738,-2.3322,-1.15102,-0.00816093,2721.42,1147.25,1.00143
"z_player_zone[7,3]",-1.05014,0.0159425,0.782893,0.788514,-2.28227,-1.06149,0.260037,2441.2,1225.33,1.00432
"z_player_zone[7,4]",0.576771,0.0133208,0.607595,0.612021,-0.398214,0.576653,1.56595,2169.3,1115.32,1.00342
"z_player_zone[7,5]",0.853587,0.0138724,0.590632,0.593206,-0.127899,0.863773,1.82981,1861.9,1269.93,1.00307
"z_player_zone[7,6]",0.343074,0.0134367,0.495698,0.513936,-0.437194,0.327382,1.13629,1453.47,1065.44,1.00068
"z_player_zone[8,1]",-0.536451,0.0156589,0.835723,0.816288,-1.89617,-0.558024,0.858777,2966.53,1266.27,1.00316
"z_player_zone[8,2]",-0.0180861,0.0161643,0.78251,0.775788,-1.29591,-0.0378037,1.2824,2447.48,1164.99,1.00206
"z_player_zone[8,3]",-0.157171,0.016543,0.831558,0.864915,-1.47047,-0.195001,1.23501,2533.5,1141.61,1.00469
"z_player_zone[8,4]",0.491808,0.0162429,0.709952,0.729551,-0.630312,0.488174,1.6605,1992.22,1177.64,1.01597
"z_player_zone[8,5]",0.153896,0.0173929,0.826447,0.838748,-1.21236,0.143901,1.51478,2372.42,933.556,1.0046
"z_player_zone[8,6]",0.221532,0.0154881,0.651236,0.641293,-0.77319,0.187055,1.33161,1944.35,828.371,1.00169
"z_player_zone[9,1]",-1.94595,0.0127512,0.495854,0.496278,-2.76514,-1.94226,-1.14478,1633.46,1334.24,1.00223
"z_player_zone[9,2]",1.12999,0.0104555,0.386405,0.391237,0.511142,1.11449,1.77652,1410.79,1050.57,1.00725
"z_player_zone[9,3]",1.41509,0.0102964,0.35865,0.345646,0.829287,1.41596,2.02105,1245.83,1038.15,1.00256
"z_player_zone[9,4]",-1.37657,0.0110134,0.454895,0.482431,-2.12662,-1.37241,-0.63475,1726.04,1360.1,1.00076
"z_player_zone[9,5]",-2.19187,0.0120579,0.504607,0.489332,-3.035,-2.19128,-1.3807,1813.02,1292.36,1.00451
"z_player_zone[9,6]",-0.0422198,0.011065,0.313189,0.295016,-0.560734,-0.0452463,0.515521,839.85,914.824,1.00121
"z_player_zone[10,1]",0.141951,0.0164448,0.774128,0.784689,-1.10637,0.136543,1.39436,2255.11,811.144,1.00117
"z_player_zone[10,2]",0.0609286,0.0186948,0.796865,0.76921,-1.21231,0.0455833,1.43581,1883.84,1224.06,1.00248
"z_player_zone[10,3]",-0.235576,0.0170073,0.863901,0.840895,-1.62138,-0.228119,1.24067,2621.21,1166.37,1.00415
"z_player_zone[10,4]",0.0291421,0.0184848,0.941845,0.963576,-1.52056,0.0227565,1.55456,2684.33,1036.5,1.0014
"z_player_zone[10,5]",-0.148771,0.0191027,0.913683,0.946362,-1.61949,-0.138151,1.32539,2343.57,1146.27,1.00189
"z_player_zone[10,6]",0.21932,0.0180351,0.763532,0.775158,-1.01297,0.20984,1.46333,1847.85,1079.0,1.0073
"z_player_zone[11,1]",0.347334,0.0166124,0.772985,0.758372,-0.925225,0.320268,1.6894,2217.49,1309.27,0.999983
"z_player_zone[11,2]",-0.109854,0.0176775,0.7967,0.800451,-1.38614,-0.135441,1.21004,2079.29,1046.05,1.00014
"z_player_zone[11,3]",0.0381904,0.0173509,0.800256,0.837737,-1.21956,0.0225036,1.3833,2176.54,1182.92,0.999492
"z_player_zone[11,4]",-0.109596,0.0214565,0.851549,0.856961,-1.49594,-0.0998379,1.26863,1656.67,1077.96,1.011
"z_player_zone[11,5]",0.244917,0.0153504,0.785795,0.784633,-0.988029,0.231521,1.57342,2634.23,1232.41,1.0004
"z_player_zone[11,6]",0.366481,0.0161006,0.67555,0.626983,-0.660915,0.323361,1.57831,1964.15,721.922,1.01125
"z_player_zone[12,1]",0.552171,0.0116349,0.495256,0.508939,-0.248086,0.545187,1.36659,1866.48,868.13,1.001
"z_player_zone[12,2]",1.22233,0.0112902,0.44178,0.434291,0.535877,1.20928,1.97996,1587.16,1303.49,1.009
"z_player_zone[12,3]",1.25839,0.0113928,0.45105,0.44022,0.498612,1.24895,2.04475,1611.21,1168.21,1.00361
"z_player_zone[12,4]",0.329187,0.0106773,0.489607,0.49718,-0.44541,0.316541,1.16058,2081.38,963.506,1.00311
"z_player_zone[12,5]",-0.149884,0.0116132,0.52005,0.531073,-1.01378,-0.146875,0.712118,2046.78,1209.39,1.00437
"z_player_zone[12,6]",-0.245093,0.00951977,0.383898,0.387443,-0.833646,-0.258974,0.408987,1718.09,1038.08,1.00044
"z_player_zone[13,1]",-0.46934,0.016889,0.568132,0.566529,-1.38278,-0.491746,0.511309,1159.8,1111.94,1.00131
"z_player_zone[13,2]",0.122374,0.0153803,0.536646,0.534815,-0.716607,0.110921,0.992436,1261.26,1164.86,1.0022
"z_player_zone[13,3]",2.44053,0.0155022,0.46806,0.463713,1.69567,2.43761,3.22808,936.934,812.84,1.00146
"z_player_zone[13,4]",1.13872,0.0141734,0.585948,0.554393,0.147378,1.15118,2.1088,1766.29,1401.72,0.999424
"z_player_zone[13,5]",0.515671,0.0177443,0.694217,0.68765,-0.60904,0.537926,1.64251,1563.2,1104.09,1.00043
"z_player_zone[13,6]",1.1403,0.0152223,0.416195,0.416367,0.478117,1.12468,1.84612,783.292,992.92,1.00217
"z_player_zone[14,1]",-0.508314,0.0117058,0.45474,0.431198,-1.23917,-0.531867,0.277482,1556.35,1277.95,1.00149
"z_player_zone[14,2]",0.559874,0.0108363,0.409877,0.411703,-0.0782548,0.540254,1.23883,1448.94,1098.89,1.00016
"z_player_zone[14,3]",1.20088,0.01026,0.36828,0.373343,0.616318,1.18086,1.82014,1342.42,1173.37,1.0019
"z_player_zone[14,4]",0.309419,0.0107551,0.418921,0.411585,-0.358631,0.298978,1.019,1627.88,1289.09,1.0022
"z_player_zone[14,5]",0.800192,0.0111086,0.426785,0.400103,0.117892,0.790167,1.49705,1552.46,1193.27,1.00187
"z_player_zone[14,6]",0.68891,0.00932326,0.29949,0.285894,0.215369,0.680842,1.20361,1074.63,799.59,1.00254
"z_player_zone[15,1]",-1.09234,0.0166292,0.706946,0.735262,-2.27146,-1.10452,0.0582362,1914.92,1210.61,1.00712
"z_player_zone[15,2]",-0.980302,0.0169321,0.701842,0.668452,-2.09609,-0.98626,0.235029,1770.59,1251.84,1.00187
"z_player_zone[15,3]",0.84648,0.0130794,0.558817,0.551201,-0.0425436,0.831916,1.77259,1911.66,1090.78,1.00104
"z_player_zone[15,4]",-0.328414,0.0145817,0.721952,0.705623,-1.5102,-0.337847,0.835207,2555.96,1144.93,0.998765
"z_player_zone[15,5]",0.433262,0.0127497,0.599465,0.620749,-0.527693,0.410072,1.42937,2278.97,1100.7,1.00635
"z_player_zone[15,6]",0.557278,0.0131197,0.484733,0.477001,-0.195525,0.535766,1.38494,1417.9,1105.73,1.0045
"z_player_zone[16,1]",1.16491,0.0123011,0.535514,0.524501,0.277593,1.17704,2.02919,1916.28,1191.6,1.00094
"z_player_zone[16,2]",-0.206772,0.0125204,0.534398,0.548697,-1.11076,-0.204271,0.698744,1860.61,1221.36,1.00384
"z_player_zone[16,3]",-0.568347,0.0123588,0.541045,0.569687,-1.41518,-0.595315,0.351678,1988.11,1343.43,0.999163
"z_player_zone[16,4]",-0.958484,0.0155959,0.621037,0.617525,-2.0129,-0.956575,0.0422504,1649.69,1259.88,1.00093
"z_player_zone[16,5]",-0.760507,0.014909,0.626444,0.628318,-1.78233,-0.764991,0.241326,1804.5,974.882,1.00161
"z_player_zone[16,6]",-0.0625403,0.00929682,0.381298,0.376792,-0.666645,-0.0677217,0.574267,1820.95,942.775,1.00085
"z_player_zone[17,1]",0.202353,0.0104228,0.433599,0.426095,-0.482867,0.196252,0.882664,1824.47,1412.32,1.00211
"z_player_zone[17,2]",-0.430785,0.0102941,0.41867,0.419848,-1.1373,-0.440248,0.279546,1706.02,1104.15,1.00193
"z_player_zone[17,3]",-0.091249,0.0108578,0.392398,0.379056,-0.69661,-0.115222,0.564792,1416.15,1106.17,1.00337
"z_player_zone[17,4]",-0.145431,0.0116736,0.400035,0.396112,-0.799718,-0.139692,0.539436,1266.88,1098.89,1.00007
"z_player_zone[17,5]",-0.975921,0.0105889,0.426927,0.431896,-1.67081,-0.96808,-0.279822,1644.39,1231.04,1.00448
"z_player_zone[17,6]",0.371758,0.0100683,0.302671,0.302356,-0.11879,0.369134,0.85991,924.929,942.941,1.00131
"z_player_zone[18,1]",-1.50055,0.0114555,0.479827,0.483357,-2.26239,-1.51451,-0.708695,1922.95,772.287,1.00237
"z_player_zone[18,2]",-0.969031,0.0125968,0.424247,0.413901,-1.66791,-0.973213,-0.270711,1256.14,1223.49,1.00055
"z_player_zone[18,3]",-1.33673,0.0115408,0.453138,0.463261,-2.0581,-1.34309,-0.580494,1581.72,1159.15,1.00271
"z_player_zone[18,4]",1.23217,0.0115646,0.385939,0.385119,0.617636,1.22982,1.87612,1129.64,923.546,1.00133
"z_player_zone[18,5]",1.07234,0.0130468,0.408448,0.405135,0.453646,1.05723,1.78542,1052.44,1097.0,1.00767
"z_player_zone[18,6]",-2.01371,0.0116893,0.36338,0.360991,-2.62785,-2.00647,-1.40805,1019.27,1099.49,1.00257
"z_player_zone[19,1]",0.745612,0.0124522,0.597414,0.610647,-0.223701,0.735529,1.70121,2431.93,961.866,1.00015
"z_player_zone[19,2]",0.670096,0.0124896,0.576655,0.590352,-0.248492,0.654118,1.65999,2284.44,1211.82,0.999963
"z_player_zone[19,3]",0.24987,0.0137487,0.591489,0.582067,-0.70279,0.241871,1.27167,1928.26,1003.94,1.00125
"z_player_zone[19,4]",-0.367907,0.0154648,0.703365,0.737736,-1.48264,-0.364612,0.766658,2150.31,1226.99,1.00537
"z_player_zone[19,5]",-0.0607786,0.0163748,0.667159,0.673535,-1.10954,-0.0870444,1.0175,1664.97,996.923,1.00377
"z_player_zone[19,6]",0.304235,0.0118957,0.445041,0.431236,-0.400122,0.280884,1.06226,1573.7,885.636,1.00155
"z_player_zone[20,1]",-0.340194,0.0117335,0.461741,0.45576,-1.0902,-0.326431,0.401203,1617.89,1030.15,1.00406
"z_player_zone[20,2]",1.51394,0.0109931,0.386607,0.392481,0.892579,1.50319,2.17054,1265.33,848.457,1.00029
"z_player_zone[20,3]",2.12813,0.00942408,0.354563,0.351821,1.53701,2.12512,2.7177,1435.38,1256.91,1.00145
"z_player_zone[20,4]",-1.54598,0.0128251,0.535147,0.507375,-2.421,-1.55251,-0.688994,1745.57,1066.52,1.00126
"z_player_zone[20,5]",-1.04652,0.0116568,0.481087,0.464047,-1.86846,-1.03719,-0.273237,1757.16,1096.53,1.00145
"z_player_zone[20,6]",0.751901,0.009175,0.29134,0.300268,0.281745,0.745057,1.22454,1032.81,1015.53,1.00268
"z_player_zone[21,1]",-1.53126,0.0166413,0.496835,0.494662,-2.33474,-1.5256,-0.72639,940.284,1058.99,1.00444
"z_player_zone[21,2]",-0.458021,0.0153596,0.449676,0.43992,-1.18312,-0.463024,0.29865,867.03,1096.19,1.00049
"z_player_zone[21,3]",0.696226,0.0149509,0.43701,0.449831,-0.00926199,0.700535,1.42298,856.396,920.347,1.00416
"z_player_zone[21,4]",2.28193,0.0133195,0.467947,0.453172,1.51498,2.28876,3.07326,1257.33,1255.21,1.00254
"z_player_zone[21,5]",2.65012,0.0141518,0.460676,0.453364,1.8986,2.65973,3.37962,1065.28,1256.16,1.00588
"z_player_zone[21,6]",1.90567,0.0141358,0.360359,0.362355,1.31512,1.89952,2.5006,658.193,828.54,1.00403
"z_player_zone[22,1]",-0.314434,0.00999123,0.442159,0.444295,-1.02372,-0.316674,0.412087,2023.18,1186.83,1.00621
"z_player_zone[22,2]",1.10706,0.0100438,0.3719,0.372261,0.50448,1.09707,1.72426,1441.99,1347.99,1.00082
"z_player_zone[22,3]",-0.367588,0.00937956,0.405441,0.393716,-1.00869,-0.386226,0.334783,2011.38,1180.73,1.00039
"z_player_zone[22,4]",-1.01376,0.00962633,0.44561,0.44685,-1.74341,-1.01729,-0.279764,2252.91,1105.74,0.999555
"z_player_zone[22,5]",0.372921,0.0120056,0.390598,0.386394,-0.268255,0.384447,1.00252,1095.89,1109.68,0.999869
"z_player_zone[22,6]",0.335816,0.0094278,0.293201,0.297589,-0.133396,0.329401,0.818962,1000.71,902.259,1.00211
"z_player_zone[23,1]",0.871484,0.0108271,0.423829,0.414471,0.187206,0.871163,1.59267,1617.16,1116.65,1.00677
"z_player_zone[23,2]",0.204191,0.0104395,0.385701,0.392661,-0.421471,0.20082,0.849612,1410.14,1167.89,0.999972
"z_player_zone[23,3]",-0.124023,0.011524,0.419955,0.420147,-0.802061,-0.134011,0.566258,1388.45,878.058,1.00081
"z_player_zone[23,4]",0.394613,0.0112187,0.404307,0.406926,-0.250318,0.397782,1.04545,1307.91,1064.62,1.00428
"z_player_zone[23,5]",0.612426,0.00994266,0.398343,0.409919,-0.0336342,0.591232,1.26266,1635.2,1153.71,1.00256
"z_player_zone[23,6]",-0.0463109,0.010175,0.306409,0.309803,-0.529224,-0.0388937,0.460365,910.697,990.923,1.00401
"z_player_zone[24,1]",1.25995,0.0103483,0.39955,0.394585,0.626404,1.24911,1.8962,1554.65,1219.18,1.00158
"z_player_zone[24,2]",1.12523,0.00985379,0.380402,0.361864,0.514853,1.10885,1.79371,1546.07,1085.39,1.00165
"z_player_zone[24,3]",-0.595325,0.0104287,0.435829,0.43546,-1.29244,-0.606842,0.133708,1783.68,1122.82,1.00551
"z_player_zone[24,4]",0.480499,0.0106793,0.407465,0.407656,-0.186605,0.481394,1.12554,1465.69,1035.46,1.00147
"z_player_zone[24,5]",-0.838845,0.0122402,0.455416,0.431305,-1.57261,-0.834581,-0.0935092,1518.55,826.307,1.00388
"z_player_zone[24,6]",-1.1163,0.00957865,0.33223,0.312849,-1.65949,-1.12013,-0.559998,1246.68,1038.69,1.00252
"z_player_zone[25,1]",-0.396707,0.01845,0.880606,0.891731,-1.79594,-0.417528,1.03165,2300.03,1116.41,1.00186
"z_player_zone[25,2]",-0.423223,0.0163419,0.81811,0.848611,-1.75601,-0.425573,0.909045,2526.15,1217.25,1.0007
"z_player_zone[25,3]",0.633691,0.0128444,0.638468,0.599161,-0.376191,0.619928,1.727,2596.79,1230.29,1.00263
"z_player_zone[25,4]",-0.0128148,0.0159093,0.774148,0.7803,-1.23649,-0.0272612,1.30594,2390.52,1181.59,1.00343
"z_player_zone[25,5]",0.239903,0.0154914,0.753055,0.725435,-0.955504,0.227631,1.46292,2496.9,1023.03,1.0029
"z_player_zone[25,6]",0.291622,0.0139813,0.645791,0.652451,-0.696573,0.26163,1.3971,2330.95,1104.25,0.99813
"z_player_zone[26,1]",-0.610557,0.0214176,0.879456,0.870785,-2.05187,-0.616888,0.808837,1724.85,1052.88,0.99963
"z_player_zone[26,2]",0.00409501,0.0180893,0.807855,0.780175,-1.31126,0.00181546,1.31566,2056.87,1101.01,0.999136
"z_player_zone[26,3]",-0.284923,0.0183545,0.860604,0.862269,-1.67613,-0.308382,1.11991,2180.13,1300.6,1.00179
"z_player_zone[26,4]",-0.0230476,0.0165968,0.843181,0.854794,-1.42295,-0.00774962,1.31057,2572.28,1089.38,1.00232
"z_player_zone[26,5]",0.328561,0.0149604,0.77838,0.736077,-0.917378,0.333791,1.6435,2755.26,1158.54,1.00148
"z_player_zone[26,6]",0.474941,0.0131334,0.63776,0.614579,-0.519284,0.46372,1.61732,2482.62,1094.28,1.00102
"z_player_zone[27,1]",-1.72683,0.0193181,0.784821,0.788506,-2.96595,-1.74247,-0.424216,1723.79,1183.95,1.00016
"z_player_zone[27,2]",-0.554011,0.0161525,0.697008,0.65913,-1.67952,-0.589514,0.624823,1936.2,1254.4,1.00568
"z_player_zone[27,3]",0.0116339,0.0169174,0.669855,0.682306,-1.10516,0.0200927,1.114,1614.37,1182.24,1.00268
"z_player_zone[27,4]",0.203009,0.0174512,0.746452,0.72418,-1.04095,0.227096,1.41988,1973.02,1184.5,1.00479
"z_player_zone[27,5]",0.469245,0.0150488,0.736384,0.744829,-0.759226,0.483464,1.65355,2499.15,1244.17,1.00103
"z_player_zone[27,6]",1.67455,0.0144303,0.460556,0.449969,0.928872,1.67665,2.4375,1029.7,1106.24,1.00566
"z_player_zone[28,1]",-0.703088,0.0181302,0.843292,0.827211,-2.06931,-0.709904,0.690705,2247.87,1076.35,0.998406
"z_player_zone[28,2]",-0.734339,0.0186462,0.910935,0.863149,-2.19417,-0.729159,0.782526,2431.68,1067.41,1.00049
"z_player_zone[28,3]",-0.386032,0.0188827,0.898196,0.910718,-1.86869,-0.387022,1.09667,2262.48,1138.01,1.0019
"z_player_zone[28,4]",-0.000212604,0.017153,0.862866,0.835158,-1.41024,-0.0340654,1.43495,2569.18,1073.09,1.00318
"z_player_zone[28,5]",0.346845,0.0172741,0.791638,0.788104,-0.922157,0.326638,1.63935,2143.95,1123.4,1.00095
"z_player_zone[28,6]",0.508859,0.0151625,0.598235,0.588646,-0.462456,0.502182,1.53198,1605.99,1258.43,1.00493
"z_player_zone[29,1]",1.71861,0.011534,0.485732,0.474432,0.918607,1.71601,2.50736,1830.47,1141.97,1.00181
"z_player_zone[29,2]",1.30858,0.0130677,0.468828,0.461398,0.55824,1.30606,2.08034,1436.16,711.571,1.00084
"z_player_zone[29,3]",0.874508,0.0107945,0.448444,0.470298,0.170419,0.859436,1.64167,1784.34,1161.0,1.00151
"z_player_zone[29,4]",-0.834428,0.0116563,0.594328,0.580208,-1.79625,-0.829972,0.144579,2682.85,1165.87,1.00344
"z_player_zone[29,5]",-0.521093,0.0114623,0.587476,0.586471,-1.49912,-0.528589,0.447713,2680.59,971.336,0.999871
"z_player_zone[29,6]",-0.0708175,0.00886274,0.375485,0.373054,-0.687808,-0.0897544,0.558171,1852.72,1205.92,1.00165
"z_player_zone[30,1]",2.65507,0.00985176,0.391125,0.386566,1.99948,2.66399,3.31089,1596.31,1238.04,1.00307
"z_player_zone[30,2]",0.863158,0.00920421,0.382719,0.370287,0.238948,0.871267,1.51194,1754.06,1018.24,1.00275
"z_player_zone[30,3]",1.07707,0.0104281,0.386041,0.380424,0.456446,1.0531,1.70828,1556.29,935.214,1.00206
"z_player_zone[30,4]",-0.354429,0.00875413,0.382602,0.385159,-0.985285,-0.361218,0.30969,1933.42,1196.51,1.00267
"z_player_zone[30,5]",-0.891991,0.0109551,0.447654,0.442847,-1.6263,-0.903029,-0.130922,1701.19,994.553,1.00116
"z_player_zone[30,6]",-0.199617,0.00893904,0.307472,0.3133,-0.69607,-0.192532,0.313222,1220.23,1111.27,1.00258
"z_player_zone[31,1]",-0.898127,0.0109129,0.453525,0.433726,-1.64271,-0.911524,-0.156939,1804.58,1183.59,1.0011
"z_player_zone[31,2]",-0.331798,0.00992009,0.39891,0.38262,-0.975681,-0.335037,0.343807,1663.81,1122.96,1.00382
