stan_idx,nba_api_id,name,alpha_mean,alpha_sd,ra_intrinsic_per36_mean,paint_intrinsic_per36_mean,mid_intrinsic_per36_mean,lc3_intrinsic_per36_mean,rc3_intrinsic_per36_mean,ab3_intrinsic_per36_mean,total_intrinsic_per36
163,203944,Julius Randle,0.9904164006249999,0.009225304127107389,4.767251256250001,3.0604720875,3.2469113937499996,0.518693706875,0.5903996343750001,5.542496193750001,17.72622475
164,203952,Andrew Wiggins,0.9906524874999999,0.008904469729290102,3.73277913125,3.33872366875,2.5620656437500005,0.976588564375,0.507750446875,4.9143804,16.032288875
165,203953,Jabari Parker,0.990621054375,0.008401597467158753,5.2341390125,2.35041288875,1.4704190699999997,0.825239023125,0.7154700237499999,3.64643957375,14.242119206250003
166,203954,Joel Embiid,0.9925113643750001,0.007375185483030638,6.37400059375,4.7543741125,4.8414308125000005,0.09338902287500002,0.0644599870625,3.000578975,19.1282336875
167,203967,Dario Saric,0.98982936,0.009531804513857805,3.97466366875,2.5697726,1.0569188918749999,0.5721439612500001,0.589022900625,4.24340928125,13.005931062500002
168,203991,Clint Capela,0.9980675762499999,0.0018139727483305634,8.99800616875,2.0640517312499997,0.13217374806249998,0.0299416299375,0.029385320287500002,0.03772708503125,11.291285125
169,203992,Bogdan Bogdanović,0.9779098475000001,0.01593448795605757,2.24401306875,2.39067953125,2.185004985625,0.912014033125,1.04283311875,6.9353549375,15.709898874999999
170,203994,Jusuf Nurkić,0.9940999525,0.0059022303260287765,7.6870484,2.8898162437500003,0.60500767125,0.0642859446875,0.13427402056249998,1.771003465,13.1514349875
171,203999,Nikola Jokić,0.993116325625,0.005883185011292213,6.43701523125,5.2657603125,1.926773831875,0.06339264475,0.0701094980625,2.83562731875,16.59867925
172,204001,Kristaps Porziņģis,0.99105283375,0.008819827266228684,4.00176080625,3.62928161875,3.3241098875,0.1809644514375,0.282128288375,5.9869543875,17.405198375
173,204020,Tyler Johnson,0.979107270625,0.014717873954265171,2.037077215625,1.46309176875,2.02953183,0.7576417831250001,0.9235187099999999,5.2846676187499995,12.495528093750002
174,204038,Langston Galloway,0.9775554087500001,0.015375374459600112,2.537200550625,2.094937649375,1.7646240043749999,1.047185609375,1.052537256875,5.2738834512500015,13.770368256249998
175,204060,Joe Ingles,0.9911862131250001,0.008071063372719406,1.7031529475000002,1.039493149375,0.2961995300625,0.791728733125,0.9351280525000001,5.76468361875,10.530385812499999
176,204456,T.J. McConnell,0.979862523125,0.013789768895025587,4.696429581249999,3.564492725,2.328765486875,0.250848664875,0.299523736,0.9491605531249999,12.089220175000001
177,1626144,Emmanuel Mudiay,0.9782500625,0.016022011365964442,3.23946168125,2.8521409881249995,2.1499245362500004,0.8187680013125,0.6224776290625,4.23122025,13.913993150000001
178,1626145,Tyus Jones,0.9788442937499999,0.01437182772623096,1.7317191993749999,3.99506475625,1.8651198725,0.79209428125,0.42675684687500004,4.1708244187500005,12.981578806249999
179,1626149,Montrezl Harrell,0.9932528150000001,0.005989002659731836,8.020988137500002,2.5549292,0.90414001375,0.11468835937499999,0.09632131187500001,0.3377673239375,12.028833525
180,1626153,Delon Wright,0.97875230125,0.014455124831067647,3.09322545,2.1820602124999997,0.57330531875,0.46632706999999995,0.392766889375,2.60064376875,9.308328787499999
181,1626156,D'Angelo Russell,0.9780483356249999,0.015194283371978451,2.443735825,2.55151875625,3.08369424375,0.58108473875,0.381569390625,7.917434918750001,16.9590376875
182,1626157,Karl-Anthony Towns,0.9901130756250001,0.010546633090702731,5.5643801625,3.6151501187500004,1.73392713125,0.33912544499999997,0.19013934506250002,5.2212462,16.66396925
183,1626158,Richaun Holmes,0.9946098474999999,0.004968301529999338,5.280040125,3.4997808375,1.00703609,0.146575713625,0.15962733262499998,0.281875457875,10.374935237499999
184,1626159,Justise Winslow,0.990255233125,0.009179922025677982,4.1636709625,2.9034689374999996,1.095435623125,0.7187633931249999,0.50951090375,1.6651873000000001,11.05603765625
185,1626161,Willie Cauley-Stein,0.9931368693749999,0.007040151853640097,6.199022425000001,1.6276504262499998,0.8756551125,0.08843196915,0.0748140554375,0.29908334324999997,9.16465706875
186,1626162,Kelly Oubre Jr.,0.9906455062499999,0.009217842216183837,4.953962325,2.870612625,1.308707983125,1.0632671118750001,1.36302183,5.29212309375,16.8516948125
187,1626163,Frank Kaminsky,0.9909173199999999,0.008296372679526879,4.389793668749999,2.6889546193750005,1.16642329,0.530637141875,0.4166374788125,4.3725707,13.565017124999999
188,1626164,Devin Booker,0.9785841843749999,0.015254938680198976,3.4223007187500003,4.061734625,5.7085023,0.49105266625,0.48041342562500006,5.832703712499999,19.9967049375
189,1626166,Cameron Payne,0.97959914875,0.014618217446276527,3.1733467374999997,4.26426495625,2.141029335625,0.39744137375,0.38310188624999997,5.8867821437500005,16.2459655
190,1626167,Myles Turner,0.9907698862499998,0.0099660215799516,4.50673910625,2.54732683125,0.8972103775,0.26419594481249997,0.39479133562499996,4.0455007125,12.65576524375
191,1626168,Trey Lyles,0.9892792718750001,0.010320535074571424,3.9113916812499996,1.5753014025,0.6886941675,0.927827218125,0.912027898125,4.0811837625,12.096426156249999
192,1626169,Stanley Johnson,0.990763704375,0.008796204867838225,2.77939731875,1.5098781,0.6907302118749999,0.6788602625,0.858453736875,2.651396805,9.1687159
193,1626171,Bobby Portis,0.9900314706250001,0.009756722536750601,4.15017753125,3.1322773499999994,2.91267583125,0.805275228125,1.0099520312499999,3.3981378562500004,15.408495437500001
194,1626172,Kevon Looney,0.9961438375,0.0036775266706842186,4.55278209375,1.57227570625,0.7761023950000001,0.09963564500000001,0.0816314131875,0.1495447501875,7.2319721375
195,1626174,Christian Wood,0.9905598025000001,0.009349221750485104,5.4862584,2.8296024687500005,1.3825818325,0.40644747125,0.59820742875,4.6402918375,15.343389750000002
196,1626178,Rondae Hollis-Jefferson,0.9910397787499999,0.008733893503532571,5.09206026875,1.8272701956250001,1.1690558275,0.480566115,0.56666280875,1.4915243851875,10.62713951875
197,1626179,Terry Rozier,0.97935519,0.014154745522753137,4.1605135749999995,3.16801125625,2.24117591,1.5946468375,0.832572369375,5.9036254375,17.9005441875
198,1626181,Norman Powell,0.977806168125,0.015478575383368103,4.997679125,2.39873200625,1.7413763493750003,1.3149805331250002,0.778383190625,4.56986383125,15.801014
199,1626184,Chasson Randle,0.978480528125,0.01537258784754405,2.683410145625,1.821454023125,1.5839613574999998,0.6800120183125,0.5644206834375001,5.3652841843750005,12.698541562499999
200,1626188,Quinn Cook,0.979467769375,0.014512159934816289,3.0950199125,2.3465924193750003,2.724054719375,0.9185349675000001,0.6924371380625002,5.540309035,15.31694985
201,1626192,Pat Connaughton,0.9819556768750001,0.012065602112978666,2.3655396124999997,0.630013828125,0.29240076712499996,0.783760235625,1.28705548,5.2838187375,10.642587643749998
202,1626195,Willy Hernangomez,0.99246705125,0.007655263740631243,8.092534125,3.2667580937500005,0.5184210513749999,0.07460208300625,0.06915081416875,0.4277513361875,12.44921705625
203,1626196,Josh Richardson,0.97931170375,0.014720809227025733,2.0309642374999997,2.49816691875,2.4211881125000003,0.677128981875,0.4697379275,5.120078431249999,13.21726413125
204,1626203,Treveon Graham,0.9788758262499999,0.014949699654250949,2.96466376875,2.024751524375,1.1686591658124998,0.832451284375,0.710906488125,4.893922804375,12.595356018750001
205,1626204,Larry Nance Jr.,0.9905949725,0.008564316555364692,4.3961494750000005,1.6896045818749998,0.694724498125,0.42562402750000006,0.45071462437500004,1.58610698875,9.24292463125
206,1626208,Keifer Sykes,0.978597350625,0.015493629901476836,2.73558314875,1.5581237293749999,2.7118376656249996,0.8150221524999999,0.86980638375,4.5337566874999995,13.22413
207,1626209,Mario Hezonja,0.990679218125,0.008835880608592249,3.7616523312499996,1.7789331687499998,1.272849860625,0.5345943623125,0.61126836475,3.22354335,11.182841631250001
208,1626220,Royce O'Neale,0.99327801125,0.005920844610663536,1.92668955625,0.7514045912499999,0.16789832293750004,0.7127084975,0.625637014375,4.124200525,8.308538325
209,1626224,Cedi Osman,0.990873813125,0.008484177400944816,3.6369924562500002,1.41397552125,0.574286331875,0.919452005625,0.7905929056250001,5.797375825,13.1326753
210,1627732,Ben Simmons,0.9876199718749998,0.008506987407777444,4.589054775,3.0184419000000005,0.53249966875,0.13126818006250002,0.12352531087499999,0.22225580675,8.61704574375
211,1627734,Domantas Sabonis,0.992786579375,0.00687927629042108,6.62479614375,2.6350600374999997,1.28214463625,0.1699256166875,0.11570333375000001,1.578643081875,12.406272987500001
212,1627736,Malik Beasley,0.9790235012499999,0.015056578249597363,1.8612731687500002,1.9421408925,1.744925511875,1.3379907256249999,1.2878379725,8.18762893125,16.3617971875
213,1627737,Marquese Chriss,0.99077520125,0.008631205619842366,5.017923525,2.041592255625,0.959682683,0.475426973375,0.4444707325625,2.0397021024999997,10.978797924999999
214,1627739,Kris Dunn,0.9776904168749999,0.0154333840666294,3.48569313125,5.551638775000002,0.579773923125,0.3971940253125,0.32885230849999997,2.459205214375,12.802356693750001
215,1627741,Buddy Hield,0.97848014125,0.014731629528417703,2.7356356000000006,1.3641117550000001,1.7792373975000002,1.109212136875,0.6383596275,8.5476258375,16.174181875
216,1627742,Brandon Ingram,0.990543581875,0.00872103541062049,3.3944711187500003,3.74798809375,5.89869510625,0.4465463250000001,0.38909760499999996,3.9705620062499998,17.847360875
217,1627745,Damian Jones,0.99042486375,0.009270439296168005,5.5542022937499995,1.67986349625,0.758299055625,0.103329811125,0.09805684599999999,0.49557483937499996,8.68932739375
218,1627746,Skal Labissiere,0.990791746875,0.009473177810616283,3.8536053624999997,2.335319304375,1.5606844631249999,0.5058825030625,0.5299810729375,1.904417375375,10.6898902
219,1627747,Caris LeVert,0.978278001875,0.01480714460697509,3.97625816875,4.08626196875,1.7122425675,0.6079946618750001,0.48945156187500005,4.6900256,15.562235624999998
220,1627748,Thon Maker,0.99065478125,0.009079707703632226,3.5909544562500004,1.911620238125,1.22370026625,0.764792670625,0.7296918275000001,2.44273833875,10.66349833125
221,1627749,Dejounte Murray,0.9801874075000001,0.013973226002750538,3.45040234375,3.98642935,4.45618499375,0.6704297475000002,0.449958355625,3.6083049625,16.6217088125
222,1627750,Jamal Murray,0.9786777481249999,0.015609978147396108,3.0666506,2.6706663249999996,3.84458339375,0.5914874356250001,0.44758348812500004,6.2539579125,16.874928062499997
223,1627751,Jakob Poeltl,0.9981830768750001,0.0016990923454789715,6.0966019312499995,3.9719526312499998,0.57389906875,0.03012291098125,0.030180584943749998,0.04000000891875,10.742757206249998
224,1627752,Taurean Prince,0.990612058125,0.00899177678915555,3.0952599750000003,1.700076408125,1.25693332125,1.3236078075,1.091794210625,4.004718393749999,12.472389375000002
225,1627756,Denzel Valentine,0.978989711875,0.014946621113946087,2.17239563875,2.8868876599999997,1.8346292237500001,0.9750411262500001,0.84607050375,6.77980375,15.4948293125
226,1627759,Jaylen Brown,0.977853276875,0.01553063774580636,4.92350110625,3.6571172,2.8548133625,0.6822378549999999,0.65234194375,6.1738314124999985,18.9438443125
227,1627761,DeAndre' Bembry,0.9793286699999999,0.01411336904307756,4.2476256625,1.728091356875,0.3610508529375,0.534973365,0.43393834312500007,1.260372501875,8.56605249375
228,1627763,Malcolm Brogdon,0.97929611375,0.015174337078627552,5.2429443437500005,2.59223218125,2.428908460625,0.5268765475,0.452156153125,5.260399387500001,16.503517375
229,1627774,Jake Layman,0.990587338125,0.0093168287132772,4.5028158,1.4669921881249999,0.8688146462499999,0.841074114375,0.5877559812500001,3.6472415781250005,11.91469228125
230,1627775,Patrick McCaw,0.978340450625,0.015349561837925931,2.6527154974999996,1.546251115625,1.424443584375,0.7632654893749999,0.788350866375,3.1745393324999998,10.349566675
231,1627777,Georges Niang,0.9909421206250001,0.00891147290567472,1.89768893125,1.532317284375,0.4540925275,1.382107974375,1.05601331375,6.2370061375,12.55922639375
232,1627780,Gary Payton II,0.9784463725000001,0.015632726316768736,4.462874231250001,1.761719549375,0.5185527389375,0.9631780474999999,0.9731289100000001,2.023937795625,10.70339111875
233,1627783,Pascal Siakam,0.9908723387500001,0.008973971738951399,4.93205655625,5.01717320625,2.8730341750000004,0.469014246875,0.48344817687499997,3.2012982375,16.976024625
234,1627788,Furkan Korkmaz,0.977856256875,0.01523771745799351,2.24558631875,1.623236876875,1.489274623125,0.95454551375,1.001383465625,6.11641434375,13.430441237499998
235,1627789,Timothe Luwawu-Cabarrot,0.9791107112499999,0.014994000053575545,2.80533281875,0.8374959150000001,0.6656828162499999,1.13706327375,1.524324581875,4.4314899375,11.4013891875
236,1627812,Yogi Ferrell,0.97875404875,0.014960063961849342,2.6939919237499996,2.076442625,2.6217786724999996,0.70584523875,0.700194821125,5.337837555624999,14.136090181250001
237,1627814,Damion Lee,0.978551034375,0.015349478841379055,2.14271004375,1.8797042250000002,1.539312083125,1.091792890625,0.994781895625,3.8244843875000005,11.4727853875
238,1627823,Juancho Hernangomez,0.9916993225,0.00733183727126044,3.20211045625,0.7691148112499999,0.26104798862499995,0.5981532375,0.9626204212499999,3.41005656875,9.20310323125
239,1627826,Ivica Zubac,0.9984237487500001,0.0016111240003095475,6.11979735,2.52667375,0.265219090125,0.031207157693749998,0.030185398375000002,0.062437141687499996,9.035519449999999
240,1627827,Dorian Finney-Smith,0.991658298125,0.008257166140949719,2.74409341875,0.743072950625,0.2692906001875,1.19875330125,1.1675593725,3.481734775,9.60450455
241,1627832,Fred VanVleet,0.9782946487499999,0.015502220038001766,2.9208521874999995,2.143252825,2.2942782425000003,0.5702068575,0.6555722125,7.56361165625,16.1477734375
242,1627846,Abdel Nader,0.99061398,0.00925295987581001,3.7741747875000002,1.8958080975000002,1.01843158125,0.8970324981250001,0.7176443066875001,3.91693661625,12.220027881249997
243,1627853,Ryan Arcidiacono,0.9783085087500001,0.015351170524016189,2.42571436875,1.90037494375,1.3706974000000003,0.8631298087499999,0.808891523125,5.000046369375,12.368853887500002
244,1627854,Bryn Forbes,0.9794299150000001,0.014766295063556903,1.336530040625,2.05133436,2.9727807774999997,0.9133713531250001,0.6817360825000001,7.206585287500001,15.162339081250002
245,1627863,Danuel House Jr.,0.9903396275,0.009445436127437088,2.9985662187499997,0.878717006875,0.68613655875,1.0320635368750002,1.436467711875,2.9891106625000003,10.021061737499998
246,1627884,Derrick Jones Jr.,0.9929678081250001,0.0066064172362036745,4.49551411875,0.7656540593750001,0.16183817887500002,1.05816623625,0.850614459375,1.24980400625,8.581590731250001
247,1627936,Alex Caruso,0.9784674824999999,0.01569596211831864,2.5579366062499997,1.0905502437499999,0.72823518875,0.780486905,0.80665813,2.28542240625,8.24928941875
248,1628021,David Nwaba,0.9802285275,0.013793787380574405,5.45950991875,1.7746218731250003,0.35272410181249997,0.7101656225,0.786007079375,2.103577430625,11.18660615
249,1628035,Alfonzo McKinnie,0.990794806875,0.008803563076438297,4.06213043125,1.8871470750000001,1.204504040625,0.82214827,0.8135426181250002,2.9280611800000003,11.717533625000002
250,1628365,Markelle Fultz,0.9793656975,0.014499756717217491,4.098354662499999,3.0722282812499997,3.0647694587499994,0.52743487,0.278795183625,1.626586734375,12.6681698625
251,1628366,Lonzo Ball,0.9776777893749999,0.016390830750529762,2.1306888749999997,1.123825995625,1.388363144375,1.091161845,0.7826063418749999,6.652001124999999,13.168647343750001
252,1628367,Josh Jackson,0.9772580143749999,0.01628579402586556,3.58460431875,2.14149459375,2.0832278281249996,0.8644220568750001,0.8380743606249998,4.64642819375,14.158251449999998
253,1628368,De'Aaron Fox,0.980087405,0.013493477879089402,4.09258368125,5.08587794375,3.3262657812500005,0.4823196825,0.290077721875,4.63186211875,17.9089864375
254,1628369,Jayson Tatum,0.9903171775,0.009825622005234264,4.9698436875,3.1936890812499996,2.7467191625000003,0.597211339375,0.462504615,7.147405200000001,19.117372562499998
255,1628370,Malik Monk,0.97846342625,0.015208132553820043,3.6939082812499997,2.0892447575,1.27047943,0.7967327449999999,0.675404506875,6.79781585625,15.323585587500002
256,1628371,Jonathan Isaac,0.99066087625,0.009142299209700257,4.0439956187499995,1.91182621875,1.864278393125,0.7340754389999999,0.5460833035,3.18172656625,12.28198483125
257,1628372,Dennis Smith Jr.,0.978215416875,0.014827973283690532,3.89199516875,2.3911781625,2.02905079125,0.46818590625,0.2783973609375,2.18470832125,11.243515562499999
258,1628373,Frank Ntilikina,0.9781463893750001,0.015175674984502735,1.695653744375,1.5226955949999998,1.80988704875,0.788935735625,0.820704949375,3.3754497624999997,10.01332656875
259,1628374,Lauri Markkanen,0.9901635737500001,0.009235666552396797,4.088497906250001,2.57202964375,0.9778518206250001,0.898583626875,0.714470736875,5.9882673,15.239700750000003
260,1628378,Donovan Mitchell,0.978884493125,0.01448407364706845,4.1079944125,3.86071665,2.929482425,0.512742566875,0.42992366625,8.67403045,20.5148899375
261,1628379,Luke Kennard,0.980704625,0.013529900914710166,1.23229910875,1.464288579375,1.7152142718750003,0.7476704275,0.83211584125,6.088014162500001,12.0796015875
262,1628380,Zach Collins,0.991290945,0.008221089573437028,4.368602775,2.9194892125000003,1.538034786875,0.1895152720625,0.2571437405625,3.2586332437500003,12.53141876875
263,1628381,John Collins,0.991221976875,0.008633917428525144,4.65651071875,2.45656398125,1.7464301743750001,0.535505659375,0.873649604375,2.6620757312500003,12.930736125000001
264,1628382,Justin Jackson,0.990498506875,0.009330380303540832,3.0775409187500005,2.3702049725,1.3481681718749998,0.7779823575,0.63714479875,5.2138786625,13.424918843750001
265,1628384,OG Anunoby,0.990445170625,0.00898361348680263,4.0950954812500004,1.805452503125,1.245458593125,1.207033745625,1.1253863675,3.3712948375,12.849722268750002
266,1628385,Harry Giles III,0.991579380625,0.00865661199449586,4.43373328125,2.70783187875,2.196257343125,0.503364638375,0.471517136625,1.28202948775,11.59473286875
267,1628386,Jarrett Allen,0.994204539375,0.005185881421315919,6.305547174999999,2.5985111812499997,0.6231406150000001,0.072060411,0.0729568563125,0.11746418049999999,9.78968115625
268,1628389,Bam Adebayo,0.99781861875,0.0020779137369964225,5.634227043749999,5.863351831250001,2.02331809375,0.03414746100625,0.0323678488625,0.1604665595,13.747877743750001
269,1628390,Terrance Ferguson,0.9779714800000001,0.01545278313365751,2.0836840725,1.3164508325,1.2856089589375,1.0830971812499999,0.8158870500000001,4.343456649375001,10.928184456250001
270,1628392,Isaiah Hartenstein,0.9821819949999999,0.014722523460330263,5.15788940625,2.8401499187500003,0.2689282016875,0.16457685256250001,0.122925191,0.4662600398125001,9.020730143749999
271,1628396,Tony Bradley,0.993742878125,0.006119111325860274,6.12092885,2.18379482375,0.7078133143750001,0.06539067256875,0.07229291136249999,0.1909311883125,9.341152237500001
272,1628398,Kyle Kuzma,0.990835226875,0.009335722042732033,4.001225525,3.37174091875,1.8383011900000001,1.0315395462499999,0.7707870725000001,5.128485787499999,16.142079624999997
273,1628400,Semi Ojeleye,0.990504740625,0.009387671794678358,2.140864448125,1.133347996875,0.7901042468749999,1.025366,1.10068052625,3.28484845125,9.47521108125
274,1628401,Derrick White,0.9794876643750001,0.014579587837726444,2.88455901875,2.7714726937499994,1.070318085625,0.6748381543749999,0.8242025556249999,4.98051820625,13.2059092
275,1628402,Frank Jackson,0.9778766225000001,0.01610627745410912,2.7291162187499998,2.2845673306250003,1.5579990281250002,1.5229556693750002,1.22060424625,5.34316515,14.6584096
276,1628404,Josh Hart,0.9786654118749999,0.014953554177343058,3.63438865,1.135540098125,0.7035782206250001,0.6674730812499999,0.6139560468749999,2.966684575,9.7216204875
277,1628407,Dwayne Bacon,0.97846294875,0.015332616853211113,3.6836073249999997,2.877675334375,2.137087964375,0.664102428125,0.350581769875,3.915770335625,13.62882508125
278,1628408,PJ Dozier,0.9783292975000001,0.01647985314756305,3.05496949375,2.03744014625,1.7320023518750003,0.8596967275,0.843533164375,4.28730270375,12.814945925000002
279,1628410,Edmond Sumner,0.97798390375,0.01601646125657088,4.86632446875,2.2254035924999997,0.9851439481250001,1.157737891875,0.7888187568750001,2.406241824375,12.429669525
280,1628411,Wes Iwundu,0.990768155625,0.008685136872275293,3.2458250062499996,1.3523758387499998,1.113850204375,0.6141221806249999,0.726822243125,2.14752272125,9.200518587500001
281,1628415,Dillon Brooks,0.9786048318749999,0.015010902686376292,3.5714356124999993,4.19177970625,2.9149250937500004,0.770070113125,0.472107355625,5.779330906249999,17.6996479375
282,1628418,Thomas Bryant,0.9903003787500001,0.009694390494974319,6.021635525000001,2.48571763125,1.6067908450000001,0.139300990625,0.19044390581249998,1.714186399375,12.1580743625
283,1628420,Monte Morris,0.978097839375,0.015614227928153368,2.403813,2.22867666875,2.6273322625000004,0.8162494806250001,0.5941025675,3.32771366875,11.99788785
284,1628422,Damyean Dotson,0.97850904625,0.015395438933548174,2.38165074125,1.4053482543750002,2.368578251875,0.70054804625,0.736592544375,5.79286695625,13.38558423125
285,1628425,Sterling Brown,0.978035866875,0.016620244415859315,2.49718175,1.153557358125,0.904407408125,1.3787342231250002,1.0138231606249999,3.5478336249999995,10.4955369875
286,1628427,Vlatko Čančar,0.9904583431249999,0.008924213763149684,3.06741960625,1.59041605,0.58379438625,1.0994067724999999,0.482709344375,3.1313565725000005,9.95510215625
287,1628432,Davon Reed,0.978591925625,0.015315434684292945,2.1442048587499998,1.5833097699999998,1.611804483125,0.9811469475000001,0.5427566493125,4.043427529375,10.90665028125
288,1628436,Luke Kornet,0.99199264125,0.007815875813211751,5.6118821375,1.436523414375,0.3101913658125,0.16918750487499998,0.21935318824999997,1.1305913325,8.87772895
289,1628449,Chris Boucher,0.9907946681249998,0.008716114778342124,5.93759305,1.418513111875,0.7181979306249999,0.6632473081250001,0.9505502431249999,3.3754315687500003,13.06353366875
290,1628464,Daniel Theis,0.9901245575000001,0.009437162151989533,4.459494674999999,1.775038399375,1.159902525625,0.464210535625,0.5007868537499999,2.8068066937499996,11.1662397375
291,1628467,Maxi Kleber,0.991988586875,0.007579726843442495,2.11394568125,0.5379177606250001,0.41915214687499996,0.7440053018749999,0.8481644125,3.9671717187500004,8.63035673125
292,1628470,Torrey Craig,0.991012905625,0.008431588250099643,3.47506291875,1.3092401306250003,0.6770603456250001,1.1120174274999999,0.9339193412500001,2.9971125937499994,10.504411925000001
293,1628539,Mychal Mulder,0.980250628125,0.014447971214926128,2.52768086875,1.167266071875,0.8860222093125,1.224818703125,1.260770870625,6.98130589375,14.04786483125
294,1628960,Grayson Allen,0.9777958968749999,0.01604705420840505,2.11814185625,1.360856275,0.58770300875,1.066752155,0.61210467,5.788862518749999,11.534420312500002
295,1628963,Marvin Bagley III,0.9907724868750001,0.008494460926455411,4.908301306249999,3.96983780625,1.3233656125,0.7087241831250001,0.47569144125,1.8167320699999998,13.202652506249999
296,1628964,Mo Bamba,0.991345919375,0.009098527180696588,4.30130071875,1.3874989593750002,1.15816214375,0.288024858625,0.5523346037500001,4.7760037125000006,12.463325543749999
297,1628966,Keita Bates-Diop,0.9907868056250001,0.009035585613511357,4.750653625,2.2193958937500002,0.593970965625,0.7434441874999999,0.69469634375,1.9746907518749999,10.9768518125
298,1628969,Mikal Bridges,0.9790914175000001,0.014593137865601208,2.8653726437499993,2.73021001875,2.054969601875,1.1154862768749998,1.24545665625,2.5309595125,12.5424552
299,1628970,Miles Bridges,0.990470825625,0.009150870951661835,4.676026906250001,2.0335153299999997,0.87297630375,0.92789017,0.8547358156250001,3.8052391250000004,13.17038369375
300,1628971,Bruce Brown,0.9812886237499999,0.013029140317656647,4.12773171875,2.6932130750000005,0.7502752993749999,0.687162129375,0.79324913875,1.5918354199999998,10.643467231250002
301,1628972,Troy Brown Jr.,0.9775310768750001,0.015522517710763458,2.15611335,1.07678065625,1.118154928125,1.204657159375,1.038510479375,2.908889325,9.50310685
302,1628973,Jalen Brunson,0.9792352112499999,0.014923319675775006,3.0505493812499997,4.60195880625,3.06195078125,0.5376880725000001,0.66763035,3.4746809124999998,15.394458
303,1628975,Jevon Carter,0.97986344,0.014355923550668904,1.27598758875,0.93023984875,2.167456590625,1.10298285625,0.7762363056250001,5.0634915312499995,11.31639410625
304,1628976,Wendell Carter Jr.,0.990660230625,0.009932660149032943,4.725380637500001,2.4491357687499997,1.7230448243749998,0.48196442812499996,0.1643718364375,3.11945825,12.66335550625
305,1628977,Hamidou Diallo,0.9770436225,0.016095586122171622,5.2481196,3.14720946875,1.9651634318750002,0.61096103125,0.3750808619375,0.9865776375,12.333111868750002
306,1628978,Donte DiVincenzo,0.9795467400000001,0.014288795829815402,2.338431975,1.114988258125,0.69232006375,0.83392884375,0.775291495,5.860320312500001,11.61528090625
307,1628981,Bruno Fernando,0.990796201875,0.009162531342640608,4.4703207250000006,1.9094140612500001,0.9216711415625,0.5744187135,0.66747241875,2.254268965625,10.79756664375
308,1628983,Shai Gilgeous-Alexander,0.97886891875,0.015834681594711603,5.203079450000001,4.95992910625,2.7187746812499993,0.29151328875,0.2331336165,3.75533981875,17.161770750000002
309,1628984,Devonte' Graham,0.97672681875,0.016536711309413924,1.4403239387499998,1.16854152375,1.506317344375,0.58424211625,0.5288735175,8.334234425,13.56253356875
310,1628988,Aaron Holiday,0.97812391875,0.015529215769748273,2.6831195,2.63220313125,1.466656436875,0.468868076875,0.41748125875,3.6375761562499997,11.30590525625
311,1628989,Kevin Huerter,0.978756405,0.014747198768782327,1.86321086875,2.1899351125,1.546436609375,0.831513900625,0.81997419,6.103417074999999,13.354487612500002
312,1628990,Chandler Hutchison,0.9908463656250001,0.008475900612217757,4.60455921875,2.260720385625,1.0077766421875,0.8360805037500001,0.6424128387499999,2.25900743875,11.610558000000001
313,1628991,Jaren Jackson Jr.,0.9911862837499998,0.00828343989298745,4.6965094875,4.0929153375,0.41364112750000004,0.7206249787500002,0.627331365,4.8258740625000005,15.3768945
314,1628995,Kevin Knox II,0.991077088125,0.008816031164750894,3.1833156437500003,1.46614323625,1.2127174231250002,0.99694260875,1.225736941875,4.31542139375,12.400278637500001
315,1628997,Caleb Martin,0.9899888312499999,0.010281542115133966,3.5721935687500004,1.17500896,1.33593797875,0.7903110981250001,0.9551501287499999,2.66244811875,10.49104939375
316,1628998,Cody Martin,0.991157471875,0.00844414877721307,3.6352598875,1.01409577375,0.92393836,0.8693938543749999,0.8209491156249998,1.3907317499999998,8.65436918125
317,1629001,De'Anthony Melton,0.9770001687499998,0.01703153780124606,2.45296126875,1.875030923125,1.0624144675,0.860012698125,0.7840926093749999,5.59272700625,12.62723855625
318,1629002,Chimezie Metu,0.990859448125,0.00896667539119483,4.858271337500001,2.36748529375,0.9801364174999999,0.36714944024999996,0.581361036875,2.6913205875,11.84572356875
319,1629003,Shake Milton,0.977305773125,0.015899487186082535,3.40393699375,2.98850419375,1.700559371875,0.6603544818750001,0.444702635625,3.36255463125,12.56061185
320,1629004,Svi Mykhailiuk,0.97923004,0.014738347172585193,2.6640907874999997,1.22674529625,1.025671610625,1.193826984375,0.9286848518749999,5.803135287499999,12.842154568749999
321,1629006,Josh Okogie,0.9785177875,0.015123722083488368,2.9752016937500003,1.19010261,0.5376291184374999,1.12767688375,0.871571974375,2.5672492062499996,9.2694315125
322,1629008,Michael Porter Jr.,0.990400595625,0.009745468173828584,3.58087341875,1.593996150625,2.2983489550000002,1.02468238875,0.6939466950000001,6.0630667874999995,15.254914062500001
323,1629010,Jerome Robinson,0.977765953125,0.015887791481305,2.39411371625,1.8613215387500004,2.40198272625,0.970575623125,0.7170940631249999,5.282547515625001,13.6276355625
324,1629011,Mitchell Robinson,0.9981821412500002,0.0018091534177063129,6.098388656249999,0.44037647,0.0822283653125,0.03472899776249999,0.034528648181249996,0.048598506812500004,6.7388495375
325,1629012,Collin Sexton,0.9784445906249999,0.01498129119816737,4.2692891125,4.110720068749999,1.8685467812500003,0.50705337625,0.356851973125,3.8048254,14.91728611875
